Survey ID,Product Name,Print Customer Region,LTR,Source Type,Survey language,Review Source,Star Rating,Product Family,Supplies Family,Printer Family,Model Name,Combined Text,Ink Supply Type,token_count,Month of Response Date,predicted_level1,predicted_probabilities,predicted_aspect,max_predicted_probability,max_predicted_aspect,0,Aspect 1,Aspect 2,Aspect 3,Aspect 4,Output Labels,Label Vectors,Predicted Labels
380944995,HP DeskJet Ink Advantage 2774 All-in-One Printer,BR,7,HPS Surveys,Portuguese (Brazil),,,Supplies - Ink,Obelisk,Taccola,HP DeskJet Ink Advantage 2779 All-in-One Printer,"Due to the high cost of printer ink cartridges,",Home-based Printer Ink,9,Apr-24,Cost,['0.8601580109563224'],Price,0.860158011,Price,,,,Price,,['Price'],"[0, 0, 1, 0]",['Price']
380945843,HP ENVY 6458e All-in-One Printer,US,2,HPS Surveys,English,,,Supplies - Ink,Obelisk,Vasari Yeti,HP ENVY 6458e All-in-One Printer,I have always had HP printers and this is the worst i have purchased.  It continues to what seems like get stuck and continues to make noise.  Had to turn off for a day to shut it up.  Have not used much because every time i print it seems like the ink cartridges are getting stuck and they keep going back and forth several times before stopping again.,Home-based Printer Ink,68,Apr-24,"Printer Hardware/Printing issues, Others","['0.7004359322050497', '0.759579541125249']","Product Quality, 0",0.759579541,0,0.0,,,,Product Quality,['Product Quality'],"[0, 1, 0, 0]","['Product Quality', 'Customer Service']"
380946141,HP DeskJet 4158e All-in-One Printer,US,0,HPS Surveys,English,,,Supplies - Ink,Obelisk,Taccola Yeti,HP DeskJet 4158e All-in-One Printer,"Constantly having error codes ,ate the ink while printing it's test patterns. I think we've actually been able to use this printer 3 times si ce we've owned it. Constantly fails. Even when it prints it says it can't. Very disappointing. Our first wireless printer and probably our last HP",Home-based Printer Ink,50,Apr-24,"Printer Hardware/Printing issues, Customer experience & expectation","['0.7476715439756568', '0.7032192606247952']","Product Quality, Customer Service",0.747671544,Product Quality,,Customer Service,,,Product Quality,"['Customer Service', 'Product Quality']","[0, 1, 0, 1]",['Product Quality']
380946471,HP OfficeJet Pro 8710 All-in-One Printer,GB,10,HPS Surveys,English,,,Supplies - Ink,Supernesta,Weber,HP OfficeJet Pro 8710 All-in-One Printer,"I am quite happy with its reliability, performance and cost of ink",Office Printer Ink,12,Apr-24,"Cost, General satisfied","['0.7060045445608676', '0.7531452117735428']","Price, 0",0.753145212,0,0.0,,,Price,,['Price'],"[0, 0, 1, 0]",['Price']
380946493,HP DeskJet 2755e All-in-One Printer,US,6,HPS Surveys,English,,,Supplies - Ink,Obelisk,Taccola Yeti,HP DeskJet 2755e All-in-One Printer,"When I try to use ink that is not HP and I use cartridges matching the requirements, the printer does not print.  I've inquired and was told that I have to use HP products.",Home-based Printer Ink,34,Apr-24,"Customer experience & expectation, Cartridge Problem","['0.7367303296376824', '0.7456419498404785']","Customer Service, Product Quality",0.74564195,Product Quality,,Customer Service,,,Product Quality,"['Customer Service', 'Product Quality']","[0, 1, 0, 1]",['Customer Service']
380947343,HP DeskJet Ink Advantage 2774 All-in-One Printer,AR,5,HPS Surveys,Spanish (Mexico),,,Supplies - Ink,Obelisk,Taccola,HP DeskJet Ink Advantage 2774 All-in-One Printer,The printer ink purchased only lasted for 115 prints. And then he started sending me messages that there was no ink left. A fraud.,Home-based Printer Ink,24,Apr-24,"Instant Ink related, Customer experience & expectation","['0.7023366474212062', '0.7662013127068646']","0, Customer Service",0.766201313,Customer Service,0.0,Customer Service,,,,['Customer Service'],"[0, 0, 0, 1]","['Delivery', 'Customer Service']"
380947545,HP ENVY 6055e All-in-One Printer,US,6,HPS Surveys,English,,,Supplies - Ink,Obelisk,Vasari Yeti,HP ENVY 6055e All-in-One Printer,"Had a very difficult time getting it to print in color. None of the available on line fixes helped and it was extremely didn’t contacting an actual person. When I finally did, he was extremely helpful and was able to fix the problem and reset the driver in about 30 minutes. Also, I tried to register the printer on line to sign up for the ink program, and it would not recognize the QR code or the serial number. When I manually entered the numbers from the box, I was sent the incorrect ink replacement cartridges.",Home-based Printer Ink,96,Apr-24,Printer Hardware/Printing issues,['0.8023516216813552'],Product Quality,0.802351622,Product Quality,,,,,Product Quality,['Product Quality'],"[0, 1, 0, 0]","['Product Quality', 'Customer Service']"
380947977,HP ENVY Inspire 7955e All-in-One Printer,US,1,HPS Surveys,English,,,Supplies - Ink,Centaur,Novelli Yeti,HP ENVY Inspire 7955e All-in-One Printer,Was never able to connect to Wi-Fi and ink is too expensive,Home-based Printer Ink,12,Apr-24,Cost,['0.7817674014398331'],Price,0.781767401,Price,,,,Price,,['Price'],"[0, 0, 1, 0]",['Price']
380949328,HP DeskJet 2652 All-in-One Printer,US,8,HPS Surveys,English,,,Supplies - Ink,Dolmen Refresh,Taiji,HP DeskJet 2652 All-in-One Printer,I like to convenience of having my ink sent to me when the printer runs low.  I'm not sure if this is economical because I have never monitored how many copies I get from a store bought cartridge.,Home-based Printer Ink,38,Apr-24,Customer experience & expectation,['0.7047837554602261'],Customer Service,0.704783755,Customer Service,,Customer Service,,,,['Customer Service'],"[0, 0, 0, 1]",['Customer Service']
380949444,HP ENVY Inspire 7255e All-in-One Printer,US,9,HPS Surveys,English,,,Supplies - Ink,Centaur,Novelli Yeti,HP ENVY Inspire 7255e All-in-One Printer,"Easy yo use
Easy to change ink cartridges
Even I could run it with no complications. 
Great copies 
Fantastic colors",Home-based Printer Ink,20,Apr-24,"Instant Ink related, General satisfied, Customer experience & expectation","['0.8496300243742577', '0.7569916774430618', '0.8167388642026624']","0, 0, Customer Service",0.849630024,0,,Customer Service,,,,['Customer Service'],"[0, 0, 0, 1]",['Customer Service']
380949616,HP DeskJet 2722e All-in-One Printer,FR,10,HPS Surveys,French,,,Supplies - Ink,Obelisk,Taccola Yeti,HP DeskJet 2722e All-in-One Printer,Very good printer cartridges affordable price I am satisfied with my purchase,Home-based Printer Ink,12,Apr-24,Cost,['0.8108609171116565'],Price,0.810860917,Price,,,,Price,,['Price'],"[0, 0, 1, 0]",['Price']
380950869,HP DeskJet 2721e All-in-One Printer,BE,8,HPS Surveys,English,,,Supplies - Ink,Obelisk,Taccola Yeti,HP DeskJet 2721e All-in-One Printer,"I am satisfied, the ink was sent as soon as it was needed",Home-based Printer Ink,13,Apr-24,"Instant Ink related, Logistic Handling","['0.7554467573476125', '0.8409869871958111']","0, Delivery",0.840986987,Delivery,0.0,,Delivery,,,['Delivery'],"[1, 0, 0, 0]",['Delivery']
380950920,HP DeskJet 4175e All-in-One Printer,US,10,HPS Surveys,English,,,Supplies - Ink,Obelisk,Taccola Yeti,HP DeskJet 4175e All-in-One Printer,ease of auto ship ink and the ink lasts a long time,Home-based Printer Ink,12,Apr-24,Customer experience & expectation,['0.7553583442325843'],Customer Service,0.755358344,Customer Service,,Customer Service,,,,['Customer Service'],"[0, 0, 0, 1]",['Customer Service']
380951222,HP DeskJet 2734e All-in-One Printer,US,2,HPS Surveys,English,,,Supplies - Ink,Obelisk,Taccola Yeti,HP DeskJet 2734e All-in-One Printer,As usual for some unknown reason when I installed new ink cartridges the printer went off line. In the past I’ve been able to fix it but not this time. It prints my email from my HP desktop but not my documents. This is the second HP printer this has happened with and I’m sick of it.,Home-based Printer Ink,57,Apr-24,Printer Hardware/Printing issues,['0.7041500721755507'],Product Quality,0.704150072,Product Quality,,,,,Product Quality,['Product Quality'],"[0, 1, 0, 0]",['Product Quality']
380951270,HP DeskJet 2742e All-in-One Printer,US,3,HPS Surveys,English,,,Supplies - Ink,Obelisk,Taccola Yeti,HP DeskJet 2742e All-in-One Printer,"It stopped working for a couple of months. I also didn’t get 3 months of free ink, either. Not a fan. I did have HP ink services before, and I remember you guys kept taking money out of my account putting me in the negative for ink.",Home-based Printer Ink,47,Apr-24,"Customer experience & expectation, Instant Ink related, Logistic Handling, Instant Ink related","['0.7372058498720632', '0.7205014499389498', '0.7657761566864512', '0.7488267745197694']","Customer Service, 0, Delivery, 0",0.765776157,Delivery,,Customer Service,Delivery,,,"['Customer Service', 'Delivery']","[1, 0, 0, 1]",['Customer Service']
380951423,HP OfficeJet Pro 9018e All-in-One Printer,US,9,HPS Surveys,English,,,Supplies - Ink,Magnus,Manhattan Yeti,HP OfficeJet Pro 9018e All-in-One Printer,"I purchased after an earlier HP laser jet failed and was more than double to replace with a current equal model.  The 9018E works well, but one has to watch what can print as to # of pages, wanted and actually received.  I chose the 50 page ink plan and to date seems OK, but not positive it is the best way for me to go.  The extra year of warranty helped.",Office Printer Ink,72,Apr-24,"Printer Hardware/Printing issues, Logistic Handling","['0.7282642857142856', '0.7932643754937874']","Product Quality, Delivery",0.793264375,Delivery,,,Delivery,,Product Quality,"['Delivery', 'Product Quality']","[1, 1, 0, 0]",['Customer Service']
380952479,HP ENVY 6455e All-in-One Printer,US,7,HPS Surveys,English,,,Supplies - Ink,Obelisk,Vasari Yeti,HP ENVY 6455e All-in-One Printer,"takes extra time for first time users to recall going to the app  HP  to be able to access all the printers abilities, ie scanning.  also for others that use the same printer to gain access as well, BUT once able it is very easy.   Do use another HP printer  not at this location for a more easier experience.  Didn't want to participate in the ink or paper auto enroll but found unless I did the difficulty to use the printer was more challenging.",Home-based Printer Ink,84,Apr-24,"Printer Hardware/Printing issues, Instant Ink related","['0.8818987017215952', '0.7601366065486365']","Product Quality, 0",0.881898702,Product Quality,0.0,,,,Product Quality,['Product Quality'],"[0, 1, 0, 0]",['Product Quality']
380952988,HP OfficeJet Pro 9012e All-in-One Printer,DE,0,HPS Surveys,German,,,Supplies - Ink,Magnus,Manhattan Yeti,HP OfficeJet Pro 9012e All-in-One Printer,I feel like I'm being forced to use printer cartridges only from HP and not those that are sold over the counter! I'll never agree to that again!,Office Printer Ink,28,Apr-24,Customer experience & expectation,['0.7302478026015953'],Customer Service,0.730247803,Customer Service,,Customer Service,,,,['Customer Service'],"[0, 0, 0, 1]",['Customer Service']
380953239,HP DeskJet 4155e All-in-One Printer,US,7,HPS Surveys,English,,,Supplies - Ink,Obelisk,Taccola Yeti,HP DeskJet 4155e All-in-One Printer,I have bought ink twice and i am having problems with the black print.,Home-based Printer Ink,14,Apr-24,Print quality,['0.8724280053280051'],Product Quality,0.872428005,Product Quality,,,,,Product Quality,['Product Quality'],"[0, 1, 0, 0]",['Product Quality']
380953692,HP DeskJet 4155e All-in-One Printer,US,1,HPS Surveys,English,,,Supplies - Ink,Obelisk,Taccola Yeti,HP DeskJet 4155e All-in-One Printer,"Ink runs out very quickly, and i don’t even print a lot of stuff often . And it always is low on ink. Just on simple black prints. Not special. 
Maybe good for people that only print like two things every 6 months .",Home-based Printer Ink,44,Apr-24,Customer experience & expectation,['0.7069734572035884'],Customer Service,0.706973457,Customer Service,,Customer Service,,,,['Customer Service'],"[0, 0, 0, 1]","['Product Quality', 'Customer Service']"
380953731,HP ENVY 5052 All-in-One Printer,US,0,HPS Surveys,English,,,Supplies - Ink,Dolmen Refresh,Verona,HP ENVY 5052 All-in-One Printer,"I have had to keep the printer powered up so that HP knows when I need ink. Rarely use the printer so I don't need a constant supply of ink. Yet, you have been automatically charging me for ink that I don't receive. WHAT A RIP-OFF",Home-based Printer Ink,46,Apr-24,Logistic Handling,['0.8871926438920563'],Delivery,0.887192644,Delivery,,,Delivery,,,['Delivery'],"[1, 0, 0, 0]",['Delivery']
380953765,HP OfficeJet Pro 9012 All-in-One Printer,FR,5,HPS Surveys,French,,,Supplies - Ink,Magnus,Manhattan,HP OfficeJet Pro 9012 All-in-One Printer,cartridges are very expensive,Office Printer Ink,4,Apr-24,Cost,['0.9896982714953052'],Price,0.989698271,Price,,,,Price,,['Price'],"[0, 0, 1, 0]",['Price']
380955410,HP OfficeJet Pro 9018e All-in-One Printer,US,6,HPS Surveys,English,,,Supplies - Ink,Magnus,Manhattan Yeti,HP OfficeJet Pro 9018e All-in-One Printer,HP Smart app not always working well and the automatic ink cartridge refill via mail doesn't seem to sync properly.,Office Printer Ink,20,Apr-24,Cartridge Problem,['0.704'],Product Quality,0.704,Product Quality,,,,,Product Quality,['Product Quality'],"[0, 1, 0, 0]",['Delivery']
380955863,HP OfficeJet Pro 8025e All-in-One Printer,US,10,HPS Surveys,English,,,Supplies - Ink,Cedella ,Malbec Yeti,HP OfficeJet Pro 8025e All-in-One Printer,The printer is easy to use.  Easy to change ink cartridges.  Easy to add paper.,Office Printer Ink,15,Apr-24,"General satisfied, Customer experience & expectation","['0.7692123476126528', '0.8331047472504556']","0, Customer Service",0.833104747,Customer Service,0.0,Customer Service,,,,['Customer Service'],"[0, 0, 0, 1]",['Customer Service']
380956122,HP OfficeJet Pro 9015e All-in-One Printer,US,8,HPS Surveys,English,,,Supplies - Ink,Magnus,Manhattan Yeti,HP OfficeJet Pro 9015e All-in-One Printer,All plastic parts. Can break easily. Be especially careful when changing ink cartridges.,Office Printer Ink,13,Apr-24,Cartridge problem,['0.7141599042297572'],Product Quality,0.714159904,Product Quality,,,,,Product Quality,['Product Quality'],"[0, 1, 0, 0]",['Product Quality']
380956409,HP OfficeJet Pro 8034e All-in-One Printer,US,6,HPS Surveys,English,,,Supplies - Ink,Cedella ,Malbec Yeti,HP OfficeJet Pro 8034e All-in-One Printer,"I have had a recurring problem with this printer that I have never had with any of my previous printers.
Your tec people say it is caused by the surge protector I have it plugged into and I should go to direct power from house
In all the years I have had HP printers I have never had this issue of printer refusing to print and disconnecting my ink supplier. I believe it is a problem with the printer but your tec doesn't.",Office Printer Ink,83,Apr-24,Cartridge Problem,['0.7307596879559433'],Product Quality,0.730759688,Product Quality,,,,,Product Quality,['Product Quality'],"[0, 1, 0, 0]",['Product Quality']
380956636,HP DeskJet 4155e All-in-One Printer,US,0,HPS Surveys,English,,,Supplies - Ink,Obelisk,Taccola Yeti,HP DeskJet 4155e All-in-One Printer,"I did not sign up for automatic refills yet you sent them. I do not print very much and I do better purchasing ink as I need it. I contacted you, I called, I wrote yet you wouldn’t stop sending me refills. I felt like I was on an endless, merry-go-round. No one was helpful. It became a very bad experience to the extent that I gave the printer away and bought a printer that did not require me to accept. Ink. I just wanted to printer where I could order the ink when I wanted it. And you couldn’t do this. It was a terrible terrible experience. I would not recommend you to anyone.",Home-based Printer Ink,115,Apr-24,"Instant Ink related, Customer experience & expectation, Instant Ink related, Instant Ink related","['0.7603133123796381', '0.7693536134659972', '0.8024190910396793', '0.8469892552732382']","0, Customer Service, 0, 0",0.846989255,0,,Customer Service,,,,['Customer Service'],"[0, 0, 0, 1]",['Customer Service']
380958103,HP ENVY 6055e All-in-One Printer,US,6,HPS Surveys,English,,,Supplies - Ink,Obelisk,Vasari Yeti,HP ENVY 6055e All-in-One Printer,Printer makes loud noises at 0200 like it is trying to replace ink cartridges,Home-based Printer Ink,14,Apr-24,Cartridge problem,['0.7375906688770466'],Product Quality,0.737590669,Product Quality,,,,,Product Quality,['Product Quality'],"[0, 1, 0, 0]",['Product Quality']
380958592,HP DeskJet 2721e All-in-One Printer,PT,0,HPS Surveys,English,,,Supplies - Ink,Obelisk,Taccola Yeti,HP DeskJet 2721e All-in-One Printer,"When I bought the printer, the information they gave me in the store was that every month I would be sent 1 color and black cartridge and that was not what happened...",Home-based Printer Ink,32,Apr-24,Print quality,['0.762517154266193'],Product Quality,0.762517154,Product Quality,,,,,Product Quality,['Product Quality'],"[0, 1, 0, 0]",['Customer Service']
380959113,HP DeskJet 3632 All-in-One Printer,AU,10,HPS Surveys,English,,,Supplies - Ink,Dolmen Refresh,Shaolin,HP DeskJet 3632 All-in-One Printer,"Great cheap printer and scanner that was so easy to use.  Scanning the priority, did very basic black and white printing only",Home-based Printer Ink,22,Apr-24,"Print quality, Print quality, Customer experience & expectation","['0.7202787882052588', '0.7231242667764487', '0.7443333333333333']","Product Quality, Product Quality, Customer Service",0.744333333,Customer Service,,Customer Service,,,,['Customer Service'],"[0, 0, 0, 1]",['Product Quality']
380959775,HP DeskJet 2722e All-in-One Printer,FR,9,HPS Surveys,French,,,Supplies - Ink,Obelisk,Taccola Yeti,HP DeskJet 2722e All-in-One Printer,very easy to use and also for ink cartridges at a reasonable price,Home-based Printer Ink,13,Apr-24,Cost,['0.9304258925797314'],Price,0.930425893,Price,,,,Price,,['Price'],"[0, 0, 1, 0]",['Price']
380960112,HP DeskJet Ink Advantage 2774 All-in-One Printer,BR,4,HPS Surveys,Portuguese (Brazil),,,Supplies - Ink,Obelisk,Taccola,HP DeskJet Ink Advantage 2779 All-in-One Printer,"It stopped working after a short time of use, the cartridges have a problem and no one has been able to fix it",Home-based Printer Ink,23,Apr-24,Cartridge Problem,['0.8074800507511408'],Product Quality,0.807480051,Product Quality,,,,,Product Quality,['Product Quality'],"[0, 1, 0, 0]",['Product Quality']
380960428,HP ENVY Inspire 7955e All-in-One Printer,US,3,HPS Surveys,English,,,Supplies - Ink,Centaur,Novelli Yeti,HP ENVY Inspire 7955e All-in-One Printer,"Lots of issues getting it to connect to wifi, the print anywhere feature that I purchased it for rarely works, the ink is expensive - some months I print nothing and some I print a lot and now I have to me worried about going over my allotted pages - and having to pay more, I have 2 extra sets of ink because they sent me ink but I didn’t need it - and it won’t work if I don’t have the subscription - so very wasteful. I’d rather buy ink occasionally then pay for these “wonderful” features that aren’t actually helpful.",Home-based Printer Ink,102,Apr-24,"Instant Ink related, Cost","['0.7919797414994005', '0.7156522960251444']","0, Price",0.791979741,0,0.0,,,Price,,['Price'],"[0, 0, 1, 0]","['Price', 'Customer Service']"
380960908,HP DeskJet 3755 All-in-One Printer,US,6,HPS Surveys,English,,,Supplies - Ink,Dolmen Refresh,Lhasa,HP DeskJet 3755 All-in-One Printer,Sometimes I have issues with it printing certain things on pages. It seems to go through ink pretty fast and I don’t print a ton.,Home-based Printer Ink,25,Apr-24,Customer experience & expectation,['0.7299557498847594'],Customer Service,0.72995575,Customer Service,,Customer Service,,,,['Customer Service'],"[0, 0, 0, 1]",['Customer Service']
380961270,HP DeskJet Ink Advantage 3835 All-in-One Printer,FR,10,HPS Surveys,French,,,Supplies - Ink,Dolmen Refresh,Shaolin,HP DeskJet Ink Advantage 3835 All-in-One Printer,"the hp 3835 is a very robust printer
 the ink cartridge is economical, I am ready to order more than 1000 pieces provided that the price is max 50€ more than 50€ not interesting
 here in Africa this printer is a lot to ask for.",Home-based Printer Ink,45,Apr-24,Cost,['0.710103562484731'],Price,0.710103562,Price,,,,Price,,['Price'],"[0, 0, 1, 0]",['Price']
380962536,HP ENVY Inspire 7958e All-in-One Printer,US,1,HPS Surveys,English,,,Supplies - Ink,Centaur,Novelli Yeti,HP ENVY Inspire 7958e All-in-One Printer,I don’t like being forced to purchase my ink and paper from you in order for my printer to work!,Home-based Printer Ink,20,Apr-24,Cartridge Problem,['0.7103826194224907'],Product Quality,0.710382619,Product Quality,,,,,Product Quality,['Product Quality'],"[0, 1, 0, 0]",['Product Quality']
380963051,HP DeskJet 2720e All-in-One Printer,GB,6,HPS Surveys,English,,,Supplies - Ink,Obelisk,Taccola Yeti,HP DeskJet 2720e All-in-One Printer,"I have had better printers before. This one was not simple, (as described,) to set up, and the start-up cartridges weren't recognised.",Home-based Printer Ink,22,Apr-24,Cartridge Problem,['0.734'],Product Quality,0.734,Product Quality,,,,,Product Quality,['Product Quality'],"[0, 1, 0, 0]",['Customer Service']
380963217,HP DeskJet 4155e All-in-One Printer,US,6,HPS Surveys,English,,,Supplies - Ink,Obelisk,Taccola Yeti,HP DeskJet 4155e All-in-One Printer,"I was unaware of the company commitment with the ink delivery.  First of all, my disappointment isn't initially about the price, it's the lack of personal control.  I needed ink right away and the app stated it was in transit... I went and bought a set of cartridges that wouldn't work due to the chip control that HP has overriding the basic functions of the printer.

When I did finally cancel the ink subscription I did the math and it just wasn't economical, especially when we have ship to your house services like Amazon where you can get the ink for less than reasonable prices.  Had the ink been shipped a little earlier and I wasn't in need of it I would probably have a different attitude about the services that you provide.",Home-based Printer Ink,133,Apr-24,"Instant Ink related, Customer experience & expectation","['0.7763214945886344', '0.7129238296510275']","0, Customer Service",0.776321495,0,0.0,Customer Service,,,,['Customer Service'],"[0, 0, 0, 1]",['Customer Service']
380963925,HP ENVY 6075 All-In-One Printer,US,0,HPS Surveys,English,,,Supplies - Ink,Obelisk,Vasari,HP ENVY 6075 All-In-One Printer,"It would never work hardly, I went through 1 cartridge in 3 years.  It was totaly frustrating.  I just gave it to my priest at church to see if he was savy enough to get it working.  Last I heard he was having a hard time.  You might get it going then it kicks you out of the connection.  VERY upsetting.",Home-based Printer Ink,61,Apr-24,Logistic Handling,['0.710845047581267'],Delivery,0.710845048,Delivery,,,Delivery,,,['Delivery'],"[1, 0, 0, 0]",['Customer Service']
380964240,HP DeskJet Ink Advantage 2775 All-in-One Printer,AR,9,HPS Surveys,Spanish (Mexico),,,Supplies - Ink,Obelisk,Taccola,HP DeskJet Ink Advantage 2775 All-in-One Printer,"I thought that because it was cheap the print quality was not very clear, but on the contrary it is a very good printer for the home. Their cartridges meet specifications.",Home-based Printer Ink,31,Apr-24,"Print quality, General satisfied","['0.9171478154782572', '0.8155541255791706']","Product Quality, 0",0.917147815,Product Quality,0.0,,,,Product Quality,['Product Quality'],"[0, 1, 0, 0]",['Product Quality']
380964809,HP ENVY Inspire 7955e All-in-One Printer,CA,10,HPS Surveys,English,,,Supplies - Ink,Centaur,Novelli Yeti,HP ENVY Inspire 7955e All-in-One Printer,"Convenient not to have to order cartridges, the cartridges last longer and I can now print without worrying about the cost of expensive ink cartridges.",Home-based Printer Ink,25,Apr-24,Cost,['0.9528760394462558'],Price,0.952876039,Price,,,,Price,,['Price'],"[0, 0, 1, 0]","['Price', 'Customer Service']"
380964829,HP ENVY 6020e All-in-One Printer,GB,9,HPS Surveys,English,,,Supplies - Ink,Obelisk,Vasari Yeti,HP ENVY 6020e All-in-One Printer,"it works well no paper jams, ink cartridge changes are straightforward and it is easy to use",Home-based Printer Ink,17,Apr-24,"General satisfied, Instant Ink related, Customer experience & expectation","['0.8249739376384411', '0.7552816146306516', '0.7639026275306503']","0, 0, Customer Service",0.824973938,0,,Customer Service,,,,['Customer Service'],"[0, 0, 0, 1]",['Customer Service']
380964890,HP OfficeJet Pro 8025e All-in-One Printer,US,9,HPS Surveys,English,,,Supplies - Ink,Cedella ,Malbec Yeti,HP OfficeJet Pro 8025e All-in-One Printer,I like the ink but doesn’t last and cost too much. My coupons never work.,Office Printer Ink,15,Apr-24,"Customer experience & expectation, Cost","['0.7984773886401069', '0.719034055175527']","Customer Service, Price",0.798477389,Customer Service,,Customer Service,,Price,,"['Customer Service', 'Price']","[0, 0, 1, 1]",['Customer Service']
380965231,HP ENVY 6458e All-in-One Printer,US,0,HPS Surveys,English,,,Supplies - Ink,Obelisk,Vasari Yeti,HP ENVY 6458e All-in-One Printer,When I got the printer I was not informed that it would stop working if I didn’t keep my HP monthly subscription- and that it rejects any ink cartridges not sent by your company. I returned the printer and got an Epson eco tank. The eco tank is great. I will never recommend an HP printer and now I warn people about the subscription.,Home-based Printer Ink,64,Apr-24,"Instant Ink related, Cartridge Problem, Instant Ink related","['0.7816563263456783', '0.7054102894606599', '0.8682891588803353']","0, Product Quality, 0",0.868289159,0,,,,,Product Quality,['Product Quality'],"[0, 1, 0, 0]",['Product Quality']
380965434,HP DeskJet 4152e All-in-One Printer,US,2,HPS Surveys,English,,,Supplies - Ink,Obelisk,Taccola Yeti,HP DeskJet 4152e All-in-One Printer,A payment taken out every month since I bought my HP printer for replacement Inc. and never have received one cartridge so last week I was forced to go to Staples and buy ink for my printer for $65. I want whatever you’re doing with my account to stop taking money from my American Express card.,Home-based Printer Ink,56,Apr-24,"Instant Ink related, Customer experience & expectation, Logistic Handling","['0.8253390554162615', '0.7441857142857141', '0.8144962806199645']","0, Customer Service, Delivery",0.825339055,0,0.0,Customer Service,Delivery,,,"['Customer Service', 'Delivery']","[1, 0, 0, 1]",['Delivery']
380966663,HP DeskJet Ink Advantage 2774 All-in-One Printer,MX,3,HPS Surveys,Spanish (Mexico),,,Supplies - Ink,Obelisk,Taccola,HP DeskJet Ink Advantage 2774 All-in-One Printer,"The ink runs out very quickly, and the quality of the prints is not very good, perhaps the price-quality influences it, but with the ink running out quickly it generates extra expenses",Home-based Printer Ink,32,Apr-24,"Print quality, Customer experience & expectation","['0.7950777442170601', '0.768494096064142']","Product Quality, Customer Service",0.795077744,Product Quality,,Customer Service,,,Product Quality,"['Customer Service', 'Product Quality']","[0, 1, 0, 1]",['Product Quality']
380966892,HP DeskJet 2755 All-in-One Printer,US,0,HPS Surveys,English,,,Supplies - Ink,Obelisk,Taccola,HP DeskJet 2755 All-in-One Printer,"Connecting the printer to my computer was very complicated. After downloading the app, the printer was not detected. Additionally, ink toners had very little ink and run out after barely printing 10 pages one time. Not user friendly at all.",Home-based Printer Ink,40,Apr-24,Customer experience & expectation,['0.7526475670583507'],Customer Service,0.752647567,Customer Service,,Customer Service,,,,['Customer Service'],"[0, 0, 0, 1]",['Product Quality']
380967836,HP ENVY Photo 7120 All-in-One Printer,US,10,HPS Surveys,English,,,Supplies - Ink,Centaur,Palermo,HP ENVY Photo 7120 All-in-One Printer,Never had a problem all the prints come out wonderful and I think one of the best things is the ink subscription and awesome customer service,Home-based Printer Ink,26,Apr-24,"Instant Ink related, General satisfied, Customer experience & expectation","['0.809925181530241', '0.7013132596369088', '0.7030618322037439']","0, 0, Customer Service",0.809925182,0,,Customer Service,,,,['Customer Service'],"[0, 0, 0, 1]",['Customer Service']
380968165,HP OfficeJet Pro 9015e All-in-One Printer,US,2,HPS Surveys,English,,,Supplies - Ink,Magnus,Manhattan Yeti,HP OfficeJet Pro 9015e All-in-One Printer,This ink running out quick and being absurdly expensive is one of the reasons I next to never use this printer. It is ridiculous and it would be cheaper in the long run for people to convert completely to a tablet.,Office Printer Ink,41,Apr-24,Cost,['0.8764146738368043'],Price,0.876414674,Price,,,,Price,,['Price'],"[0, 0, 1, 0]",['Price']
380968283,HP OfficeJet Pro 8025e All-in-One Printer,US,10,HPS Surveys,English,,,Supplies - Ink,Cedella ,Malbec Yeti,HP OfficeJet Pro 8025e All-in-One Printer,"I love the plan, not running out of ink or having to go to the store to buy ink. It is very convenient and the value is great.",Office Printer Ink,28,Apr-24,"Customer experience & expectation, Instant Ink related","['0.7995204684204685', '0.8816926834675954']","Customer Service, 0",0.881692683,0,0.0,Customer Service,,,,['Customer Service'],"[0, 0, 0, 1]",['Customer Service']
380968680,HP DeskJet 4155e All-in-One Printer,US,0,HPS Surveys,English,,,Supplies - Ink,Obelisk,Taccola Yeti,HP DeskJet 4155e All-in-One Printer,"I would not recommend this printer for the following reasons: there is absolutely no consistency to the operation of this printer. Some days it works fine. Some days it works and then I make a copy and the whole thing stops communicating. Some days it doesn't work at all; my computer will recognize the printer and the print icon says ""ready"" but the printer says ""offline"". I have contacted customer service, read blogs, vlogs, installed and reinstalled smarthp, installed directly to ethernet. I've tried EVERYTHING. My daughters have this same printer in two separate cities from mine and they have the same problems. Also, I've never gotten new ink, despite being part of smart ink program. This is the THIRD SURVEY I've completed and no one has reached out to me. So, you can see why this is not a printer that I would ever recommend. My last HP printer, without smarthp, was wonderful! I really miss it.",Home-based Printer Ink,158,Apr-24,"Customer experience & expectation, Printer Hardware/Printing issues, Printer Hardware/Printing issues, Instant Ink related","['0.8657288250705569', '0.7694305250305248', '0.9008672332111524', '0.7576537428011128']","Customer Service, Product Quality, Product Quality, 0",0.900867233,Product Quality,0.0,Customer Service,,,,['Customer Service'],"[0, 0, 0, 1]","['Product Quality', 'Customer Service']"
