Survey ID,Product Name,Print Customer Region,LTR,Source Type,Survey language,Review Source,Star Rating,Product Family,Supplies Family,Printer Family,Model Name,Combined Text,Ink Supply Type,token_count,Response Date,Month of Response Date,predicted_level1,TextBlob_Sentiment,TextBlob_NaiveBayes_Sentiment,NLTK_Vader_Sentiment
383571031,HP 67 Black Original Ink Cartridge,US,6,Web Reviews,English,Amazon US,3,Supplies - Ink,Obelisk,,HP 67 Black Original Ink Cartridge,Bought this cartridge thru Amazon for fast delivery (YES!) Cartridge is HP and fit.I only got 61 printed pages from this cartridge and got stuck in a bad spot on a time sensitive project. Will not buy this particular cartridge type again. I was printing forms. No logos with heavy color saturation that would have consumed extra ink.,IPH,58,2024-04-20 01:00:00,2024-04-01 00:00:00,Customer experience & expectation,-0.05476190476190474,pos,-0.7424
381487825,DeskJet 2800e All-in-One Printer series,DE,5,HPS Surveys,German,,,Supplies - Ink,Obelisk,Tassel Yeti,HP DeskJet 2820e All-in-One Printer,It's too early to ask for feedback! What surprises me is that new ink cartridges are already being delivered even though I've only just printed the test page. So I might not be able to give much (good) to say in the subsequent survey.,IPH,44,2024-04-17 10:50:47,2024-04-01 00:00:00,Others,0.24356060606060606,neg,0.2942
375982856,HP OfficeJet Pro 9018e All-in-One Printer,US,6,HPS Surveys,English,,,Supplies - Ink,Magnus,Manhattan Yeti,HP OfficeJet Pro 9018e All-in-One Printer,"The printer works great,print’s great ,easy to use,the only problem I see with my printer is the cost of the ink cartridge,mainly the black one, the cost would definitely keep me from purchasing another HP, looking into finding a better solution to print. thanks again",IIC,45,2024-04-04 16:28:18,2024-04-01 00:00:00,"Customer experience & expectation, Instant Ink related, General satisfied",0.2523809523809524,pos,0.9337
383571550,HP 62 2-pack Black/Tri-color Original Ink Cartridges,IT,4,Web Reviews,Italian,Amazon IT,2,Supplies - Ink,Minotaur,,HP 62 2-pack Black/Tri-color Original Ink Cartridges,La cartuccia del colore non viene riconosciuta dalla stampante quindi e inutilizzabile,IPH,12,2024-04-05 01:00:00,2024-04-01 00:00:00,Others,0.0,pos,0.0
378910113,HP DeskJet 4155e All-in-One Printer,US,3,HPS Surveys,English,,,Supplies - Ink,Obelisk,Taccola Yeti,HP DeskJet 4155e All-in-One Printer,"I chose to rate the 4155 e HP printer a 3 because, it does not stay on it goes to sleep and I don't know how to stop it therefore it's not communicating with you to let you know when my ink is low. Also, I cannot print from other locations until I get home to turn my machine off and then turn it back on for it to print. It is not an expensive printer therefore I guess I get what I pay for.",IPH,85,2024-04-09 11:38:44,2024-04-01 00:00:00,"Printer Hardware/Printing issues, Customer experience & expectation",-0.15625,pos,-0.5719
377617570,HP DeskJet 4155e All-in-One Printer,US,1,HPS Surveys,English,,,Supplies - Ink,Obelisk,Taccola Yeti,HP DeskJet 4155e All-in-One Printer,Ill never buy another HP product when you coerce people to buy your ink online and if we dont you try to sabotage our product.,IPH,25,2024-04-05 08:08:25,2024-04-01 00:00:00,Instant Ink related,-0.5,pos,-0.7351
381986523,ENVY 6000 All-in-One Printer series,US,2,HPS Surveys,English,,,Supplies - Ink,Obelisk,Vasari Yeti,HP ENVY 6055e All-in-One Printer,"After setup printer discovered that printer software and drivers w/o a pc, or MAC. I have an iPad and iPhone. Yes there is the HP smart app and virtual Assistant app but can’t set up duplexing w/o going to settings. I buy HP cartridges but expensive for the pages that you get to print. Instant ink i don’t think for me is good to pick a plan and to buy a cartridge and pay HP for pages. No! Maybe lower the cost of ink or ink cartridges would gain back customers. This is my 3rd HP printer (both had parts that broke, one would involuntary shutdown after printing 10 pages HP could not allegedly could not resolve) and will be my last I will move on to another brand due to changes with ink and not compatible with devices to download software and drivers, settings. I like my new printer but only setup 3 days ago. But cannot get to settings, software and drivers and w/o that certain features not available to use.",IPH,173,2024-04-18 21:29:03,2024-04-01 00:00:00,"Instant Ink related, Printer Hardware/Printing issues",0.05114885114885115,pos,0.8147
378495765,HP ENVY 6055e All-in-One Printer,US,7,HPS Surveys,English,,,Supplies - Ink,Obelisk,Vasari Yeti,HP ENVY 6055e All-in-One Printer,"Too many restrictions, printer doesn't stay active is not used regularly, I had to always troubleshoot to know what the issue is, how to re-connect, ink dries if not used at least one time a week to print",IPH,38,2024-04-08 13:47:21,2024-04-01 00:00:00,"Printer Hardware/Printing issues, Customer experience & expectation",0.016666666666666677,pos,-0.1174
381256090,HP OfficeJet Pro 9015e All-in-One Printer,US,3,HPS Surveys,English,,,Supplies - Ink,Magnus,Manhattan Yeti,HP OfficeJet Pro 9015e All-in-One Printer,I have the HP OfficeJet Pro 9015E every time I print it goes to color if I push it on black the next time I go to print it prints color wasted all my time and money color. Very frustrated.,IIC,40,2024-04-22 06:27:08,2024-04-01 00:00:00,"Print quality, Cartridge Problem",-0.31916666666666665,neg,-0.7841
388516894,HP 305XL High Yield Tri-color Original Ink Cartridge,IT,10,Web Reviews,Italian,Amazon IT,5,Supplies - Ink,Obelisk,,HP 305XL High Yield Tri-color Original Ink Cartridge,Articolo corretto e in tempi brevissimi,IPH,6,2024-04-19 01:00:00,2024-04-01 00:00:00,Others,0.0,pos,0.0
384905991,HP 301 Tri-color Original Ink Cartridge,ES,8,Web Reviews,Spanish,Amazon ES,4,Supplies - Ink,Pyramid Refresh,,HP 301 Tri-color Original Ink Cartridge,No es la primera vez que la compro por Amazon porque es el sitio que la encuentro a mejor precio. Puedo imprimir con ella sin problemas,IPH,26,2024-04-21 01:00:00,2024-04-01 00:00:00,Others,0.0,neg,-0.6249
380885020,HP 62 2-pack Black Original Ink Cartridges,US,10,Web Reviews,English,Staples,5,Supplies - Ink,Minotaur,,HP 62 2-pack Black Original Ink Cartridges,I had to buy a new cartridge for my mom's printer and it seems to be working so good so far.,IPH,21,2024-04-08 08:00:00,2024-04-01 00:00:00,Others,0.3121212121212121,pos,0.5777
382834943,ENVY 6000 All-in-One Printer series,HK,2,HPS Surveys,Chinese (China),,,Supplies - Ink,Obelisk,Vasari Yeti,HP ENVY 6020e All-in-One Printer,"There is no standby function. When not in use, the light is on for a long time and wastes electricity. The indicator pattern on the machine is not clear and the function should be explained in text. It is troublesome to use the app to control the custom settings when printing and the app is slow. The manual is difficult to understand and does not explain in detail how to use the printing and scanning methods. When changing the ink, you need to open the cover with force. When you put it down after it is done, the sound is too loud. You should add oil pressure function or add sound insulation cotton to reduce the sound. There are too many color display lights and it is difficult to understand. It is easier to understand with text to display the working status.",IPH,142,2024-04-24 12:41:02,2024-04-01 00:00:00,Others,0.03174603174603175,pos,-0.8774
378351631,HP OfficeJet 8010 series,US,10,HPS Surveys,English,,,Supplies - Ink,Cedella ,Malbec Yeti,HP OfficeJet 8015e All-in-One Printer,"It is so much like my previous HP printer, so I know how to use it.  I am 86 yrs old, so new things aren’t easy for me to learn.  I bought new color cartridges for the old printer, but they
Still didn’t print in color properly.  I use my printer to make cards to send to family and friends for Birthday etc. I am pretty much homebound, so I can’t get to stores that often to buy cards.  The new printer would not let me use the almost new cartridges, so I put in the ones that came with the printer.  I have saved the almost new cartridges to use later on.",IIC,113,2024-04-06 16:55:18,2024-04-01 00:00:00,Print quality,0.12846320346320345,pos,0.9348
380426464,ENVY 6000 All-in-One Printer series,US,10,HPS Surveys,English,,,Supplies - Ink,Obelisk,Vasari Yeti,HP ENVY 6055e All-in-One Printer,"Please note, I have already replied to this survey.  I will give some brief reasons in case you have not received.  Thank you for the wonderful service.  I truly appreciate the help received from Moon.  She was extremely curteous, efficient, spoke clearly, and it was a joy to have her service.   I had trouble with installation of a replacement HP ENVY 6055e and Moon installed all the needed sofware, checking uninstalls for removal, etc.  She went out of her way to help with HP ink cartridges and extending the warranty recently purchased.",IPH,92,2024-04-16 17:40:48,2024-04-01 00:00:00,"Customer experience & expectation, Others, Logistic Handling",0.225,pos,0.958
382112689,HP OfficeJet Pro 9015e All-in-One Printer,US,7,HPS Surveys,English,,,Supplies - Ink,Magnus,Manhattan Yeti,HP OfficeJet Pro 9015e All-in-One Printer,"I should be able to see the level of ink in my cartridges even with my ink subscription. 
I do a bunch of printing on the second side manually. Not the easiest.",IIC,32,2024-04-19 11:09:31,2024-04-01 00:00:00,Others,0.25,neg,-0.3252
377203330,HP DeskJet Plus 4140 All-in-One Printer,US,0,HPS Surveys,English,,,Supplies - Ink,Obelisk,Taccola,HP DeskJet Plus 4140 All-in-One Printer,It never connects and I was not able to order instant ink,IPH,12,2024-04-04 05:20:15,2024-04-01 00:00:00,Others,-0.125,pos,0.0
383239328,HP 62 2-pack Black/Tri-color Original Ink Cartridges,US,10,Web Reviews,English,Amazon US,5,Supplies - Ink,Minotaur,,HP 62 2-pack Black/Tri-color Original Ink Cartridges,That is working and hoping last longer,IPH,7,2024-04-11 01:00:00,2024-04-01 00:00:00,Customer experience & expectation,0.0,neg,0.4215
385181008,HP 302 2-pack Black/Tri-color Original Ink Cartridges,DE,2,Web Reviews,German,Amazon DE,1,Supplies - Ink,Dolmen Refresh,,HP 302 2-pack Black/Tri-color Original Ink Cartridges,"Habe am 7.10 diese druckerpatronen gekauft, und die erst im Februar eingesetzt nach dem meine aktuelle Patrone leer war.Nach dem Einsetzen wurde meine Druckerpatrone von meinem Drucker nicht akzeptiert sprich sie war defekt, habe dann mit dem HP Kundenservice telefoniert und geschrieben per Mail, und mir wurde am Telefon zugesichert, dass Sie mir neue Patronen zusenden. 2 Monate später habe ich immernoch keine Patronen erhalten und mir wird jetzt gesagt dass sie nichts machen können",IPH,75,2024-04-08 01:00:00,2024-04-01 00:00:00,Others,0.0,pos,-0.8316
385748803,HP DeskJet 4130e All-in-One Printer,GB,10,HPS Surveys,English,,,Supplies - Ink,Obelisk,Taccola Yeti,HP DeskJet 4130e All-in-One Printer,Small and does everything. But it's a little pricy for ink,IPH,11,2024-04-30 11:32:45,2024-04-01 00:00:00,Cost,-0.21875,pos,0.0
382061936,DeskJet 2700 All-in-One Printer series,US,10,HPS Surveys,English,,,Supplies - Ink,Obelisk,Taccola Yeti,HP DeskJet 2752e All-in-One Printer,Had two recent printers that quit or wouldn’t accept new ink cartridges from same company like the hp,IPH,18,2024-04-20 12:41:47,2024-04-01 00:00:00,Others,0.04545454545454545,pos,0.6249
379539934,HP OfficeJet Pro 9015e All-in-One Printer,US,1,HPS Surveys,English,,,Supplies - Ink,Magnus,Manhattan Yeti,HP OfficeJet Pro 9015e All-in-One Printer,"I had this $300. printer for only 1 1/2 years and had so many problems with it, scanner went bad NO one can even look at it, NO support.  That insty ink was so bad, keep shuting me down.  I bought a new Cannon and discarded the HP.

Worst buy for the money.",IIC,53,2024-04-15 06:47:13,2024-04-01 00:00:00,Others,-0.2741702741702742,pos,-0.962
377556438,HP Smart Tank 5105 All-in-One Printer,ES,4,HPS Surveys,Spanish (Mexico),,,Supplies - Ink,Pluto Plus,Lebi,HP Smart Tank 5105 All-in-Ones,"I have bought it out of tradition and habit, but its pricing policy on toner and ink replacements makes it better to buy a new product than replace the used ones.",CISS,31,2024-04-08 12:49:46,2024-04-01 00:00:00,General satisfied,0.3181818181818182,pos,0.5927
376351688,HP OfficeJet Pro 9120e Series,US,2,HPS Surveys,English,,,Supplies - Ink,Nocturne,Marconi Yeti,HP OfficeJet Pro 9125e All-in-One Printer,"I can’t believe you are so cheap that you’d send loyal customers home with an ounce of ink at the bottom of each cartridge in a BRAND NEW printer!  That is low rent and tacky as hell, Hewlett Packart.  This is price gouging. #Notcool",IIC,44,2024-04-04 12:58:12,2024-04-01 00:00:00,Cost,0.2259469696969697,neg,-0.5983
383964489,HP DeskJet 3721 All-in-One Printer,SG,0,HPS Surveys,English,,,Supplies - Ink,Dolmen Refresh,Lhasa,HP DeskJet 3721 All-in-One Printer,"1. When printing in black and white, the print speed is too fast, causing ink smears especially at the edges
2. Because I don't print regularly, the ink flow gets stuck and I have to remove the cartridge to clean the dried up ink prior to printing
3. I'm on the HP Instant Ink subscription at lowest 10-page per month tier, so the above issues cause me anxiety as it can easily result in quota exceeding due to having to reprint",IPH,81,2024-04-29 18:13:52,2024-04-01 00:00:00,Customer experience & expectation,0.042361111111111106,pos,-0.0516
376392873,HP OfficeJet 8010 series,CA,8,HPS Surveys,English,,,Supplies - Ink,Cedella ,Malbec Yeti,HP OfficeJet 8015e All-in-One Printer,"It was very easy to set up my printer, and very easy to switch to the new printer on my instant ink account.",IIC,23,2024-04-01 14:11:17,2024-04-01 00:00:00,"Customer experience & expectation, Instant Ink related",0.3157575757575758,pos,0.7496
374216104,HP ENVY 6458e All-in-One Printer,US,4,HPS Surveys,English,,,Supplies - Ink,Obelisk,Vasari Yeti,HP ENVY 6458e All-in-One Printer,I am having automatic deductions for ink pyament yet I have not received any ink in months. Why am I paying every month for something I don't receive? I believe I should be credited at some,IPH,36,2024-04-01 08:27:47,2024-04-01 00:00:00,"Instant Ink related, Logistic Handling",0.0,pos,0.3612
379181447,DeskJet 2800e All-in-One Printer series,GB,6,HPS Surveys,English,,,Supplies - Ink,Obelisk,Tassel Yeti,HP DeskJet 2810e All-in-One Printer,"The printer was [relatively] easy to set up. It identified and connected to the local Wi-Fi immediately which is a bonus and saves a lot of work trying to connect. I may have given a higher score of it were not for where there is an option to follow a link to getting replacement ink cartridges which MUST be HP cartridges and a warning that if followed, all other ink cartridges would not be recognised by the printer. (I may not have worded this last part very well).",IPH,88,2024-04-16 03:13:52,2024-04-01 00:00:00,"Cartridge Problem, Customer experience & expectation, Printer Hardware/Printing issues",0.12638888888888888,pos,0.6124
382412608,HP OfficeJet Pro 6978 All-in-One Printer,US,8,HPS Surveys,English,,,Supplies - Ink,Makeda,Muscatel,HP OfficeJet Pro 6978 All-in-One Printer,"The printer is a good product. It prints good copy and quite fast. The printer takes short maintenance breaks now and then for better quality printing. However, the cartridges that the printer uses are so expensive. It cost me almost $90 for all four printer cartridges.",IIC,46,2024-04-20 10:02:19,2024-04-01 00:00:00,"Cost, Print quality",0.2666666666666666,pos,0.8271
384751265,ENVY Inspire 7200e All-in-One Printer series,NL,8,HPS Surveys,Dutch,,,Supplies - Ink,Centaur,Novelli Yeti,HP ENVY Inspire 7220e All-in-One Printer,It's easy to have new ink in time.,IPH,8,2024-04-26 13:09:28,2024-04-01 00:00:00,"General satisfied, Instant Ink related",0.28484848484848485,pos,0.4404
383910468,HP 962XL High Yield Black/962 Cyan/Magenta/Yellow 4-pack Original Ink Cartridges,US,10,Web Reviews,English,Staples,5,Supplies - Ink,Magnus,,HP 962XL High Yield Black/962 Cyan/Magenta/Yellow 4-pack Original Ink Cartridges,"It does it only job, puts ink on paper",IIC,9,2024-04-16 08:00:00,2024-04-01 00:00:00,Others,0.0,pos,0.0
381850564,HP OfficeJet Pro 9020 series,US,5,HPS Surveys,English,,,Supplies - Ink,Magnus,Manhattan Yeti,HP OfficeJet Pro 9025e All-in-One Printer,"I would have given a higher score, but I am a little miffed with HP changing the printer so often. I had just purchased a new set of ink cartridges when my printer broke down. HP told me that my printer was too old and now I am stuck with all these ink cartridges that I had just paid for my previous printer. When I got the notice that my printer was not working, I opened the new box of ink cartridges to see if it was the ink cartridge.",IIC,90,2024-04-18 11:42:24,2024-04-01 00:00:00,Others,0.016143578643578644,pos,-0.7351
378867091,HP OfficeJet Pro 8020 series,US,1,HPS Surveys,English,,,Supplies - Ink,Cedella ,Malbec Yeti,HP OfficeJet Pro 8028e All-in-One Printer,"Out of the box, theprinter had problems. after using supplied initial ink cartridges, switched to brand new 910 xl black and color ink. the print results were so bad!! Very disappointed with this HP 8020e printer purchased at Costco.......HP users no more... quality must not matter anymore.
                              Sincerely, Kim and Kevin",IIC,51,2024-04-11 16:14:38,2024-04-01 00:00:00,Print quality,-0.2507575757575758,pos,-0.9456
382426120,HP DeskJet Ink Advantage 2775 All-in-One Printer,AR,9,HPS Surveys,Spanish (Mexico),,,Supplies - Ink,Obelisk,Taccola,HP DeskJet Ink Advantage 2775 All-in-One Printer,"The printer has worked well, except that a few days ago it stopped printing the colors correctly, it has the cartridge that came with the printer, usually I only print in black but I was a little surprised that the colors were not printed in the correct tone.

 Otherwise it is a very good printer, it is fast and functional, just for my needs.",IPH,64,2024-04-20 08:56:46,2024-04-01 00:00:00,"Cartridge Problem, Print quality",0.09369047619047619,neg,0.743
377186621,HP ENVY 6020 All-in-One Printer,FR,5,HPS Surveys,French,,,Supplies - Ink,Obelisk,Vasari,HP ENVY 6020 All-in-One Printer,"Ink cartridges too small.
 The printer disconnects from WIFI for no apparent reason.",IPH,13,2024-04-07 10:17:43,2024-04-01 00:00:00,Others,-0.1375,pos,-0.296
384960886,HP DeskJet 2755e All-in-One Printer,US,6,HPS Surveys,English,,,Supplies - Ink,Obelisk,Taccola Yeti,HP DeskJet 2755e All-in-One Printer,I feel with  our low usage of ink that we    are paying more for ink with this program,IPH,18,2024-04-27 04:58:02,2024-04-01 00:00:00,Others,0.25,pos,-0.2732
381537796,HP OfficeJet Pro 9120e Series,US,0,HPS Surveys,English,,,Supplies - Ink,Nocturne,Marconi Yeti,HP OfficeJet Pro 9125e All-in-One Printer,I tried to set up my new printer with new cartridges straight from the box. I kept getting a message that the blue cartridge was not connecting with the printer. After hours of trying we had no success in making it work. Tried again another day and eventually called a number for instantink. Helpful rep walked me through everything he was able to do and decided to send replacement for the defective cartridge. It just arrived and upon insertion we received the message “please install original cartridge for setup” We will be returning the printer tomorrow. We are beyond disappointed. $300 .. really???,IIC,103,2024-04-17 14:09:18,2024-04-01 00:00:00,"Customer experience & expectation, Cartridge Problem, Printer Hardware/Printing issues",0.07196969696969696,pos,0.5171
385463619,HP DeskJet 2710e All-in-One Printer,HU,10,HPS Surveys,English,,,Supplies - Ink,Obelisk,Taccola Yeti,HP DeskJet 2710e All-in-One Printer,I really like the cartridge subscription service,IPH,7,2024-04-29 23:35:21,2024-04-01 00:00:00,Others,0.2,neg,0.4201
382721256,HP DeskJet 2720e All-in-One Printer,GB,8,HPS Surveys,English,,,Supplies - Ink,Obelisk,Taccola Yeti,HP DeskJet 2720e All-in-One Printer,The printer generally works well but your obsession with making people use only overpriced HP ink cartridges is very irritating.,IPH,20,2024-04-22 09:43:23,2024-04-01 00:00:00,Others,-0.15666666666666665,pos,-0.7899
378606542,HP DeskJet 4158e All-in-One Printer,US,1,HPS Surveys,English,,,Supplies - Ink,Obelisk,Taccola Yeti,HP DeskJet 4158e All-in-One Printer,Hard to connect and the ink dries out to quickly.,IPH,10,2024-04-12 12:01:11,2024-04-01 00:00:00,Customer experience & expectation,0.020833333333333315,pos,-0.1027
383591891,HP Smart Tank 7602 All-in-One,US,10,HPS Surveys,English,,,Supplies - Ink,Sayan,Sayan,HP Smart Tank 7602 All-in-One,Easy set-up and ink fill,CISS,5,2024-04-27 12:19:31,2024-04-01 00:00:00,Customer experience & expectation,0.43333333333333335,pos,0.4404
375398054,HP DeskJet 3772 All-in-One Printer,US,10,HPS Surveys,English,,,Supplies - Ink,Dolmen Refresh,Lhasa,HP DeskJet 3772 All-in-One Printer,This printer and the ink plan is perfect for our family of 4 especially because we homeschool!,IPH,17,2024-04-03 07:20:09,2024-04-01 00:00:00,Others,0.5,pos,0.6114
376845079,HP OfficeJet Pro 8028 All-in-One Printer,US,7,HPS Surveys,English,,,Supplies - Ink,Cedella ,Malbec,HP OfficeJet Pro 8028 All-in-One Printer,The instant ink program is a scam.,IIC,7,2024-04-03 11:47:32,2024-04-01 00:00:00,Instant Ink related,0.0,pos,-0.5719
383267353,HP DeskJet 4155e All-in-One Printer,US,5,HPS Surveys,English,,,Supplies - Ink,Obelisk,Taccola Yeti,HP DeskJet 4155e All-in-One Printer,Paper feeder jams. Runs out of ink way too quickly.,IPH,10,2024-04-23 09:26:36,2024-04-01 00:00:00,Others,0.3333333333333333,pos,0.0
377041403,DeskJet 2700 All-in-One Printer series,CA,7,HPS Surveys,English,,,Supplies - Ink,Obelisk,Taccola Yeti,HP DeskJet 2752e All-in-One Printer,"After installing all the HP Smart software for the Deskjet 2752e , it would print okay , but only in color . The print set up page does not give an option of choosing color or black . I spent 1 1/2 hours on your chat help line without resolution , so I gave up on that . I does copy in black and print a test page in black , but anything else is in color.",IPH,77,2024-04-04 09:16:47,2024-04-01 00:00:00,"Print quality, Cartridge Problem",0.016326530612244917,pos,0.705
94738564,HP 952XL High Yield Magenta Original Ink Cartridge,US,10,Web Reviews,English,Walmart,5,Supplies - Ink,Supernesta,,HP 952XL High Yield Magenta Original Ink Cartridge,The best/expensive/ can buy new printer w/price,IIC,7,2024-04-08 01:00:00,2024-04-01 00:00:00,Others,0.13636363636363635,pos,0.0
375412648,HP OfficeJet Pro 9010e All-in-One Printer,NZ,0,HPS Surveys,English,,,Supplies - Ink,Magnus,Manhattan Yeti,HP OfficeJet Pro 9010e All-in-One Printer,"I purchased the printer and did not want to keep up with ink by subscription. I purchased other ink (HP Brand) but cannot use the printer; it is now sitting idle and may be used as a sea anchor.
I have now purchased a different brand",IIC,46,2024-04-01 01:23:39,2024-04-01 00:00:00,Customer experience & expectation,-0.0625,pos,-0.0286
384208465,HP 950 Black/951 Cyan/Magenta/Yellow 4-pack Original Ink Cartridges,DE,10,Web Reviews,German,Amazon DE,5,Supplies - Ink,Nesta+,,HP 950 Black/951 Cyan/Magenta/Yellow 4-pack Original Ink Cartridges,"Die Patronen sind zwar gut, aber der Preis ist ganz schön hoch. Wahrscheinlich ist ein neuer Drucker billiger",IIC,18,2024-04-19 01:00:00,2024-04-01 00:00:00,Others,0.0,pos,-0.5994
377968411,HP OfficeJet 8010 series,US,6,HPS Surveys,English,,,Supplies - Ink,Cedella ,Malbec Yeti,HP OfficeJet 8015e All-in-One Printer,I had trouble setting it up because my Mac book is an older one.  I chose this model because it uses the same ink as my old one 910.  I had just purchased several packs of ink and that costs more than the new printer did. The printer is good now I had to set it up with my iPad. I am lowering the score because of the incessant pressure to subscribe to the ink .  I travel and do not want ink sitting on my porch when I am away. Please stop with the begging me to subscribe.,IIC,99,2024-04-08 14:34:00,2024-04-01 00:00:00,Printer Hardware/Printing issues,0.17537878787878786,pos,-0.4805
383914023,HP 64 2-pack Black/Tri-color Original Ink Cartridges,US,4,Web Reviews,English,Staples,2,Supplies - Ink,Centaur,,HP 64 2-pack Black/Tri-color Original Ink Cartridges,Wish I could use a cheaper version,IPH,7,2024-04-17 08:00:00,2024-04-01 00:00:00,Others,0.0,neg,0.4019
384205946,HP 305 Black Original Ink Cartridge,DE,10,Web Reviews,German,Amazon DE,5,Supplies - Ink,Obelisk,,HP 305 Black Original Ink Cartridge,Leider sehr klein und gehen schnell leer. Aber wir sollten uns vielleicht einen anderen Drucker kaufen weil wir sehr viel Drucken müssen.( 4Personen in Ausbildung),IPH,25,2024-04-21 01:00:00,2024-04-01 00:00:00,Others,0.0,pos,0.0
383912532,HP 910 3-pack Cyan/Magenta/Yellow Original Ink Cartridges,US,8,Web Reviews,English,Staples,4,Supplies - Ink,Cedella,,HP 910 3-pack Cyan/Magenta/Yellow Original Ink Cartridges,"I wish these cartridges lasted longer. The colors are great, however; I will use just the black when possible, usually I buy the XL black cartridge which allows me to time the end of the color cartridges so they empty at the same time.",IIC,44,2024-04-15 08:00:00,2024-04-01 00:00:00,"Print quality, Customer experience & expectation",0.01666666666666668,pos,0.6929
383978066,HP DeskJet 2742e All-in-One Printer,CA,6,HPS Surveys,English,,,Supplies - Ink,Obelisk,Taccola Yeti,HP DeskJet 2742e All-in-One Printer,"it is working well have just had ink refill.  do not know when next one is due,",IPH,17,2024-04-26 23:03:05,2024-04-01 00:00:00,Others,-0.0625,pos,0.2732
378480562,HP ENVY 6458e All-in-One Printer,US,5,HPS Surveys,English,,,Supplies - Ink,Obelisk,Vasari Yeti,HP ENVY 6458e All-in-One Printer,Always a connection issue and even when it is not out of ink even with a new cartridge it sends an error code that it is out of ink,IPH,29,2024-04-10 06:57:36,2024-04-01 00:00:00,Others,0.13636363636363635,pos,-0.4019
380139538,HP DeskJet 2723 All-in-One Printer,US,0,HPS Surveys,English,,,Supplies - Ink,Obelisk,Taccola,HP DeskJet 2723 All-in-One Printer,I will not recommend anyone to use this as its cartridges are not refillable and new cartridges are very expensive which people find costly to use in their homes or offices,IPH,31,2024-04-16 02:33:20,2024-04-01 00:00:00,Cost,-0.25681818181818183,pos,-0.3632
381796126,HP OfficeJet Pro 9015e All-in-One Printer,US,10,HPS Surveys,English,,,Supplies - Ink,Magnus,Manhattan Yeti,HP OfficeJet Pro 9015e All-in-One Printer,"I love this printer. It has more features than I need and probably designed for a small business. I sell on eBay and it perfectly prints my labels and suits every need I have. It does tell me the wi-fi is off at times, which gets frustrating bc I think this has interfered with my hp instant ink program working correctly. When it says the Wi-Fi is disconnected, I can still print and the blue Wi-Fi light is on so I don’t know if it’s a false alarm or what",IIC,90,2024-04-18 03:08:34,2024-04-01 00:00:00,Others,0.15,pos,0.6249
378563817,HP 67XL High Yield Black Original Ink Cartridge,US,10,Web Reviews,English,Staples,5,Supplies - Ink,Obelisk,,HP 67XL High Yield Black Original Ink Cartridge,Easy to order with quick delivery. Dependable service.,IPH,8,2024-04-01 08:00:00,2024-04-01 00:00:00,Logistic Handling,0.3833333333333333,neg,0.4404
380216417,HP 65XL Black Original Ink Cartridge,US,2,Web Reviews,English,Amazon US,1,Supplies - Ink,Dolmen Refresh,,HP 65XL Black Original Ink Cartridge,I think it must have been dried out or something because even after being in the printer for two weeks it still was saying out of ink and would not print any thing and what it would print was really light and hard to see,IPH,45,2024-04-04 01:00:00,2024-04-01 00:00:00,Others,-0.030555555555555558,pos,-0.1689
378590471,HP DeskJet 2755e All-in-One Printer,US,5,HPS Surveys,English,,,Supplies - Ink,Obelisk,Taccola Yeti,HP DeskJet 2755e All-in-One Printer,I ran out of ink during color printing and had to go to copy store and pay over $50.  Not sure why I haven't received ink if this is monitored.  Currently only using black.  Service was fine until I really needed it.,IPH,42,2024-04-12 10:58:09,2024-04-01 00:00:00,"Print quality, Logistic Handling, Cartridge Problem",0.040000000000000015,pos,-0.1436
382105604,HP ENVY 6032e All-in-One Printer,FR,8,HPS Surveys,French,,,Supplies - Ink,Obelisk,Vasari Yeti,HP ENVY 6032e All-in-One Printer,"Moving lights and sounds should be able to be turned off. They are useless and the sound is even unpleasant and too loud. Recognition of the Mac Pro with the printer even when the two are on top of each other sometimes does not work, or even often not. The time between turning it ON and being able to print is far too long. There should be an easy to find icon when searching for consumable level information. This is not at all intuitive. Positive points: the cartridges do not dry out when you don't print for a while unlike the HP mini printer used 3 times which I had to throw away because I had to change the cartridges each time I needed to print 3 pages, 70€ thrown in the trash. Nice sober design. The impressions are very correct. :)",IPH,142,2024-04-20 12:11:48,2024-04-01 00:00:00,"Others, Printer Hardware/Printing issues, Customer experience & expectation",0.16876114081996438,pos,0.8548
378592303,HP ENVY 6455e All-in-One Printer,US,3,HPS Surveys,English,,,Supplies - Ink,Obelisk,Vasari Yeti,HP ENVY 6455e All-in-One Printer,"Let see where do I begin, First, fuck proprietary ink cartridge. Second all that r and d an yall still make ink cartridges that dry out. Third brick a printer for using off brand ink os a dick move and you should he ashamed of yourselves. I can honestly say I'll never buy another hp printer. I'm stuck with this one till it dies a horrible death and that won't come soon enough.",IPH,73,2024-04-12 01:07:19,2024-04-01 00:00:00,Customer experience & expectation,-0.07708333333333334,pos,-0.946
383910470,HP 962XL High Yield Black/962 Cyan/Magenta/Yellow 4-pack Original Ink Cartridges,US,10,Web Reviews,English,Staples,5,Supplies - Ink,Magnus,,HP 962XL High Yield Black/962 Cyan/Magenta/Yellow 4-pack Original Ink Cartridges,Great price! In stock.,IIC,4,2024-04-15 08:00:00,2024-04-01 00:00:00,Cost,1.0,pos,0.6588
