Survey ID,sentence,Customer Service,Delivery,Others,Price,Product Quality
371307530,"Because if I don’t need the printer for a couple weeks, the ink dries up and I have to go through all these maintenance cycles. It takes time that I some days do not have. I’m disappointed in it. It’s very hard to get the Wi-Fi connection to work properly.",0,0,0,0,1
371308161,Love instant ink program...my last hp printer lasted 8 plus years but I don't think my current printer will....it sometimes just makes clicking noise for no reason even when the printer is not in use....have to unplug the printer sometimes for house to get it to stop,0,0,0,0,1
371309425,"canot install hp smart from my windows, the pre configuraion is not normal print, fine printing is too much ink combsuminh, it requires resetting each time, ink is too expansive and quickly run out.",0,0,1,0,0
371310112,Can’t get the printer to default to black and white,0,0,1,0,0
371310712,"its a great printer etc.... i don't like how everytime i buy ink cartridges the printer tells me they're used, empty or imitation cartridges.... i buy them brand new and it takes FOREVER for the printer to finally ""accept"" cartridges.",1,0,0,0,1
371311019,Print quality is so bad and the cartridges always have problem with printer.,0,0,0,0,1
371311310,"It's a very easy-to-use machine, very efficient. The only problem is that I have a $ membership which I pay automatically and it's been three months since I received the ink for my printer and I've had to buy it in the store. I think I'm going to cancel the subscription",0,0,0,1,1
371311576,you reduced the amount of ink in the cartridge i'm sure,0,0,0,0,1
371312573,"Having extreme difficulty printing: printer joining WiFi, printer finding computer, printer not accepting its own new ink cartridges even though it was one included with new printer.
PS: my sister has same model with same problems. At this point need professional to set it up. Can’t recommend H/P.",1,0,0,0,1
371312657,"I have been charged every month for ink I don’t get …not sure what they charge is for please check your computer to see the last time you all have sent me ink … but you charge every month help me understand what I’m
Paying for",1,0,0,1,0
371312839,"We have had several problems linking it to our computers & successfully having the print jobs print.'

In addition, we also had trouble signing up for the free ink program when we purchased the printer. We have not had any confirmation or contact with HP to know if we are to receive the ink or not.",1,0,0,0,0
371312855,Already getting error message and not sure what is wrong. Like the product and happy I have not had to change a cartridge yet.,0,0,1,0,0
371313132,"Compact size, great for travelling in my caravan. I am not using it as a high volume printer /  scanner, so it suits my needs very well. I always carry spare ink cartridges, just in case the heads of the ones in use “dry up” and I am unable to clean them adequately.",0,0,1,0,0
371314168,"Ink cartridges last very little and are very expensive. HP has economical printers but the ink consumption increases significantly, making it much more expensive. This is not possible to understand since HP is obliged to apply economical ink saving technology by offering cartridges that allow more printing without increasing the cost of inks. It is unbearable for a family that prints 10 sheets a week at home to have to buy new cartridges every month after importing them into ECUADOR.",0,0,0,1,0
371314313,"Still new to this service, but the price is great and I’m hoping I’ll get an order of ink before I run out. I always forget to restock it and then I’m stuck without when I really need it. I’m excited for my future orders!",1,0,0,1,0
371315232,"Printer worked fine. Subscription service was poor. I signed up for ink cartridges but i didnt receive them after a couple of times. I was still charged for the cartridges. I finally ended the subscription service. When i did, the printer stopped working and it said i needed an account and subscription to reinstate the printer. I also tried to resolve this issue with tech support but they said there was nothing they could do. Not happy with HP! I paid for a printer that is still good but is now disabled by your company. I have been an HP customer (desktop, laptop and printers) for at least 30 years but now I have had to switch because of this issue. I had to buy a new printer and I bought an Epison.",1,1,0,1,1
371315332,"It’s horrible. It started to lag from the very beginning. First I couldn’t ever setup Smart ink (even support couldn’t help, I wasted hours and days for this). Later WiFi connection stopped working, using it now with a cable, even with a cable it works 50/50, every second time I should restart the printer. It’s also has an issue with paper pulling, most of the time it can’t catch the paper, or it takes the whole stack of paper.  FYI it’s just 2 years old printer (maybe 3) Literally the worst printer I have ever seen in my life, can’t wait for the moment to throw it out, and buy normal one, probably not HP!",0,0,0,0,1
371316260,"Pros:  Inexpensive printer.  Lots of features (printing/scanning/2 sided printing/document feeder), somewhat physically compact, very good print quality, reliable.

Cons:  Printer cartridge cost (alleviated somewhat by HP Easy Ink). Inexpensive printer = cheap parts = not as long lasting.  Unable to change scanning resolution beyond 300 dpi or scanner has maximum resolution of 300 dpi (previous printer/scanner went to 600dpi).  Unable to use HP app on computer if not logged in...should only have to be logged in for account info, not to use printer to scan or print documents.",0,0,0,1,1
371320058,Obtaining ink and replacing cartridges rather time consuming plus cumbersome. Also have several HP original ink cartridges from previous HP printer and cannot find out how to return for credit.,1,0,0,0,0
371320087,Horrible printer. I threw it in the garbage. It would not connect to my internet and connect to something I couldn’t delete off. The ink was annoying and need way to many cartridges.,0,0,1,0,0
371320096,"This printer has exceeded my expectations in every way.

First and foremost, the ink tank system is a game-changer. Gone are the days of constantly replacing expensive ink cartridges. With the ink tank system, refilling ink is a breeze and significantly more cost-effective in the long run. Plus, the transparent ink tanks make it easy to monitor ink levels, ensuring I never run out unexpectedly.

In terms of print quality, this printer delivers sharp, vibrant results every time.
Additionally, the wireless connectivity options make it convenient to print from any device, whether it's my laptop, smartphone, or tablet.
Furthermore, the printer's reliability is unmatched. I haven't experienced any paper jams or technical issues since I started using it.
Overall, I highly recommend this ink tank printer to anyone in need of a reliable, cost-effective printing solution.
I couldn't be happier with my printer.",0,0,0,0,1
371320653,"Ink cartridges don’t last long enough, even with the monitoring and shipping, it the short life of the cartridge, I’m not happy with",0,0,0,0,1
371321021,"I pay for ink and i never receive ink. I always have to go buy it at office max or cvs. Then it tells me it’s not the right ink, because it’s not “instant” ink or whatever. so it always pops up an error on my laptop. i’m done with your printers and will be looking for another. I’m not one to complain or put a business down, but i need my printer to be in working function at all times to send estimates out to customers in my own business.",1,0,0,0,1
371321197,"The printer works fairly well.  I do have issues with the scanner that I've been able to fix myself.  On the positive side, print quality is very good and instant ink is great.",0,0,1,0,0
371322052,It's been months since I received ink cartridges and the printer needs to be rebooted every time it's not in use for a few days,1,0,0,0,1
371322242,I rated this because they are taking money and not giving the ink,0,0,0,1,0
371323337,"I have yet to receive a cartridge .So I had to continue to use purchase on amazon.
i had thought this would be a great program as I am basically housebound due to a very ill husband",0,0,1,0,0
371325482,Unit easy to setup and ink supply easy to replenish.  Unit operates with minimal input and provides high quality copies or prints on demand.  HP smart app is very useful to manage operation of the printer.,0,0,1,0,0
371325660,"Works well, though ink does dry out rather quick when not inuse",0,0,1,0,0
371325863,You have to use the instant ink subscription and if you try to cancel you can't use what you've already paid for on the ink in the first place so that's kind of stupid. so you can't cancel and you have to pay for pages even if you have your own pages. it's just stupid all together if I stop paying for the ink subscription for the paper and the ink if I have full ink still from the last time I paid you  I can't use it. it stops it immediately it's stupid and apparently you pay for pages so like I'm almost at my limit of being able to print some pages before they start charging me for more pages even though I have physical paper which is stupid and physical ink which is stupid. so I cannot stop that subscription no matter what if I want to be able to use my printer. and the prices keep going up too on the subscription it sucks. and I was told that I would only have to pay when they sent ink or paper out for me not a monthly subscription. I was told this when I contacted y'all about sending me the starter set up again again that I had to send back and y'all charged me to send me the right ink back. it's a monthly subscription and a charge when they have to send me ink and paper. I was told that I would only be charged when they had to send ink or paper to me because I run low which is another thing I'm upset about. Also the printing isn't very clear it's the slightest bit blurred no matter what I do and iv contacted y'all about in the past. Also it's horrible with printing colored pictures of people. If I still had the receipt I would cancel my subscription and return the printer for a printer that doesn't charge me constantly that I can still use and print however many pages I want. I will never buy a printer from y'all again if this is how it's gonna be. It's stupid.,1,0,0,0,0
371326545,"I have been an HP customer for 20 years and things are really not getting any better. If you have a really good copy machine (Office Jet Pro €400), they don't make it anymore, and the machines I bought afterward don't work. Your ink cartridges are outrageously expensive and the intended number of pages is never achieved.
 I'm using the new ink system that sends you cartridges when it's time for new ink.
 Due to a printer error he refused to print another page.
 Help is only available and a customer service takes you back to the Middle Ages.
 My next printer will no longer be an HP",1,0,0,1,1
371327997,"This is a great all in one printer. Very easy setup!  The lcd screen is easy to read. The color print copy is clear and exact. The printing is a little slow, which is to be expected with this model. Again, the setup was like magic. I’m serious. So much easier than sny home printer I’ve owned.  Soooo much better than Epson. I would definitely buy again.",0,0,0,0,1
371328259,"Wrong printer, but anyway the one I have runs out of ink too quickly",0,0,1,0,0
371328465,When I hooked up my printer I was supposed to be notified when I needed more ink and I have never received any ink like it said and I have an issue with my ink because when I put a new ink cartridge in and use the printer one time and I go to use it a few days later and it is out of ink and I get very aggravated and then I do the waiting game of finding it online and waiting forever for it to arrive and it gets expensive.,1,0,0,1,1
371328701,"Like the printer just wish you would make ink last longer on these printer, so expensive",1,0,0,1,1
371328909,It’s too expensive and when you cancel they lock up your computer even though you’ve paid for more than what the ink cartridge is worth.,1,0,0,1,0
371329771,I had problems setting up my printer even though I followed the directions. I am now having problems printing which may be the ink cartridges. I don't know.,0,0,1,0,0
371329869,It’s slow and I never know when my new cartridges will arrive,1,1,0,0,1
371330286,I loved it for a while but then my payment card needed to change and I don’t remember my log in info and apparently I have to go online somewhere that is not the app to change the information. Now I have a printer I can’t use because the I have not paid the ink payment. It turns out to be more hassle than it is worth.,1,0,0,0,0
371330522,Easy to set up. Easy to use. Love the ability to use from ap on my iPhone. Like the communication for automatic ink refills. Reliability & convenient.,0,0,0,0,1
371330575,"I subscribe to Insta Ink.. had done so with my old printer which just died out. Went right to replace it with another HP and continue Insta Ink

Replacing cartridges is easy.. computer is reliable... prints well",0,0,1,0,0
371331243,It's a not so fancy printer - it does what I need to get done. The ink is much more expensive than I realized! I run out quickly and I don't do a lot of printing. I would love to make copies of photos but the ink prohibits me from doing so!,0,0,1,0,0
371331264,I would not recommend an hp printer. My printer has not been working for months. I have wasted so much time trying to get it to print. There is ink in the cartridges and it will not print. The quality of new hp printers is not what it used to be. I loved our old hp printer but this one sucks!,0,0,0,0,1
371331476,"This is my second HP printer where I have subscribe to the instant ink. The print head on the first printer failed after several years. Based on my experience, I purchased the current printer. 
I was disappointed to discover that the 8025e does not scan double sided documents -- although it does copy 2 sided pages. 
I am also having issues with either my printer head or cartridges. I have cleaned the printhead multiple times and it has not solved the problem. Upon examination of the cartridges, I discovered that the color cartridges are contaminated with a dark ink. I have tried to clean them by blotting with a paper towel to no avail. 
The website does not provide any support for this issue. 
When I went to a chat and described the issue, I was told that I could talk to a person but would have to pay for the $1 initial fee, which would then be reimbursed. When I followed directions, I was then informed that I was being billed for $56. I didn't complete the purchase as it was an unexpected charge.",1,0,0,0,1
371331546,It is an ok very basic printer for the price.  Printers and ink are too high as it is.  Getting a better quality printer is too expensive these days.  It does the printing fine.  Scanning is one sheet at a time which sometimes is a big of a hassle.  Wish I understood the function buttons better.,0,0,0,1,1
371332062,"Because it ran out of ink within a month and my husband, the only one who uses it, didn't print that any pages. Also won't hook up to my laptop.",0,0,1,0,0
371332774,Difficult to tell if ink is running out and although I am registering to get ink when needed it hasn't turned up. Several phone calls later and I have been told it will be here this week. Have been without ink for 2 weeks and therefore cannot use printer.,1,0,0,0,0
371332901,It would be good for somebody who uses the printer all the time. I didn't realize I had to pay a monthly fee. I had to refill my black ink and have not gotten a refill it's been about a week. You were also charging me $4.24 for 2 months and now it has gone up to $5.30 with no explanation,1,0,0,1,1
371333708,"The service is excellent...no need to look for a store where you can find suitable ink cartridges. The thing is, stores sell these devices, but say, after a year, the ink cartridges may no longer be on sale. If you ask, they will compare the price. There is often a suggestion: buy a new printer...in this way, it's so-called waste accumulates in the world. So this system of yours is good for our whole EARTH!!! One problem I have: how could I change my payment account to my normal current account so that I could personally make the payment. So I would not like to use the visa fee. Hi. Pertti Savolainen Parkkalinniementie 3 , 57810 Savonlinna Finland tel. 0504902481",1,0,0,0,0
371333844,"Printer is quite good at printing both type and photos.
Took off two stars (could have been more) because the ink price is way too high.",0,0,0,1,1
371333983,"We can not the printer to work properly. 
It doesn’t link up to our iPhones and if it does manage to print from the computer it’s poor quality even with a new ink cartridge.",0,0,1,0,0
371334094,"I have had this service for a couple of years. I got a new printer and it was a nightmare to get it transferred over. 

I like to keep two extra cartridges in house, as I sometimes need to do a WHOLE LOT of printing at one time. And I found out I can’t use store bought ink if I run out. 

I don’t remember the exact things I went through, but I could not get a person on the phone. All I remember is being very upset. 

And it’s annoying because I really loved the service.",1,0,0,0,0
371335332,Since I bought this printer you’ve yet to send me ink so I’m presuming when I need it you’ll send it. I do trust that. It’s always been amazing in the past.,1,0,0,0,1
371335706,"Our HP printer is efficient & works well for us. Only negative side is the ink cartridges are very expensive, about 2/3rds of the cost of the printer.",0,0,0,1,1
371336260,I was supposed to receive a year of free ink and nothing has arrived in the mail.  Additionally the color ink has run out much more quickly than marketed.,1,1,0,0,1
371336498,"It was easy to set up and takes up very little space; was also a reasonable price. HP ink cartridges expensive and have to be changed out quite frequently even though ours aren’t very big print jobs. Even more expensive then to have to send print jobs to a store to be printed then picked up. Also when cartridges changed out, the new scanner recalibration process wasn’t straightforward and also takes time to go through. If I didn’t have to print papers and presentations on the fly, I wouldn’t have this printer. I just now need to keep extra cartridge on gand a leave time for the inconvenient setup and test print.",0,0,0,1,0
371336722,I have no support from HP even though I contacted them regarding the ink cartridges.  I finally called them and thankfully I spoke to someone who listened to my concerns,1,0,0,0,0
371336794,Months ago I enrolled the program. It’s my first review. Unsure if will continue. Positive is the cheap prices. Negative (or wondering) is that I want to make the decision of ordering new cartridges not let the system order and charge me. Tks,0,0,0,1,0
371336837,"Our printer has worked perfectly. One annoyance is the pull-out paper tray binds on pulling it out or pushing it back in. It's cheap feeling. A puzzling thing is once in a while the printer just starts going like it does when I put new ink cartridges in, but it goes even longer than that. I know at least one person who took my recommendation and bought the same printer. It prints crisp text and excellent everyday printing color. The scanning works great, too.",0,0,0,0,1
371337288,I don’t print much so I find this a good way to get ink w/o trying to know when ink is needed.,0,0,1,0,0
371337386,It is easy to use although I had some difficulty getting connected. One drawback however is the cost of the ink cartridges.,0,0,0,1,1
371338156,"excellent quality-price ratio
consumption and price of ink very favorable
the ink does not dry out, the scan works fine, the only thing missing is the feeder for scanned documents
wi fi connection stable and fast",0,0,0,1,1
371339326,It appears to be a convenient way to purchase ink at a reasonable cost,0,0,0,1,0
371339474,"Printer is fine, but the push for a monthly ink and paper charge is just a money grab.  I long for the days of just buying an ink cartridge when I need one. Total ripoff.",0,0,0,1,0
371339651,"You have made it impossible for us to use refilled cartridges in this printer, therefore forcing us to use your far more expensive cartridges. Plus you are trying to put the people who sell refilled cartridges out of business!",1,0,0,1,0
371339712,I don’t use enough copies to justify this service and when I went to cancel this service my printer was immediately rendered inoperable-I had to go get a cartridge late from Walmart-your customer service was rude on the phone to me and I am going to replace your equipment asap-I’ll donate it to a school or charity-not buying any of your products after this experience!!!!!!!!!,1,0,0,0,1
371339932,Don't use enough and wish we ink was cheaper when we do need it.,0,0,0,1,0
371340554,It goes through ink too fast and it get expensive. I was never able to sign up for ink soecial not sure why,0,0,0,1,0
371340874,"I've worked from home remotely for the past two plus years and are now transitioning back into the Branch. I intend to bring it back into the Branch after I return fulltime after July 2024. My Area Manager has been buying my replacement ink cartridges through our Ferguson Enterprises/Office Depot account and they ship it directly to my home in a very timely manner. I initially had problems connecting wirelessly to my computer, but with my IT's assistance set it up to connect to my docking station.",1,1,0,0,1
371363617,"Longevity will determine my ultimate rating.  For the time being, I found your installation instructions to be something less than easy.  Your 3 months of ""free"" cartridges is something I view with distaste as a way of getting my credit card number now in the hopes I'll forget about it going forward.  If you were more sincere, you'd put 3 replacement cartridges in the box.  That said, I am a fan of HP products and bought this printer to replace an earlier version of the same model that lasted several years.",1,0,0,0,1
371365014,print quality is very poor. I've used very little ink and the printer shows i have used 1/2 of each cartridge. I wished i would have saved the box so i could return it. Poorly designed .  Printed pages ended up on the floor. Very poor quality compared to my old HP.,0,0,0,0,1
371365385,The instructions weren't good and mostly you're just trying to sell me ink with limits on how many pages I can print.,0,0,1,0,0
371365392,"Took over 6 hours with several people to get nowhere. Just go to my acct and read the recorded phone calls. Some just hung up. All I needed was help in hooking the replacement printer. Never achieved it. Hook existing printer back up. Major cause seemed to be the hp ink cartrides...still don't have the replacement printer working. Had to go out of town and will try again when I return. For such a simple need it became extremely frustrating
.",1,0,0,0,0
371365899,Saves me so much I used to have to buy 2s new ink cartridges every month and was paying $39 each. I print the same amount of documents and with HP Ink I’m paying $6.99 a month saving me $73 + tax every month,0,0,0,1,0
371366050,"I had to use a printer cable to fully install the printer as I did my last few and had to borrow a cord since it did not come with one and now that I’m using the printer, it’s been much slower than my previous HP and it’s already out of ink, so I’m awaiting my ink from my plan.",0,0,1,0,0
371366332,I do not  have much experience with other brands to compare. The setup instructions were simple and easy so I think it is odd that there are no instructions to insert ink cartridges which is more difficult to do than rest of instructions.,0,0,1,0,0
371366767,"Connecting the printer to the computers was difficult. Had to remove all software from the HP8600 printer.
The receptacle for the ink cartridges was flimsy and seemed it would easily break in comparison to the HP 8600 being replaced. The cartridge don't seem to lock in very secure. It was difficult to tell when they were properly in place.
Overall the printer does not seem to be well made.",0,0,0,0,1
371366844,"I don’t like buying printers that require me to buy ink immediately. I like getting 3 months of free ink, but don’t like being told I have sign up and pay monthly to get it. The printer seems ok, but I need to upgrade my computer to use it. That wasn’t mentioned or if it was, it wasn’t fully disclosed. I probably would have been happier buying a used one",0,0,1,0,0
371366865,"The wifi set up was very difficult.  The black ink cartridge I received with the printer is defective and now I have wait for a replacement.  I called the customer help desk and the representative was super helpful and nice, but this did not stop me from feeling disappointed with my purchase.",1,0,0,0,1
371368595,Your Ink is way too expensive and now I can’t use all 5 new cartridges that were working before but now with the new update these cartridges are trash.,1,0,0,1,1
371368777,"I love this new HP printer. This is my third HP printer in about 15 years. I had my last one since 2016. With all the technology advances, it was time for an upgrade. Being a member of instant ink is a plus. The ease with connecting this printer wirelessly and getting tech support when I needed it also a plus. Keep up the good work.",1,0,0,0,1
371371283,This is my 5th HP printer! I bought this printer because it is the same ink cartridge as my previous printer. I have several expensive HP ink cartridges!,0,0,1,0,0
371372221,"First impression is that this is a solid, capable printer for my home and home office use. Has the features I want, Setup was easy. The ink cartridges do not positively ""click in"" as they do on all printers I have used over the years - a little disconcerting but seems to work ok. Since the advent of personal computers I have had quite a few printers, most of them hp.",0,0,0,0,1
371372338,"Good printer, perfectly adequate for my home needs. Well priced. Instant ink is great value. Easy to setup and worked flawlessly so far.",0,0,0,1,1
371372464,"Very dependable, Bluetooth printing option is great, fax and scan works great but the 4 ink cartridges are very expensive",0,0,0,1,1
371373178,"Required me to install using an app, but would not allow me to activate, update or install the crop on my hp pavilion laptop, and would not allow me to install the app on my iPad.  I was finally able to install the required app on my iPhone, and use the app to activate the printer.  Once printer was activated, and after several adjustments to the printer cartridges, I was finally able to printer.  Printer is loud.  I much preferred my prior HP envy printer, which was easy to use and performed great until the color cartridge leaked.",1,0,0,0,1
371373309,The price of the product was good but the price of the ink was bad. All that downloading of drivers etc should come already installed,0,0,0,1,1
371374012,"It is too difficult to reach a service representative. They first have to ask you about instant ink three or four times before they give you a Representive then when do they ask you about instant. I have been waiting since March 17 to get back a return label to Hewlett-Packard. Firstly, the way they packed the return label I tore it up because it was stuck to the box. Secondly, I called for the replacement, then have not received it poor sevice",1,0,0,0,1
371374138,This printer purchase was to replace my old 4800 series printer so it was easy  to set up as the network was there already after removing all the packing and seeing how the paper loaded and fit the ink cartridges it was simple to do,0,0,1,0,0
371374174,I had an HP printer for years and loved it. This one is not as good. Has many specific print settings but could not print my checks. Tried to set up the advertised free print for 6 months and couldn’t do it. Smaller print cartridges. Won’t allow other brands of print cartridges. Very expensive print cartridges don’t last as long as they used to because they’re smaller.,1,0,0,1,1
371374320,I like that it is wireless. I don’t like that the cartridges do not last long enough.,0,0,0,0,1
371374324,"I ordered my printer online through Amazon.  It did not contain ink cartridges.  Had little trouble unpacking and setting up until I tried to order Instant Ink.  On the HP Smart site, I kept getting the notice ""Printer error"".  I spent HOURS---5 or 6, anyway, going through basically the same procedures trying to order the ink.  Finally, I went to YouTube, and saw a video where the operator convinced me that I needed to get the HP Smart app which I did, and it explained that the ""Printer error"" was due to the fact that I had NO PRINTER CARTRIDGES!",1,0,0,0,1
371374938,"I typically feel HP printers are very good. I don't love that in order to replace my old printer, which had stopped turning on, in Instant ink with my new one I had to agree to only very use HP branded inks. While I am happy to use instant ink and thus use genuine HP ink I don't like feeling trapped and fixed in cases of emergency or future unavailability of ink when needed",0,0,0,0,1
371402696,Uses way to  much ink way to fast. And then wastes ink on stupid alignment page on new ink cartridges installed,0,0,1,0,0
371403223,It works well and instant ink is easy and convenient,0,0,0,0,1
371403540,I love that ink is always there when I need it so I never run out.  The price is reasonable compared to finding and purchasing it at a store.  I highly recommend it to my friends.,0,0,0,1,1
371403881,Your online auto-refill program for ink is a joke and a scam.  It is simply a method for you to collect a monthly fee for doing nothing.  I would never receive the ink cartridges that were needed and never on time. I was still making monthly trips to Staples for ink. I finally got fed up and dropped the program.  I found out that this shut down my printer.  I threw the HP printer away and bought a Brother Printer.,1,0,0,0,1
371403908,It is good to know that inks are on the way but my printer was not printing blue and black was becoming a brownish colour before the new inks arrived and the printer had not informed me that inks were low. I had actually bought new inks before some arrived from HP but had not installed them.,1,0,0,0,1
371404001,"It's so easy to use and I don't have to worry about getting any ink or the ink levels. The ink is delivered to me and it is cost effective, also my ink is monitored by HP so they know when to send ink and when I need it.",0,0,0,0,1
371404172,"Good machine, prices high, especially ink contract costs.",0,0,0,1,1
371405033,The printer was easy to set up and use.  The only problem I had was when I ran out of ink and went to replace the cartridges with the ones HP had sent me they sent the wrong ones. I had to go out and buy some. I sent my old cartridges in the return cartridge bag with the unused new HP cartridges that were the wrong ones with a short note that they had sent me the wrong ones.,0,0,1,0,0
371405291,"I’ve had problems with staying connected to the internet for the purpose of the auto ink program.  Therefore, several times I’ve been out of ink or the ink cartridges dry out and there is no way to print successfully.",0,0,1,0,0
371405615,"It does not tell me when the ink is too low for adequate printing. If I’m printing a 20 page document, I don’t realize until I’ve used up a bunch of paper and racked up a bunch of copies on my ink subscription that I can’t really use. It feels like an intentional way to make me buy more ink copies on my subscription (I’m already at the max for my ink subscription).  Also, the paper tray is too small. The printer also just becomes unresponsive sometimes, and we have to reset it.",0,0,1,0,0
371405689,"Easy to use, perfect for my needs and i like the ink subscriptjo",0,0,0,0,1
371406091,I`m happy with the printer but the ink is very expensive,0,0,0,1,1
371406103,"I like the HP product itself I just didnt care for the printing app.
The ink that I received for my printer was just enough for 20 pages if that much, I didnt like that part of the deal!",0,0,0,0,1
371407431,I never received from you even though the cartridges were finished. I had to cancel the subscription and get another one to get the cartridges.,1,0,0,0,0
371407600,The idea of not having to buy expensive cartridges every time but being able to rely on scheduled shipping is wonderful,1,1,0,1,1
371407877,The printer is great. The ink cartridges are the problem. I buy the XL and they don’t last. They don’t print nearly as many pages as they used to. I have friends that are complaining also. I have one friend that printed 30 pages on a new cartridge and it nearly emptied the cartridge. What’s up with that?  Jmhkmh33@gmail.com,0,0,0,0,1
371409033,"Very expensive each month & only use it as I would forget to get ink each month & would need a new printer which is inconvenient. There are times that I’m stock piling ink, but I cannot cancel/skip a  month or my printer will stop printing despite having lots of ink to use.",0,0,0,1,0
371409675,"I wasn’t using enough ink to warrant the amount I was being charged so I dropped out of the ink plan.
When I began experiencing problems printing and copying I tried to seek help with HP I received messages that I could not resolve the problem because I was not enrolled in the ink plan.  I felt trapped and duped and discarded the printer.  I will never buy any HP products again",1,0,0,1,1
371409726,The printer does not stay connected to my WIFI and i have to constantly reset it. I'm also paying for the ink program and haven't received any cartridges since i bout it nearly two years ago. The troubleshooting process isn't always effective and i have to unplug the printer for days just to get it to print correctly.,0,0,1,0,0
371410708,"We had to replace our former printer - a HP Pro in the 8000 series which was a robust and heavy machine.   Unfortunately the printhead failed and we could not fix the machine.  We are close to retirement and was unable to spend a lot of money on a new printer and bought this one and have regretted the purchase every day.  It is made from plastic and we feel the component parts are of a poor quality.  The printer fails for the slightest reason and I have to reinstall very frequently. We have wasted so much paper as when using the wireless facility and printing from another room, we do not realise that it is printing large documents for a second time when we have instructed the printer to cancel that document.  It has been a very large disappointment but we are not in a position to revert to the machine that we so liked before.",0,0,0,0,1
371410723,The ink cartridge has to be shaken in in order to have good print quality even though ink cartridges are not low.,0,0,0,0,1
371410798,"Very good basic,small printer, ink hog though",0,0,0,0,1
371411626,"My first printer lasted a good long time.  This one is acting up a bit.  I have found your customer service people to be kind, skilled. knowledgeable about everything related to my needs, so I will be calling in pretty soon.  BUT the major good reason to work with HP is your instant ink program!!!  Free ink on a chosen fee per month?  Well, Duh!!  That's a no-brainer.  Permanent customers have to be lining up at the door.  I have told people every time I get a chance!!",1,0,0,0,0
371412711,I don't print that many pages over the year so when the life span of the cartridge is just. few pages that really irks me. I seriously doubt I'll purchase an HP printer again in the future.,0,0,0,0,1
371413098,It would not work most of the time. The ink cartridge would be blocked if you did not join their ink plan making the printer useless,0,0,1,0,0
371413379,Our printer is not working for how many months now. I bought a new ink it didn’t work. We can’t even scan or print so its just stuck we cannot use it anymore. Its a new printer.,0,0,1,0,0
371413525,I like the fact that HP sends me replacement inks in the mail and I don't have to go out shopping for it or searching for what I need for my printer.,1,1,0,0,1
371413551,It's good for a home printer. Sometimes the ink doesn't come out very well,0,0,0,0,1
371413726,"The reason is the subscription I signed up for to receive ink as needed but now I’m realizing it’s based on number of pages and I’m being charged for printing extra pages. And to add insult to injury, the number of pages you claim I have printed is not accurate. 
I’m using the printer in my classroom and print about 3-10 pages weekly.",0,0,1,0,0
371413798,Printer is easy to use and quality is good but it eats lot of ink too fast. Cost per page of printing or photocopying is too high,0,0,0,1,1
371414018,"The scanner/printer was easy to set up.  It works all the time with no issues.  And, I can get small printing cartridges.  That's very important to me as I don't print often.  Buying large cartridges is a waste for me as they dry up before I can use them.",0,0,0,0,1
371414208,"The p 6000 is easy to set up, easy to use, and changing ink cartrages is simple.",0,0,1,0,0
371415651,I’ve been charged for ink several times and not received any,0,0,0,1,0
371415903,It has been a very good printer. The ink is too expensive and the cartridges do not last long enough. The printer itself is easy to use and does a good print job.,0,0,1,0,0
371416571,"This printer drops the wifi connection far too often and every time it's turned off, I have had to reconfigure the wifi settings; it doesn't save them. Furthermore, the ink I paid for thru the subscription can't be used since I canceled it.",0,0,1,0,0
371416605,Don’t like the subscription service.  You charge me every month but have never ever sent me new cartridges,1,0,0,0,0
371416699,"Your ink delivery did not work, and you are unreachable.",1,1,0,0,1
371417157,I dont use my printer often. When I do the ink prints as if it were running. It skips. Its  unclear. The only time it looks good is if I put a brand new cartridge in. I can't put a brand new cartridge in every time I use the printer.,0,0,1,0,0
371417418,I have stopped receiving ink despite making payments and my ink has finished. Very poor service as there is no way to contact the customer service to make a complaint.,1,0,0,0,1
371422633,The cartridges do not last long and costs as much as the printer,0,0,0,1,1
371423935,We bought this to replace another HP for which you kept sending the wrong ink  - the new one would not connect to our internet and your 'customer service' was no help so we ditched yours and bought an Epson!,1,0,0,0,1
371424391,It’s a great idea that we can automatically get the ink for the amount,0,0,1,0,0
371427156,Really easy system to replace ink cartridges.  Great quality of printing and nice addition to be able to print from app.,0,0,0,0,1
371427207,I didn't  receive all my free ink like u guys said al I got was 3 months  of ink when it was 6 months free ink I won't don't use much ink that's why I have not put ink in my pinter. I got a message saying I have not inserted ink in  the pinter because I didn't  use all mine so that was not fair u didn't send my 6 months free ink only got 3 months instead,1,0,0,0,1
371427527,"This is the BEST printer, customer service, IT support, auto ink plan I have ever had!!!!!!",1,0,0,0,1
371427536,"I am very unhappy with the printer software (JetAdmin ?), which does not work with with the HP SMART App - very unreliable and poorly designed.  But, the single most irritating feature is the ink cartridges which are expensive and deceptive (who buys a half full ink cartridge and has to pay extra to get a full one XL ).  I had more ink cartridges that failed (DOA) than ever before and now they ""expire"" ?  Finally, the printer just isn't up to snuff - while it works well for weeks, at times, it just fails to print a photo correctly.  It also drops off my wifi network at times.  The scanner works, but only with my computer utilities not with HP SMART.    Really poor software and support is even worse than ever - why bother ?   I will never buy another HP ink jet printer again!",1,0,0,1,1
371428555,It runs out of ink quickly.,0,0,1,0,0
371428799,Less expensive. The ink cartridges last a really long time. Don't have to worry about buying them.,0,0,0,0,1
371429029,the service was great.  I didn't use the ink and canceled my service.,1,0,0,0,0
