,Survey ID,Product Name,Print Customer Region,LTR,Source Type,Survey language,Review Source,Star Rating,Product Family,Supplies Family,Printer Family,Model Name,Combined Text,Ink Supply Type,token_count,Response Date,Month of Response Date,predicted_level1,nli_label
2638,358010982,HP OfficeJet Pro 8025e All-in-One Printer,US,10,HPS Surveys,English,,,Supplies - Ink,Cedella ,Malbec Yeti,HP OfficeJet Pro 8025e All-in-One Printer,The best thing is that I bought the printer with free ink for a year! I now have the $6.75 a month ink replacement and I love it!,IIC,28,2024-01-12 07:31:59,2024-01-01 00:00:00,Others,positive comment
2639,358011135,HP DeskJet 4155e All-in-One Printer,CA,8,HPS Surveys,English,,,Supplies - Ink,Obelisk,Taccola Yeti,HP DeskJet 4155e All-in-One Printer,"so far , i do not have to be concerned with getting inks",IPH,13,2024-01-12 07:37:10,2024-01-01 00:00:00,Others,positive comment
2640,358011176,HP ENVY 6055e All-in-One Printer,US,5,HPS Surveys,English,,,Supplies - Ink,Obelisk,Vasari Yeti,HP ENVY 6055e All-in-One Printer,"I don’t like the idea that if an individual decides not to use the auto toner, refill option after the trial. The printer is disabled. Even if the toner cartridges are totally full, it will not work! I do not like being dictated to how I’m gonna use my printer!",IPH,50,2024-01-15 05:41:36,2024-01-01 00:00:00,Others,negative comment
2641,358011799,HP OfficeJet Pro 8025e All-in-One Printer,US,2,HPS Surveys,English,,,Supplies - Ink,Cedella ,Malbec Yeti,HP OfficeJet Pro 8025e All-in-One Printer,with it being less than a year old it began only printing in red.  After multiple calls to service and changing the cartridge it worked for one day then started only printi g un blue.  Same process.  Finally got a replacement but not without a lot of headaches,IIC,48,2024-01-12 07:29:46,2024-01-01 00:00:00,Others,negative comment
2642,358012034,HP ENVY Photo 6230 All-in-One Printer,NO,10,HPS Surveys,English,,,Supplies - Ink,Centaur,Palermo,HP ENVY Photo 6230 All-in-One Printer,I always have the ink I need and the printer is always online and I can print from my iPhone,IPH,20,2024-01-12 00:07:11,2024-01-01 00:00:00,Others,positive comment
2643,358012081,HP ENVY 6030e All-in-One Printer,GB,4,HPS Surveys,English,,,Supplies - Ink,Obelisk,Vasari Yeti,HP ENVY 6030e All-in-One Printer,"The print cartridges are very expensive and have very little ink in them. I don’t use the printer often, (once every 3 months), but when I do it is to print out a large number of documents at one time and invariable I run out before I get to the end of a run. On the upside, because the head is contained within the cartridge, they don’t block like my lady printer heads did. Also it is very annoying that every time I change the cartridge, it prints out a test sheet, a waste of the precious  ink ! And paper.",IPH,101,2024-01-15 00:20:34,2024-01-01 00:00:00,"Customer experience & expectation, Cost",negative comment
2644,358012089,HP DeskJet 4152e All-in-One Printer,US,10,HPS Surveys,English,,,Supplies - Ink,Obelisk,Taccola Yeti,HP DeskJet 4152e All-in-One Printer,I love the delivery of ink and paper. The app is very user friendly,IPH,14,2024-01-12 04:50:52,2024-01-01 00:00:00,Others,positive comment
2645,358012418,HP DeskJet 2742e All-in-One Printer,US,0,HPS Surveys,English,,,Supplies - Ink,Obelisk,Taccola Yeti,HP DeskJet 2742e All-in-One Printer,"Paper feeder only works when you force the paper. I've on my third black and second color ink cartridge  and haven't printed hardly anything. Everything I try to use wifi it takes forever. I know what I'm doing except for the part where I bought the hp printer which I said I'd never buy again, they're junk thank you. The only reason. I bought it is because I needed one right then and the Canon I want was sold out",IPH,80,2024-01-12 02:38:22,2024-01-01 00:00:00,Customer experience & expectation,negative comment
2646,358013148,HP DeskJet 2723e All-in-One Printer,ES,0,HPS Surveys,English,,,Supplies - Ink,Obelisk,Taccola Yeti,HP DeskJet 2723e All-in-One Printer,"I have problems with tunner/black ink cartridge
the black ink do´nt print. 
I try to recive a new black ing cartrige amd I diden´t get any possibility",IPH,27,2024-01-12 03:59:48,2024-01-01 00:00:00,Print quality,negative comment
2647,358013600,HP DeskJet 4152e All-in-One Printer,US,5,HPS Surveys,English,,,Supplies - Ink,Obelisk,Taccola Yeti,HP DeskJet 4152e All-in-One Printer,Signed up for ink never used and when cancelled did not allow machine to work until someone stepped in.,IPH,19,2024-01-12 15:06:08,2024-01-01 00:00:00,Instant Ink related,negative comment
2648,358013953,HP Tango X,US,5,HPS Surveys,English,,,Supplies - Ink,Centaur,Infinity,HP Tango X,The printer doesn’t seem so dependable as far as ink quality thus far. I also constantly have to reconnect it and set it up.,IPH,24,2024-01-15 07:49:13,2024-01-01 00:00:00,Others,negative comment
2649,358014383,HP DeskJet 2755e All-in-One Printer,US,0,HPS Surveys,English,,,Supplies - Ink,Obelisk,Taccola Yeti,HP DeskJet 2755e All-in-One Printer,Your printer sucks and if I had known that I couldn't use anyone else's cartridges I wouldn't have purchased your lousy printer. It might help if there was some kind of  manual. If I try to print it tells me there's an error.,IPH,43,2024-01-15 18:12:59,2024-01-01 00:00:00,"Cartridge Problem, Instant Ink related",negative comment
2650,358014786,HP DeskJet 2721e All-in-One Printer,GB,2,HPS Surveys,English,,,Supplies - Ink,Obelisk,Taccola Yeti,HP DeskJet 2721e All-in-One Printer,It is a pain to connect to my lap top. Also signed up for the instant and got one replacement cartridge in 6 months now I can't use it because I have cancelled it. An absolute waste of time. Now I can't print anything until I buy a new ink cartridge. Absolutely rubbish,IPH,53,2024-01-12 00:55:07,2024-01-01 00:00:00,Others,negative comment
2651,358014802,HP ENVY 6022e All-in-One Printer,GB,0,HPS Surveys,English,,,Supplies - Ink,Obelisk,Vasari Yeti,HP ENVY 6022e All-in-One Printer,"Bought this but unfortunately didn’t set it up for a month. Only bought it to very occasionally print out a label to send something back do 1-2 times a month. 
It always has the sign on it low on ink even though replaced it with new ones multiple times and is always faded even after change the ink cartridge. Would not recommend",IPH,62,2024-01-15 01:15:13,2024-01-01 00:00:00,Others,negative comment
2652,358014818,HP ENVY Inspire 7955e All-in-One Printer,US,10,HPS Surveys,English,,,Supplies - Ink,Centaur,Novelli Yeti,HP ENVY Inspire 7955e All-in-One Printer,Easy to use.  No printhead quality issues like the Epson had.  And the instant ink program really works!,IPH,18,2024-01-12 06:10:05,2024-01-01 00:00:00,"Print quality, General satisfied, Instant Ink related",positive comment
2653,358014865,HP OfficeJet 5255 All-in-One Printer,US,10,HPS Surveys,English,,,Supplies - Ink,Dolmen Refresh,Verona,HP OfficeJet 5255 All-in-One Printer,It's very convenient and the ink always arrives in time,IPH,10,2024-01-12 10:13:15,2024-01-01 00:00:00,Others,positive comment
2654,358015016,HP DeskJet 3760 All-in-One Printer,GB,10,HPS Surveys,English,,,Supplies - Ink,Dolmen Refresh,Lhasa,HP DeskJet 3760 All-in-One Printer,Very handy app-Helps me keep an eye on my ink levels -Would Recommend it,IPH,14,2024-01-12 01:20:16,2024-01-01 00:00:00,Others,positive comment
2655,358015126,HP ENVY Photo 7134 All-in-One Printer,GB,0,HPS Surveys,English,,,Supplies - Ink,Centaur,Palermo,HP ENVY Photo 7134 All-in-One Printer,You let me down at a medical critical moment when I needed to print official documents.  Itr caused me a lot of distress.  You did not provide me with the correct printer inks then tried to blame it on me.,IPH,40,2024-01-12 01:46:37,2024-01-01 00:00:00,Others,negative comment
2656,358015324,HP OfficeJet Pro 9010e All-in-One Printer,MT,5,HPS Surveys,English,,,Supplies - Ink,Magnus,Manhattan Yeti,HP OfficeJet Pro 9010e All-in-One Printer,"Have issues with the 2 sided printing autofeed, have to try multiple times to get it to work.
HP smart app ink programme is not as cost effective as expected.",IIC,30,2024-01-12 00:14:51,2024-01-01 00:00:00,Others,negative comment
2657,358015988,HP OfficeJet Pro 6978 All-in-One Printer,US,10,HPS Surveys,English,,,Supplies - Ink,Makeda,Muscatel,HP OfficeJet Pro 6978 All-in-One Printer,The quality of the product and the rate of delivery of the ink is just perfect.,IIC,16,2024-01-12 08:17:00,2024-01-01 00:00:00,Logistic Handling,positive comment
2658,358016308,HP DeskJet 4122e All-in-One Printer,BE,6,HPS Surveys,French,,,Supplies - Ink,Obelisk,Taccola Yeti,HP DeskJet 4122e All-in-One Printer,"Normal printer, consumes a lot of ink but works very well.",IPH,11,2024-01-12 02:25:21,2024-01-01 00:00:00,Others,positive comment
2659,358017093,HP OfficeJet Pro 8024e All-in-One Printer,GB,10,HPS Surveys,English,,,Supplies - Ink,Cedella ,Malbec Yeti,HP OfficeJet Pro 8024e All-in-One Printer,"Easy to use all of the functionality, printing quality is very good, and in package ensures you always have cartridges when needed and at a reasonable price",IIC,27,2024-01-12 00:21:55,2024-01-01 00:00:00,"Brand Loyalty, Print quality, Cost, General satisfied",positive comment
2660,358017094,HP DeskJet Ink Advantage 2775 All-in-One Printer,LK,3,HPS Surveys,English,,,Supplies - Ink,Obelisk,Taccola,HP DeskJet Ink Advantage 2775 All-in-One Printer,"The software ""HP smart"" Is not available on the Microsoft Store for PC
The Printer cannot print black and white even with the black and white cartridge full and the colored empty.. It seems to need both cartridges full. 
Recently after a couple of months (3) disuse the printer only prints lines and not text. 
PC software appears to have missing buttons without text sometimes.",IPH,65,2024-01-12 04:11:39,2024-01-01 00:00:00,"Print quality, Cartridge Problem",negative comment
2661,358017169,HP OfficeJet Pro 9018e All-in-One Printer,US,3,HPS Surveys,English,,,Supplies - Ink,Magnus,Manhattan Yeti,HP OfficeJet Pro 9018e All-in-One Printer,"Printer doesn’t work as expected for printing photos I end up going to CVS or Walgreens after struggling to get the prints at home.

The plus plan seems useless to me as the ink doesn’t run out at all and I have only gotten one refill in 3 years",IIC,49,2024-01-12 06:17:07,2024-01-01 00:00:00,Others,negative comment
2662,358017382,HP OfficeJet Pro 8025e All-in-One Printer,US,5,HPS Surveys,English,,,Supplies - Ink,Cedella ,Malbec Yeti,HP OfficeJet Pro 8025e All-in-One Printer,"Quality is nowhere near my other HP printer (Officejet Pro 8710), don’t like the way I have to peel plastic and pop off the orange plastic on the ink cartridges and the flimsy feel of popping them in. The plastic of the paper tray is so much thinner than my other printer, I’m afraid I’m going to break it every time I add paper. Doesn’t hold a lot of paper. Sometimes when I print, it takes a while for it to warm up. I’d probably buy something more solid next time which I’m sure will cost a lot more than this printer.",IIC,102,2024-01-12 04:15:49,2024-01-01 00:00:00,Others,negative comment
2663,358017601,HP OfficeJet Pro 6978 All-in-One Printer,US,2,HPS Surveys,English,,,Supplies - Ink,Makeda,Muscatel,HP OfficeJet Pro 6978 All-in-One Printer,"After just less than 2 years the printer cartridge “rlocked up” or was caught on the right side. We don’t use the printer much so my disappointment was high. 
I looked on line at various sources to cause and concluded ther was a broken part or gear under the cartridge. It would move laterally less than an inch. On line recommendation was to take the lid off, take the 8 or so screws off top cover, pull the cartridge out, determine the cause, replace the part, etc. I bought a replacement HP only with extended warranty only because of the ink program. So, you solved my frustration with buying ink, but left me with new frustration of having to buy a new printer.",IIC,123,2024-01-12 05:16:58,2024-01-01 00:00:00,Cartridge Problem,negative comment
2664,358017640,HP DeskJet 4155e All-in-One Printer,US,6,HPS Surveys,English,,,Supplies - Ink,Obelisk,Taccola Yeti,HP DeskJet 4155e All-in-One Printer,The printer itself is GREAT.   It is some stupid ink thing we got hooked into and don't seem to be able to get out of it.    We have not been able to use the printer for the last 6 months.  I am about ready to destroy it and purchase something else.      Is there anything you can do to help me.    PLEASE,IPH,61,2024-01-12 16:29:33,2024-01-01 00:00:00,Others,negative comment
2666,358017762,HP DeskJet 2723e All-in-One Printer,US,5,HPS Surveys,English,,,Supplies - Ink,Obelisk,Taccola Yeti,HP DeskJet 2723e All-in-One Printer,The cartridges which I received last time were both dry. Still waiting for next cartridges.,IPH,15,2024-01-12 09:39:02,2024-01-01 00:00:00,Customer experience & expectation,negative comment
2667,358017917,HP ENVY Photo 7858 All-in-One Printer,US,4,HPS Surveys,English,,,Supplies - Ink,Centaur,Palermo,HP ENVY Photo 7858 All-in-One Printer,"This has been a very disappointing experience with HP printers. This one has not ever given me a true to color picture. There is a problem with the rollers and with the color I need to have it replaced, and I truly do love the ink program, and the people who take care of me when I call with a problem. So this has been holding me back and regards to which type of printer shall I replace this one with. It needs to be replaced. I simply am not sure what to replace it with. I am very grateful for your wanting my survey opinion. Thank you. You may reach me by email or phone call 843-497-0345. Email mcharron@sc.rr.com.",IPH,120,2024-01-19 14:46:09,2024-01-01 00:00:00,"Customer experience & expectation, Others",negative comment
2668,358017941,HP ENVY 6432e All-in-One Printer,DE,6,HPS Surveys,German,,,Supplies - Ink,Obelisk,Vasari Yeti,HP ENVY 6432e All-in-One Printer,"I like that the quality of the printouts is good, that there is always ink available and that you can send documents to the printer from your cell phone. What I don't like is that it takes a long time to accept orders or doesn't accept them at all if you don't use it for half an hour or so. I solve this problem by unplugging it and turning it back on.",IPH,72,2024-01-12 01:08:01,2024-01-01 00:00:00,"Instant Ink related, Printer Hardware/Printing issues, Logistic Handling",positive comment
2669,358017956,HP OfficeJet 3831 All-in-One Printer,GB,10,HPS Surveys,English,,,Supplies - Ink,Dolmen Refresh,Shaolin,HP OfficeJet 3831 All-in-One Printer,Because I now that I don’t need to look all over for my ink,IPH,14,2024-01-12 14:46:21,2024-01-01 00:00:00,"Instant Ink related, General satisfied",positive comment
2670,358018074,HP DeskJet 3772 All-in-One Printer,US,2,HPS Surveys,English,,,Supplies - Ink,Dolmen Refresh,Lhasa,HP DeskJet 3772 All-in-One Printer,"When I received the printer, it said there was six months of free ink at HP. I could never sign up for it.",IPH,23,2024-01-14 06:21:01,2024-01-01 00:00:00,"Instant Ink related, Logistic Handling",negative comment
2671,358018172,HP DeskJet 4155e All-in-One Printer,US,10,HPS Surveys,English,,,Supplies - Ink,Obelisk,Taccola Yeti,HP DeskJet 4155e All-in-One Printer,"It has everything I need for storing documents or making copies. Also, It's very easy to use. I like that it counts the sheets I have used and automatically sends me either ink cartridges or print paper sheets when either one is expiring.",IPH,43,2024-01-12 06:14:33,2024-01-01 00:00:00,Others,positive comment
2672,358018191,HP ENVY Photo 7830 All-in-One Printer,DE,1,HPS Surveys,German,,,Supplies - Ink,Centaur,Palermo,HP ENVY Photo 7830 All-in-One Printer,"I'm just connecting to WiFi the whole time. Despite repeated settings, the connection keeps dropping out. I know IT.
 I constantly have to buy new cartridges, with the last two I didn't even get 40 pages per cartridge even though the printed sheets didn't have much printing on them.
 According to the manufacturer (i.e. HP), you should be able to print around 200 pages with normal printing. I'm curious what an XL cartridge can do (600 pages)...
 or whether another model will be set up with me soon.

 I would be happy if I got an answer.",IPH,97,2024-01-15 13:43:01,2024-01-01 00:00:00,Customer experience & expectation,negative comment
2673,358018539,HP DeskJet 3630 All-in-One Printer,GB,9,HPS Surveys,English,,,Supplies - Ink,Dolmen Refresh,Shaolin,HP DeskJet 3630 All-in-One Printer,You don’t have to worry about replacing ink. The ink is always a good quality.,IPH,15,2024-01-12 01:13:54,2024-01-01 00:00:00,"General satisfied, Instant Ink related",positive comment
2674,358018920,HP OfficeJet Pro 8025e All-in-One Printer,US,9,HPS Surveys,English,,,Supplies - Ink,Cedella ,Malbec Yeti,HP OfficeJet Pro 8025e All-in-One Printer,My complaint is that the ink arrived leaking thru the package.,IIC,11,2024-01-15 20:22:59,2024-01-01 00:00:00,Others,negative comment
2675,358018960,HP ENVY Photo 6230 All-in-One Printer,GB,4,HPS Surveys,English,,,Supplies - Ink,Centaur,Palermo,HP ENVY Photo 6230 All-in-One Printer,"Over the time that I have been a subscriber to the online ink supply, I have accrued a total of some 300 unused pages but no mention has been made of any credit or carry forward after ending my subscription.  I find that to be very disappointing.",IPH,47,2024-01-12 02:56:30,2024-01-01 00:00:00,"Instant Ink related, Customer experience & expectation",negative comment
2676,358019478,HP DeskJet 4152e All-in-One Printer,US,0,HPS Surveys,English,,,Supplies - Ink,Obelisk,Taccola Yeti,HP DeskJet 4152e All-in-One Printer,HO ink sucks. You sent me cartridges on more than one occasion that would not work. It said they were not HP. You exchanged most of the but I suffered the lost productivity and down time. I finally took my printer offline. I bought other hp cartridges and it would not go back online. I believe your program adversely affected my printer. I disposed of the machine and will NEVER use or purchase or recommend ANY HP Printer to ANYONE.,IPH,80,2024-01-15 16:20:31,2024-01-01 00:00:00,"Printer Hardware/Printing issues, Instant Ink related, Cartridge Problem",negative comment
2677,358019509,HP DeskJet 2710e All-in-One Printer,GB,10,HPS Surveys,English,,,Supplies - Ink,Obelisk,Taccola Yeti,HP DeskJet 2710e All-in-One Printer,I have never had a problem with hp ink turns up when it is needed,IPH,15,2024-01-17 12:31:43,2024-01-01 00:00:00,Instant Ink related,positive comment
2678,358019668,HP DeskJet 4130e All-in-One Printer,CH,5,HPS Surveys,Spanish (Mexico),,,Supplies - Ink,Obelisk,Taccola Yeti,HP DeskJet 4130e All-in-One Printer,"Since I have canceled the HP Instant Ink Service for my HP DeskJet 4130e All-in-One Printer, I cannot use the color cartridge that I had in the printer, even though you have told me that I can use it safely.
 Also, the first black cartridge they had sent me was dry so I had to go out and buy an emergency black ink cartridge.
 That didn't seem serious to me.",IPH,70,2024-01-24 00:20:42,2024-01-01 00:00:00,"Print quality, Customer experience & expectation, Cartridge Problem",negative comment
2679,358019694,HP ENVY 6020e All-in-One Printer,GB,10,HPS Surveys,English,,,Supplies - Ink,Obelisk,Vasari Yeti,HP ENVY 6020e All-in-One Printer,"No issues with the printer, I joined the ink scheme so no worries about running out, copies are always very clear",IPH,21,2024-01-15 00:26:22,2024-01-01 00:00:00,Instant Ink related,positive comment
2680,358019907,HP OfficeJet Pro 8025e All-in-One Printer,US,9,HPS Surveys,English,,,Supplies - Ink,Cedella ,Malbec Yeti,HP OfficeJet Pro 8025e All-in-One Printer,I particularly like the automatic ink subscription; printer operation is reliable for my needs,IIC,14,2024-01-15 07:43:57,2024-01-01 00:00:00,Instant Ink related,positive comment
2681,358019972,HP OfficeJet Pro 8025 All-in-One Printer,US,0,HPS Surveys,English,,,Supplies - Ink,Cedella ,Malbec,HP OfficeJet Pro 8025 All-in-One Printer,I purchased ink cartridges that weren't HP and discovered there is a software black in the printer that only allows HP cartridges to be used. This is unacceptable. I also had bad experience with HP auto refill. I will never purchase another HP product.,IIC,44,2024-01-12 06:41:09,2024-01-01 00:00:00,"Customer experience & expectation, Brand Loyalty, Cartridge Problem, Print quality",negative comment
2682,358020753,HP OfficeJet Pro 9010e All-in-One Printer,US,1,HPS Surveys,English,,,Supplies - Ink,Magnus,Manhattan Yeti,HP OfficeJet Pro 9010e All-in-One Printer,I received a set of ink cartridges as part of the Instant Ink program.  I have decided not to continue my subscription as I don’t use the printer function frequent enough. I was surprised to find out that the ink cartridges I received would no longer work in the future.  This means I’ll have to throw away the ink cartridges which could otherwise be put to use. What a waste and shocking program policy!  My last HP printer!,IIC,78,2024-01-12 00:41:25,2024-01-01 00:00:00,"Logistic Handling, Instant Ink related, Cartridge Problem",negative comment
2683,358020847,HP DeskJet 4152e All-in-One Printer,US,6,HPS Surveys,English,,,Supplies - Ink,Obelisk,Taccola Yeti,HP DeskJet 4152e All-in-One Printer,Works okay. Ink cartridges a bit difficult to change.,IPH,9,2024-01-12 05:21:26,2024-01-01 00:00:00,Others,positive comment
2684,358020992,HP DeskJet 2752e All-in-One Printer,US,2,HPS Surveys,English,,,Supplies - Ink,Obelisk,Taccola Yeti,HP DeskJet 2752e All-in-One Printer,Doesn’t always work very slow. Iwaki promised ink when I signed up no. Came,IPH,14,2024-01-12 04:27:08,2024-01-01 00:00:00,Instant Ink related,positive comment
2685,358021522,HP OfficeJet 5255 All-in-One Printer,US,0,HPS Surveys,English,,,Supplies - Ink,Dolmen Refresh,Verona,HP OfficeJet 5255 All-in-One Printer,The membership cartridge program was not reliable. Especially when we use it at home and not for business.  Several cartridge s we ordered did not work when they arrived from you brand new. Returns were cumbersome and not worth the effort.  Due to cartridge issue we recently threw a fully functional 5255 printer in the garbage bin and bought a different brand.,IPH,62,2024-01-12 06:16:25,2024-01-01 00:00:00,Others,negative comment
2686,358022274,HP OfficeJet Pro 8025e All-in-One Printer,US,6,HPS Surveys,English,,,Supplies - Ink,Cedella ,Malbec Yeti,HP OfficeJet Pro 8025e All-in-One Printer,"The printer sometimes seems to take a while to start, but perhaps it's my internet , which is lousy. I'm more unhappy that I joined the HP ink program. To me, it's been too expensive 
and a waste of money.",IIC,40,2024-01-13 09:13:33,2024-01-01 00:00:00,"Instant Ink related, Cost",negative comment
2687,358022712,HP OfficeJet Pro 9018e All-in-One Printer,US,6,HPS Surveys,English,,,Supplies - Ink,Magnus,Manhattan Yeti,HP OfficeJet Pro 9018e All-in-One Printer,Finicky.   Your refill program for ink SUCKS,IIC,7,2024-01-12 09:16:25,2024-01-01 00:00:00,Others,negative comment
2688,358022924,HP DeskJet 2720e All-in-One Printer,IE,5,HPS Surveys,English,,,Supplies - Ink,Obelisk,Taccola Yeti,HP DeskJet 2720e All-in-One Printer,I taught i would get ink onece a month but i didnt get it,IPH,14,2024-01-15 08:28:18,2024-01-01 00:00:00,Logistic Handling,negative comment
2689,358023536,HP Smart Tank 6001 All-in-One,CA,10,HPS Surveys,English,,,Supplies - Ink,Sayan,Sayan,HP Smart Tank 6001e All-in-One,"The printer is very fast and great quality of print and was very easy to set up, I only do not understand why the windows on the front do not show how much ink is in the printer",CISS,38,2024-01-12 08:00:09,2024-01-01 00:00:00,"Customer experience & expectation, Print quality, General satisfied, Instant Ink related",positive comment
2690,358023817,HP DeskJet 2752e All-in-One Printer,US,0,HPS Surveys,English,,,Supplies - Ink,Obelisk,Taccola Yeti,HP DeskJet 2752e All-in-One Printer,"Printer worked good for a while. Then one day it stopped printing wirelessly. I contacted support and they wanted access to control my computer remotely otherwise they said they could not help. That kind of access for support is unnecessary and very intrusive. HP or any of its reps should not be able to access my electronics remotely and should not need too in order to provide customer and troubleshoot connection problems. Also, the subscription ink service was very annoying. HP doesn't need to know how much I print and when. Just let me buy regular ink replacements.",IPH,98,2024-01-12 06:07:24,2024-01-01 00:00:00,"Cartridge Problem, Instant Ink related, Others, Printer Hardware/Printing issues, Customer experience & expectation",negative comment
2691,358050159,DeskJet 4100 All-in-One Printer series,US,0,HPS Surveys,English,,,Supplies - Ink,Obelisk,Taccola Yeti,HP DeskJet 4158e All-in-One Printer,"I printed less than 50 copies and the nre printer is out of ink…  The merchandise says print up to 700 copies per month for six months … that’s about 23.5 copies per day… I’m all out of ink in 3 days and it says my cartridge maybe a counterfeit…WHAT WHAT… who is this lame printer. I live alone so I know that’s the cartridge that came with the printer. Anywho, I’m waiting on ink or
I will be returning this item",IPH,82,2024-01-12 17:31:35,2024-01-01 00:00:00,Brand Loyalty,negative comment
2692,358050233,DeskJet 2700 All-in-One Printer series,US,0,HPS Surveys,English,,,Supplies - Ink,Obelisk,Taccola Yeti,HP DeskJet 2752e All-in-One Printer,"Loud, rattles  sporadically when not in use -but still turned on. Has a hard time with grabbing paper unless it is  a stack of 25 pieces of copy paper- forget photo paper just smears. Uses ink like crazy & hard to connect unless you sign up for hp smart.
 Never an hp printer or laptop again- Do better.",IPH,58,2024-01-13 08:07:42,2024-01-01 00:00:00,Others,negative comment
2693,358050437,HP OfficeJet 8010 series,US,7,HPS Surveys,English,,,Supplies - Ink,Cedella ,Malbec Yeti,HP OfficeJet 8015e All-in-One Printer,"When the ink is placed, it spills and I don't know how to prevent this from happening!",IIC,17,2024-01-26 07:32:36,2024-01-01 00:00:00,Others,negative comment
2694,358050690,HP OfficeJet Pro 9010 series,FR,9,HPS Surveys,French (France),,,Supplies - Ink,Magnus,Manhattan Yeti,HP OfficeJet Pro 9014e All-in-One Printer,Ease of use and support for resolving instant ink subscription issues.,IIC,11,2024-01-12 11:23:56,2024-01-01 00:00:00,"Cartridge Problem, Instant Ink related",positive comment
2695,358051403,HP OfficeJet Pro 9010 series,US,8,HPS Surveys,English,,,Supplies - Ink,Magnus,Manhattan Yeti,HP OfficeJet Pro 9015e All-in-One Printer,I like the options offered with my printer purchase but there are too many emails right out of the gate and I don't know what I actually get during the 6-month trial period. I have not had it a week and I immediately started getting emails about my ink usage. Do I actually get 700 copies just for signing up? Does that page count carry over into the following months?,IIC,70,2024-01-15 13:32:44,2024-01-01 00:00:00,"Customer experience & expectation, Instant Ink related, Logistic Handling",negative comment
2696,358051628,HP OfficeJet 8010 series,US,10,HPS Surveys,English,,,Supplies - Ink,Cedella ,Malbec Yeti,HP OfficeJet 8015e All-in-One Printer,"Easy setup, just read and follow the instructions provided.  Deviate and you're off the path.  I tried using the ink cartridges from my dead HP8020 and the install procedure didn't like them even though they are the same size cartridges.  Setup wanted the ""setup"" tiny cartridges, installed them and we were off to the races.

This is a great home office light duty printer/scanner but will step up it's game when needed.",IIC,72,2024-01-15 16:35:39,2024-01-01 00:00:00,Customer experience & expectation,positive comment
2697,358052001,HP OfficeJet 8010 series,US,9,HPS Surveys,English,,,Supplies - Ink,Cedella ,Malbec Yeti,HP OfficeJet 8015e All-in-One Printer,"Looked good - design was great.
Checked the specs against Canon and Brother - they were better.
The 8015e had the same specs as the more expensive 8000 series
The 6 mo, instant ink offer was going to save me $24 in subscription costs
Discount of $60 on a price of $160 was the deal maker
Note: none of the HP customers like your move to disallow other ink manufacturers products on HP printers",IIC,74,2024-01-15 10:40:08,2024-01-01 00:00:00,Cost,negative comment
2699,358052766,ENVY 6000 All-in-One Printer series,US,10,HPS Surveys,English,,,Supplies - Ink,Obelisk,Vasari Yeti,HP ENVY 6055e All-in-One Printer,Amazing printer.  Prints fast and clean.  Love the ease of installing the ink cartridges.,IPH,14,2024-01-13 04:27:01,2024-01-01 00:00:00,Others,positive comment
2700,358052780,DeskJet 2700 All-in-One Printer series,US,1,HPS Surveys,English,,,Supplies - Ink,Obelisk,Taccola Yeti,HP DeskJet 2734e All-in-One Printer,"feel trapped by the instant ink - it locks you in foreever. For someone who does not have a lot of printing need, the price is as costly as going to fedex. This is unreasonable.",IPH,35,2024-01-13 10:19:56,2024-01-01 00:00:00,Others,negative comment
2701,358123142,HP ENVY Photo 7155 All-in-One Printer,CA,8,HPS Surveys,English,,,Supplies - Ink,Centaur,Palermo,HP ENVY Photo 7155 All-in-One Printer,"The printer is quick, efficient and user friendly. However, buying cartridges in store is quite costly.",IPH,16,2024-01-13 09:42:43,2024-01-01 00:00:00,Others,positive comment
2702,358123262,HP DeskJet Plus 4120 All-in-One Printer,ES,3,HPS Surveys,Spanish (Mexico),,,Supplies - Ink,Obelisk,Taccola,HP DeskJet Plus 4120 All-in-One Printer,"Configuration problems, poor durability of ink cartridges and very high price",IPH,11,2024-01-13 22:14:55,2024-01-01 00:00:00,Cost,negative comment
2703,358123352,HP OfficeJet Pro 6978 All-in-One Printer,US,0,HPS Surveys,English,,,Supplies - Ink,Makeda,Muscatel,HP OfficeJet Pro 6978 All-in-One Printer,Some of my orders never arrived and the last cartridge never worked.,IIC,12,2024-01-13 09:17:59,2024-01-01 00:00:00,Logistic Handling,negative comment
2704,358123453,HP DeskJet 3772 All-in-One Printer,US,10,HPS Surveys,English,,,Supplies - Ink,Dolmen Refresh,Lhasa,HP DeskJet 3772 All-in-One Printer,HP printers have great quality for price. You cannot go wrong with instant ink Saves me a lot of hassle and money.,IPH,22,2024-01-17 15:22:11,2024-01-01 00:00:00,"Instant Ink related, Cost",positive comment
2705,358123617,HP Smart Tank 7602 All-in-One,US,10,HPS Surveys,English,,,Supplies - Ink,Sayan,Sayan,HP Smart Tank 7602 All-in-One,I am super impressed with the way you fill the ink tanks. This is genius!,CISS,15,2024-01-16 10:38:05,2024-01-01 00:00:00,Others,positive comment
2706,358124772,HP DeskJet 3772 All-in-One Printer,US,5,HPS Surveys,English,,,Supplies - Ink,Dolmen Refresh,Lhasa,HP DeskJet 3772 All-in-One Printer,"Not wild in ink program...I only have printed the test page, yet you are sending more ink. Feels like ripoff...will have to unenroll in that",IPH,25,2024-01-14 04:30:30,2024-01-01 00:00:00,Customer experience & expectation,negative comment
