Survey ID,Product Name,Print Customer Region,LTR,Source Type,Survey language,Review Source,Star Rating,Product Family,Supplies Family,Printer Family,Model Name,Combined Text,Ink Supply Type,token_count,Month of Response Date,predicted_level1,predicted_probabilities,predicted_aspect,max_predicted_probability,max_predicted_aspect,0,Aspect 1,Aspect 2,Aspect 3,Aspect 4,Output Labels,Label Vectors,Predicted Labels
371724076,HP OfficeJet Pro 9018e All-in-One Printer,US,0,HPS Surveys,English,,,Supplies - Ink,Magnus,Manhattan Yeti,HP OfficeJet Pro 9018e All-in-One Printer,"The instant ink wouldn’t send me ink because it said it didn’t have internet- yet I could print from my phone, so it must have had it.  When I decided after two years to cancel it- bought my own ink- it said I could only use authentic Hp ink.  I bought the printer- I should be able to use recycled ink cartridges.  I have signed up for instant ink again- so I could print my son’s homework, but, this is the last HP I will own.  It feels a bit too invasive that I can’t use whatever ink I want after buying the printer.",Office Printer Ink,104,Mar-24,"Customer experience & expectation, Instant Ink related, Instant Ink related, Logistic Handling, Instant Ink related","['0.8552890442890442', '0.8229797756575002', '0.9112650313738552', '0.8361941507623785', '0.791851948051948']","Customer Service, 0, 0, Delivery, 0",0.911265031,0,,Customer Service,Delivery,,,"['Customer Service', 'Delivery']","[1, 0, 0, 1]",['Product Quality']
371724081,HP DeskJet 2752 All-in-One Printer,US,1,HPS Surveys,English,,,Supplies - Ink,Obelisk,Taccola,HP DeskJet 2752 All-in-One Printer,The Ink scam; you put a new (expensive) cartridge in and then the printer expels half of it with a test page. I also bought ink in the HP box; in the HP sealed wrapper and the printer would not accept it.,Home-based Printer Ink,42,Mar-24,Cost,['0.7172617922668091'],Price,0.717261792,Price,,,,Price,,['Price'],"[0, 0, 1, 0]",['Price']
371725094,HP ENVY 6055e All-in-One Printer,US,5,HPS Surveys,English,,,Supplies - Ink,Obelisk,Vasari Yeti,HP ENVY 6055e All-in-One Printer,"Seems like the ink cartridges went empty awful soon. Keeps showing an error “no paper” and it has paper. Have to reposition paper in tray then it will print one copy then do it again. I do like using the hp app to print. Cannot find where it tells me ink levels, all it says is im using hp cartridges. Been using hp printers for years, pretty disappointed with this new one.",Home-based Printer Ink,72,Mar-24,Print quality,['0.7493365020600312'],Product Quality,0.749336502,Product Quality,,,,,Product Quality,['Product Quality'],"[0, 1, 0, 0]",['Product Quality']
371725472,HP DeskJet 3755 All-in-One Printer,CA,10,HPS Surveys,French,,,Supplies - Ink,Dolmen Refresh,Lhasa,HP DeskJet 3755 All-in-One Printer,The affordable price for printing no matter how much ink I use,Home-based Printer Ink,12,Mar-24,Cost,['0.903383759454361'],Price,0.903383759,Price,,,,Price,,['Price'],"[0, 0, 1, 0]",['Price']
371725893,HP DeskJet Ink Advantage Ultra 4829 Printer,CN,8,HPS Surveys,Chinese (China),,,Supplies - Ink,Obelisk,Taccola,HP DeskJet Ultra Ink Advantage 4829 series,"No glitches have occurred yet. Ink cartridges last longer.

 The printing speed is average and the color effect is average.",Home-based Printer Ink,20,Mar-24,Customer experience & expectation,['0.8052064494392436'],Customer Service,0.805206449,Customer Service,,Customer Service,,,,['Customer Service'],"[0, 0, 0, 1]",['Customer Service']
371726927,HP DeskJet Ink Advantage 3835 All-in-One Printer,IN,8,HPS Surveys,English,,,Supplies - Ink,Dolmen Refresh,Shaolin,HP DeskJet Ink Advantage 3835 All-in-One Printer,"Conveniently using this printer, can quickly take out prints and performance is also quite nice. The only downside I see is that it's ink cartridge is expensive.",Home-based Printer Ink,27,Mar-24,Cost,['0.8644726313856609'],Price,0.864472631,Price,,,,Price,,['Price'],"[0, 0, 1, 0]",['Price']
371727109,HP OfficeJet Pro 9015e All-in-One Printer,US,5,HPS Surveys,English,,,Supplies - Ink,Magnus,Manhattan Yeti,HP OfficeJet Pro 9015e All-in-One Printer,Being restricted to use only HP ink cartridges was NOT disclosed at time of purchase. HP ink is expensive.,Office Printer Ink,19,Mar-24,Cost,['0.9024276269524656'],Price,0.902427627,Price,,,,Price,,['Price'],"[0, 0, 1, 0]",['Price']
371727247,HP DeskJet 3720 All-in-One Printer,AU,1,HPS Surveys,English,,,Supplies - Ink,Dolmen Refresh,Lhasa,HP DeskJet 3720 All-in-One Printer,Replacement ink is bloody expensive!! Plus you need black on of the tri colours!! So spending $165 for ink !!! Hp can fuck off,Home-based Printer Ink,24,Mar-24,"Cost, Cartridge problem, Print quality","['0.8161641603575852', '0.7086528768617005', '0.7390973526473529']","Price, Product Quality, Product Quality",0.81616416,Price,,,,Price,,['Price'],"[0, 0, 1, 0]",['Price']
371727888,HP OfficeJet 8015e All-in-One Printer,US,0,HPS Surveys,English,,,Supplies - Ink,Cedella ,Malbec Yeti,HP OfficeJet 8015e All-in-One Printer,Ink is too expensive and you can only use HP ink,Office Printer Ink,11,Mar-24,Cost,['0.9114314960848632'],Price,0.911431496,Price,,,,Price,,['Price'],"[0, 0, 1, 0]",['Price']
371729601,HP DeskJet 2710 All-in-One Printer,AT,5,HPS Surveys,German,,,Supplies - Ink,Obelisk,Taccola,HP DeskJet 2710 All-in-One Printer,The printer cartridges are expensive and even the XL runs out quickly,Home-based Printer Ink,12,Mar-24,Cost,['0.8966347511454216'],Price,0.896634751,Price,,,,Price,,['Price'],"[0, 0, 1, 0]",['Price']
371729669,HP DeskJet 2620 All-in-One Printer,DE,3,HPS Surveys,German,,,Supplies - Ink,Dolmen Refresh,Taiji,HP DeskJet 2620 All-in-One Printer,"Ink deliveries are sometimes unpunctual, poor material and workmanship quality of the printer, slow software (HP Smart), instant ink prices increased",Home-based Printer Ink,21,Mar-24,"Print quality, Cost","['0.7730607748257817', '0.7562341762964551']","Product Quality, Price",0.773060775,Product Quality,,,,Price,Product Quality,"['Price', 'Product Quality']","[0, 1, 1, 0]","['Product Quality', 'Price']"
371730189,HP DeskJet 4120e All-in-One Printer,IT,9,HPS Surveys,English,,,Supplies - Ink,Obelisk,Taccola Yeti,HP DeskJet 4120e All-in-One Printer,"Quality print is very good and the HP plans for ink cartridge is very useful. 
Only one little problem: when you  print or copy, sheets do not exit automatically from the printer if you don't push the botton on the top of printer.",Home-based Printer Ink,43,Mar-24,Print quality,['0.8274405867595532'],Product Quality,0.827440587,Product Quality,,,,,Product Quality,['Product Quality'],"[0, 1, 0, 0]",['Product Quality']
371730530,HP DeskJet Plus 4140 All-in-One Printer,US,9,HPS Surveys,English,,,Supplies - Ink,Obelisk,Taccola,HP DeskJet Plus 4140 All-in-One Printer,"with the exception of one shipment never reaching me just this past year, you have been right on when needed.  Since I needed ink, I purchased it locally to tide me through the need.  You promptly contacted me  about using cartridges other than yours, and sent replacement cartridges immediately.  Thanks for noticing.",Home-based Printer Ink,52,Mar-24,Logistic Handling,['0.784591794724883'],Delivery,0.784591795,Delivery,,,Delivery,,,['Delivery'],"[1, 0, 0, 0]",['Delivery']
371730717,HP DeskJet 3760 All-in-One Printer,GB,10,HPS Surveys,English,,,Supplies - Ink,Dolmen Refresh,Lhasa,HP DeskJet 3760 All-in-One Printer,Fantastic service easy to use and no hassle cartridges arrived safely and on time,Home-based Printer Ink,14,Mar-24,Logistic Handling,['0.7021998192348342'],Delivery,0.702199819,Delivery,,,Delivery,,,['Delivery'],"[1, 0, 0, 0]",['Delivery']
371730835,HP DeskJet 4158e All-in-One Printer,PR,1,HPS Surveys,English,,,Supplies - Ink,Obelisk,Taccola Yeti,HP DeskJet 4158e All-in-One Printer,I didn't like it because the paper kept sticking and the ink didn't last. A week ago I went to make a copy and it made a strange noise and it didn't turn on.,Home-based Printer Ink,34,Mar-24,Customer experience & expectation,['0.7141951613887378'],Customer Service,0.714195161,Customer Service,,Customer Service,,,,['Customer Service'],"[0, 0, 0, 1]",['Customer Service']
371731242,HP DeskJet Ink Advantage 2774 All-in-One Printer,MX,1,HPS Surveys,Spanish (Mexico),,,Supplies - Ink,Obelisk,Taccola,HP DeskJet Ink Advantage 2774 All-in-One Printer,The printer does not print black,Home-based Printer Ink,6,Mar-24,Print quality,['0.8408191475191473'],Product Quality,0.840819148,Product Quality,,,,,Product Quality,['Product Quality'],"[0, 1, 0, 0]",['Product Quality']
371731816,HP ENVY Inspire 7955e All-in-One Printer,US,3,HPS Surveys,English,,,Supplies - Ink,Centaur,Novelli Yeti,HP ENVY Inspire 7955e All-in-One Printer,"I had a lot of difficulty with set up.  Then my printer was not printing well... the copies were not clear, ink was poor quality.  I called customer service and the issue did not get resolved. I eventually called back and found a helpful person who finally admitted it was the ink cartridge despite the printer saying the cartridge was fine.  I was sent new cartridges and the issue got resolved. Overall just a miserable experience.",Home-based Printer Ink,76,Mar-24,"Customer experience & expectation, Print quality","['0.8480293288053657', '0.7092959683498765']","Customer Service, Product Quality",0.848029329,Customer Service,,Customer Service,,,Product Quality,"['Customer Service', 'Product Quality']","[0, 1, 0, 1]",['Customer Service']
371731915,HP ENVY 6432e All-in-One Printer,GB,6,HPS Surveys,English,,,Supplies - Ink,Obelisk,Vasari Yeti,HP ENVY 6432e All-in-One Printer,I don't use the printer very much but do use the scanner a lot. Subsequently I have never replaced any ink yet. I have had £2 added meanwhile to my monthly bill since using the machine.,Home-based Printer Ink,36,Mar-24,Printer Hardware/Printing issues,['0.7321242647791407'],Product Quality,0.732124265,Product Quality,,,,,Product Quality,['Product Quality'],"[0, 1, 0, 0]",['Product Quality']
371732553,HP ENVY Inspire 7220e All-in-One Printer,AU,4,HPS Surveys,English,,,Supplies - Ink,Centaur,Novelli Yeti,HP ENVY Inspire 7220e All-in-One Printer,My printer just decided to stop printing like the ink isn’t coming through. I have tried to ask you but can’t get through. I’ve changed the cartridges and still nothing. It doesn’t work.,Home-based Printer Ink,33,Mar-24,Cartridge Problem,['0.7236299949015443'],Product Quality,0.723629995,Product Quality,,,,,Product Quality,['Product Quality'],"[0, 1, 0, 0]",['Product Quality']
371732832,HP ENVY Inspire 7955e All-in-One Printer,US,0,HPS Surveys,English,,,Supplies - Ink,Centaur,Novelli Yeti,HP ENVY Inspire 7955e All-in-One Printer,This printer prints horrible quantity photos. The color is awful.,Home-based Printer Ink,10,Mar-24,Print quality,['0.76035630217348'],Product Quality,0.760356302,Product Quality,,,,,Product Quality,['Product Quality'],"[0, 1, 0, 0]",['Product Quality']
371733677,HP OfficeJet Pro 8025e All-in-One Printer,US,0,HPS Surveys,English,,,Supplies - Ink,Cedella ,Malbec Yeti,HP OfficeJet Pro 8025e All-in-One Printer,I did not receive the 6 months of free ink as advertised. The printer Jams a lot and works when it wants to...,Office Printer Ink,23,Mar-24,"Instant Ink related, Instant Ink related, Logistic Handling, Instant Ink related","['0.8095223709927759', '0.7362221321978675', '0.8831020234667293', '0.723703118286943']","0, 0, Delivery, 0",0.883102023,Delivery,,,Delivery,,,['Delivery'],"[1, 0, 0, 0]",['Delivery']
371733815,HP DeskJet 4155e All-in-One Printer,US,0,HPS Surveys,English,,,Supplies - Ink,Obelisk,Taccola Yeti,HP DeskJet 4155e All-in-One Printer,"Ink is too expensive. Do not use enough to join auto refills. Bought another brand with an ink tank supply. Much more suitable for my needs. Unfortunate, because I have used HP printers for, maybe, 20+ years.
I gave it HP away.",Home-based Printer Ink,42,Mar-24,Cost,['0.9163857540594064'],Price,0.916385754,Price,,,,Price,,['Price'],"[0, 0, 1, 0]",['Price']
371734282,HP OfficeJet Pro 9015e All-in-One Printer,US,9,HPS Surveys,English,,,Supplies - Ink,Magnus,Manhattan Yeti,HP OfficeJet Pro 9015e All-in-One Printer,"The printer is fine so far. The Instant Ink program has taken me hostage. It’s a waste to cancel the ink subscription and lose the ink currently in my printer. What to do, what to do!  I am continuing with the ink subscription to see where it leads me - waste of my money or waste of your ink.",Office Printer Ink,59,Mar-24,"Instant Ink related, Instant Ink related, Logistic Handling, Instant Ink related","['0.7208687423687423', '0.7883106462981463', '0.798555521700522', '0.7836397300830114']","0, 0, Delivery, 0",0.798555522,Delivery,,,Delivery,,,['Delivery'],"[1, 0, 0, 0]","['Delivery', 'Customer Service']"
371736085,HP ENVY 6055e All-in-One Printer,US,0,HPS Surveys,English,,,Supplies - Ink,Obelisk,Vasari Yeti,HP ENVY 6055e All-in-One Printer,Your ink cartridges are too expensive and when I order them through you I have to do it more often than needed. You just don’t make it easy I need to go up to Staples and order my cartridge and no I do not want you to the Gold room to me they’re too expensive everything is too expensive when you’re in your 70s,Home-based Printer Ink,64,Mar-24,Cost,['0.9578082825558808'],Price,0.957808283,Price,,,,Price,,['Price'],"[0, 0, 1, 0]",['Price']
371736358,HP OfficeJet Pro 9012e All-in-One Printer,FR,10,HPS Surveys,French,,,Supplies - Ink,Magnus,Manhattan Yeti,HP OfficeJet Pro 9012e All-in-One Printer,"This is the fourth HP printer that I have purchased and the second to benefit from Instant Ink. No major problems with this equipment, which is very easy to install and use. Very good cartridge service
 efficient and not expensive given the service provided. I also subscribe to paper. I only have to recommend HP for these ""advantages""",Office Printer Ink,58,Mar-24,"Instant Ink related, Cost","['0.7373676060051064', '0.8378034220118256']","0, Price",0.837803422,Price,0.0,,,Price,,['Price'],"[0, 0, 1, 0]","['Price', 'Customer Service']"
371736534,HP OfficeJet Pro 8715 All-in-One Printer,US,7,HPS Surveys,English,,,Supplies - Ink,Supernesta,Weber,HP OfficeJet Pro 8715 All-in-One Printer,I got stuck with ink that HP said was expired but was unopened.  The price of your refills is ridiculous.  I installed a new Epson printer with ink for the price of one of the HP refills.  Print Quality is excellent.  I like your products but consumables leave you behind the competition.,Office Printer Ink,52,Mar-24,Cost,['0.7304979421716301'],Price,0.730497942,Price,,,,Price,,['Price'],"[0, 0, 1, 0]","['Product Quality', 'Price']"
371736548,HP OfficeJet Pro 9019/Premier All-in-One Printer,US,8,HPS Surveys,English,,,Supplies - Ink,Magnus,Manhattan,HP OfficeJet Pro 9019/Premier All-in-One Printer,"printer in storage for a number of years.  needed to put it back into operation.  loaded paper, installed a new ink cartridge, made necessary changes to settings, copied documents to printer and it worked like new.",Office Printer Ink,36,Mar-24,Cartridge Problem,['0.8299117658352548'],Product Quality,0.829911766,Product Quality,,,,,Product Quality,['Product Quality'],"[0, 1, 0, 0]",['Product Quality']
371738132,HP DeskJet 2752e All-in-One Printer,US,4,HPS Surveys,English,,,Supplies - Ink,Obelisk,Taccola Yeti,HP DeskJet 2752e All-in-One Printer,"I’m always having problems with the paper feeding thru, and the ink dose t last very long.",Home-based Printer Ink,17,Mar-24,Customer experience & expectation,['0.7173051061657753'],Customer Service,0.717305106,Customer Service,,Customer Service,,,,['Customer Service'],"[0, 0, 0, 1]",['Customer Service']
371738227,HP DeskJet 2620 All-in-One Printer,IE,10,HPS Surveys,English,,,Supplies - Ink,Dolmen Refresh,Taiji,HP DeskJet 2620 All-in-One Printer,"It's easy to use, WiFi connectivity, fast printing, very good quality. The ink isn't very expensive either.",Home-based Printer Ink,17,Mar-24,"Print quality, General satisfied, Cost, Customer experience & expectation","['0.8120267788979871', '0.8100809207232547', '0.9623333593832076', '0.7473333333333333']","Product Quality, 0, Price, Customer Service",0.962333359,Price,0.0,Customer Service,,Price,Product Quality,"['Customer Service', 'Price', 'Product Quality']","[0, 1, 1, 1]","['Product Quality', 'Price']"
371739199,HP OfficeJet Pro 8710 All-in-One Printer,US,7,HPS Surveys,English,,,Supplies - Ink,Supernesta,Weber,HP OfficeJet Pro 8710 All-in-One Printer,The printer is very reliable but the cost of replacement ink cartridges is prohibitive.,Office Printer Ink,14,Mar-24,Cost,['0.8295534944199062'],Price,0.829553494,Price,,,,Price,,['Price'],"[0, 0, 1, 0]",['Price']
371739955,HP ENVY 6032e All-in-One Printer,US,10,HPS Surveys,English,,,Supplies - Ink,Obelisk,Vasari Yeti,HP ENVY 6032e All-in-One Printer,"Have always purchased HP printers as in my opinion are the most reliable, easy to use , easy to replace cartridges and quality printed pages, double sided printed options also available, an all round great printer.",Home-based Printer Ink,36,Mar-24,Print quality,['0.9172655817628356'],Product Quality,0.917265582,Product Quality,,,,,Product Quality,['Product Quality'],"[0, 1, 0, 0]","['Product Quality', 'Customer Service']"
371740816,HP DeskJet Ink Advantage 2774 All-in-One Printer,BR,0,HPS Surveys,Portuguese (Brazil),,,Supplies - Ink,Obelisk,Taccola,HP DeskJet Ink Advantage 2779 All-in-One Printer,"The configuration is very complex, it does not meet my expectations, it cuts the prints and consumes a lot of ink, there is no option to configure the page, margin when printing via Wi-Fi. Bad investment that I took 3 ink photos is already ending up surreal. Don't buy it, I don't recommend it! Horriblellllllllllllll",Home-based Printer Ink,55,Mar-24,Customer experience & expectation,['0.7690821531230653'],Customer Service,0.769082153,Customer Service,,Customer Service,,,,['Customer Service'],"[0, 0, 0, 1]","['Product Quality', 'Customer Service']"
371741386,HP DeskJet 2755e All-in-One Printer,US,0,HPS Surveys,English,,,Supplies - Ink,Obelisk,Taccola Yeti,HP DeskJet 2755e All-in-One Printer,You shut my printer off because I didn’t subscribe to your ink program. Now I can’t figure out how to use. All I wanted was a simple home printer to use occasionally and you sold me a big pain in the ass. I will never buy your products again and will make sure and tell everyone who asks why.,Home-based Printer Ink,59,Mar-24,"Instant Ink related, Customer experience & expectation, Instant Ink related","['0.7362258711876359', '0.7503622068334141', '0.7764980672788065']","0, Customer Service, 0",0.776498067,0,,Customer Service,,,,['Customer Service'],"[0, 0, 0, 1]",['Customer Service']
371742349,HP DeskJet Plus 4155 All-in-One Printer,US,8,HPS Surveys,English,,,Supplies - Ink,Obelisk,Taccola,HP DeskJet Plus 4155 All-in-One Printer,I like your program of refill and replace of the ink at a reasonable price and the cost of paper usage.,Home-based Printer Ink,21,Mar-24,Cost,['0.9335673961754972'],Price,0.933567396,Price,,,,Price,,['Price'],"[0, 0, 1, 0]",['Price']
371743024,HP DeskJet 2755e All-in-One Printer,US,1,HPS Surveys,English,,,Supplies - Ink,Obelisk,Taccola Yeti,HP DeskJet 2755e All-in-One Printer,"Once one of the cartridges ran out, I replaced it and it hasn't worked since",Home-based Printer Ink,15,Mar-24,Cartridge Problem,['0.7282675569341654'],Product Quality,0.728267557,Product Quality,,,,,Product Quality,['Product Quality'],"[0, 1, 0, 0]",['Product Quality']
371743257,HP DeskJet 4152e All-in-One Printer,US,0,HPS Surveys,English,,,Supplies - Ink,Obelisk,Taccola Yeti,HP DeskJet 4152e All-in-One Printer,I never got a chance to use the ink,Home-based Printer Ink,9,Mar-24,"Instant Ink related, Logistic Handling","['0.8858594386517906', '0.7562735137411607']","0, Delivery",0.885859439,0,0.0,,Delivery,,,['Delivery'],"[1, 0, 0, 0]",['Delivery']
371743382,HP OfficeJet Pro 6960 All-in-One Printer,NZ,7,HPS Surveys,English,,,Supplies - Ink,Makeda,Muscatel,HP OfficeJet Pro 6960 All-in-One Printer,"Its a very good printer and easy to use, but the ink is too expensive.",Office Printer Ink,15,Mar-24,"Instant Ink related, Customer experience & expectation, General satisfied, Cost","['0.7114685596732689', '0.7081532213161305', '0.8705757368545202', '0.9718916553627164']","0, Customer Service, 0, Price",0.971891655,Price,,Customer Service,,Price,,"['Customer Service', 'Price']","[0, 0, 1, 1]",['Price']
371743521,HP DeskJet Ink Advantage 2774 All-in-One Printer,BR,7,HPS Surveys,Portuguese (Brazil),,,Supplies - Ink,Obelisk,Taccola,HP DeskJet Ink Advantage 2779 All-in-One Printer,"Boy, just because I filled an ink cartridge, it was already blocked, I should remove this blocking thing by refilling it or buying new ink, so that's it.",Home-based Printer Ink,28,Mar-24,Cartridge problem,['0.7146693281391813'],Product Quality,0.714669328,Product Quality,,,,,Product Quality,['Product Quality'],"[0, 1, 0, 0]",['Product Quality']
371743593,HP DeskJet Plus 4152 All-in-One Printer,US,7,HPS Surveys,English,,,Supplies - Ink,Obelisk,Taccola,HP DeskJet Plus 4152 All-in-One Printer,Your product does the job that it was intended for and aside from the cost of the ink cartridges and how often they need changing it is a good product,Home-based Printer Ink,30,Mar-24,Cost,['0.7137412053543124'],Price,0.713741205,Price,,,,Price,,['Price'],"[0, 0, 1, 0]",['Price']
371745504,HP DeskJet 2755e All-in-One Printer,US,4,HPS Surveys,English,,,Supplies - Ink,Obelisk,Taccola Yeti,HP DeskJet 2755e All-in-One Printer,"I am really disappointed in the HP printer that I purchased:  first, it doesn't feed the paper automatically, the paper doesn't ""catch"", I have to actually feed the paper in by hand which is a waste of time; I also don't like the subscription I have to sign up for in order to get ink - used to be you could just buy ink and have it delviered to the house/office.  Now I have to sign up for a subscription and to top it off, if I cancel the subscription, the ink cartridge does't work anymore, even thought I've paid for it with the subscription.  What a $$$ grab.  I'm currently looking for another printer, I'm trashing this one and I won't ever purchase another HP nor will I recommend one.",Home-based Printer Ink,131,Mar-24,"Instant Ink related, Cartridge Problem, Logistic Handling, Instant Ink related","['0.7820915972915974', '0.7508634075504818', '0.7754024597908113', '0.812455562030562']","0, Product Quality, Delivery, 0",0.812455562,0,,,Delivery,,Product Quality,"['Delivery', 'Product Quality']","[1, 1, 0, 0]",['Customer Service']
371745706,HP ENVY Photo 7855 All-in-One Printer,US,3,HPS Surveys,English,,,Supplies - Ink,Centaur,Palermo,HP ENVY Photo 7855 All-in-One Printer,Can't get it to work and can't find out how to cancel my monthly money you take for ink I can't use.,Home-based Printer Ink,22,Mar-24,"Instant Ink related, Logistic Handling","['0.744486167105168', '0.700412668785463']","0, Delivery",0.744486167,0,0.0,,Delivery,,,['Delivery'],"[1, 0, 0, 0]",['Delivery']
371746138,HP DeskJet Ink Advantage 2775 All-in-One Printer,HK,5,HPS Surveys,Chinese (China),,,Supplies - Ink,Obelisk,Taccola,HP DeskJet Ink Advantage 2775 All-in-One Printer,"The product looks good and the print quality is clear. However, the ink cartridge capacity is relatively small, and the ink cartridge needs to be replaced soon. Moreover, the price of HP genuine ink cartridges is high, and the cost of replacing the ink cartridge is higher than the price of purchasing the printer.",Home-based Printer Ink,54,Mar-24,Cost,['0.9066192056147396'],Price,0.906619206,Price,,,,Price,,['Price'],"[0, 0, 1, 0]","['Product Quality', 'Price']"
371746250,HP ENVY Inspire 7955e All-in-One Printer,US,0,HPS Surveys,English,,,Supplies - Ink,Centaur,Novelli Yeti,HP ENVY Inspire 7955e All-in-One Printer,"This was absolutely the worst customer service experience ever. I was on the chat for an HOUR. I told them multiple times I had to go and was ignored. The ink cartridge is faulty and not communicating with the printer and even with expedited service, I won’t receive the ink for two business days. I asked for a coupon so I could go buy ink and was told no. Now I have to pay out of pocket and get ink myself so I can work.",Home-based Printer Ink,85,Mar-24,"Instant Ink related, Logistic Handling, Customer experience & expectation, Instant Ink related, Instant Ink related, Printer Hardware/Printing issues","['0.9493559806005192', '0.793212186016598', '0.8936139231304256', '0.7410566157970568', '0.8073153124653121', '0.7311735757691769']","0, Delivery, Customer Service, 0, 0, Product Quality",0.949355981,0,,Customer Service,Delivery,,Product Quality,"['Customer Service', 'Delivery', 'Product Quality']","[1, 1, 0, 1]",['Customer Service']
371746350,HP ENVY Inspire 7220e All-in-One Printer,GB,9,HPS Surveys,English,,,Supplies - Ink,Centaur,Novelli Yeti,HP ENVY Inspire 7220e All-in-One Printer,"I like the printer, easy to setup and easy to use. I registered to get a supply of ink to be sent through automatically but this did not happen.",Home-based Printer Ink,29,Mar-24,"Customer experience & expectation, Instant Ink related","['0.7807618185367632', '0.8722594941960513']","Customer Service, 0",0.872259494,0,0.0,Customer Service,,,,['Customer Service'],"[0, 0, 0, 1]",['Customer Service']
371747845,HP DeskJet 4155e All-in-One Printer,US,10,HPS Surveys,English,,,Supplies - Ink,Obelisk,Taccola Yeti,HP DeskJet 4155e All-in-One Printer,I enjoy receiving my cartridges before it runs out and the prices are fair,Home-based Printer Ink,14,Mar-24,Cost,['0.7966147096594681'],Price,0.79661471,Price,,,,Price,,['Price'],"[0, 0, 1, 0]",['Price']
371748702,HP ENVY Inspire 7955e All-in-One Printer,US,3,HPS Surveys,English,,,Supplies - Ink,Centaur,Novelli Yeti,HP ENVY Inspire 7955e All-in-One Printer,"I am not overly savvy when it comes to technology.  On my first call for help setting up, I was of the notion that when done it would work completely.  Later I found out that my copy part was not set up and so I could not copy anything.  It required another phone call.  I found it hard to get through on a phone call to get the help I needed.

Furthermore, I feel as if by buying your machine I am being owned by you as to how my machine will work as it does not come with all the software set up on it so that it is fully ready to use.  

Also, I have to bow down to you regarding ink and enter into a business arrangement where I will not have help with my machine if I do not get ink only from you.  Also, in getting ink directly from you, I have to keep track of how much I am printing to know what plan to buy without falling short of getting ink if I need it sooner than i had expected or paying for a large plan and not get all the ink I paid for if I had a slack time printing.  I have periods of not needing to print hardly anything and then periods where I am doing a project and do a huge amount of printing.  You hold over me that I have to pay more to get less ink if I buy at a local store.  Why can't you offer your customers the option to get the same cartridges with the same amount of ink at the same price at stores as by mail.

I find this frustrating and disappointing.  Therefore, I do not feel I would be doing right to family and friends to recommend their get an HP printer.

I am sure you are thinking you have done a wonderful thing, however, it has not helped to make a seamless trasition from an old printer to your new system.",Home-based Printer Ink,341,Mar-24,"Instant Ink related, Instant Ink related, Customer experience & expectation, Instant Ink related, Customer experience & expectation, Logistic Handling, Others, Printer Hardware/Printing issues, Instant Ink related","['0.7479288542340012', '0.7945338125926363', '0.8666101739773884', '0.9674631003546414', '0.8114574557021924', '0.8010664611575216', '0.7850250831241756', '0.905345145439414', '0.8381643800643802']","0, 0, Customer Service, 0, Customer Service, Delivery, 0, Product Quality, 0",0.9674631,0,,,Delivery,,Product Quality,"['Delivery', 'Product Quality']","[1, 1, 0, 0]",['Customer Service']
371840093,HP 65 Black Original Ink Cartridge,US,10,Web Reviews,English,HP US,5.0,Supplies - Ink,Dolmen Refresh,,HP 65 Black Original Ink Cartridge,Great ink easy to install fast service,Home-based Printer Ink,7,Mar-24,"Customer experience & expectation, Instant Ink related, General satisfied","['0.7677109492631556', '0.7971614598911414', '0.8646743137453075']","Customer Service, 0, 0",0.864674314,0,,Customer Service,,,,['Customer Service'],"[0, 0, 0, 1]",['Customer Service']
371840144,HP 962XL High Yield Magenta Original Ink Cartridge,US,10,Web Reviews,English,HP US,5.0,Supplies - Ink,Magnus,,HP 962XL High Yield Magenta Original Ink Cartridge,Other brands just don’t work in my hp printer! Always rely on quality!,Office Printer Ink,13,Mar-24,"General satisfied, Print quality","['0.8887285859877135', '0.7225805613563042']","0, Product Quality",0.888728586,0,0.0,,,,Product Quality,['Product Quality'],"[0, 1, 0, 0]",['Product Quality']
371841294,HP 67XL High Yield Black Original Ink Cartridge,US,10,Web Reviews,English,HP US,5.0,Supplies - Ink,Obelisk,,HP 67XL High Yield Black Original Ink Cartridge,It works!!,Home-based Printer Ink,2,Mar-24,"Cartridge Problem, General satisfied","['0.8120220348416474', '0.712857214201934']","Product Quality, 0",0.812022035,Product Quality,0.0,,,,Product Quality,['Product Quality'],"[0, 1, 0, 0]",['Product Quality']
371841295,HP 67XL High Yield Tri-color Original Ink Cartridge,US,10,Web Reviews,English,HP US,5.0,Supplies - Ink,Obelisk,,HP 67XL High Yield Tri-color Original Ink Cartridge,It works!!,Home-based Printer Ink,2,Mar-24,"General satisfied, Cartridge Problem","['0.712857214201934', '0.8120220348416474']","0, Product Quality",0.812022035,Product Quality,0.0,,,,Product Quality,['Product Quality'],"[0, 1, 0, 0]",['Product Quality']
371841337,HP 910 3-pack Cyan/Magenta/Yellow Original Ink Cartridges,US,10,Web Reviews,English,HP US,5.0,Supplies - Ink,Cedella,,HP 910 3-pack Cyan/Magenta/Yellow Original Ink Cartridges,Fast shipping and good value for its price,Office Printer Ink,8,Mar-24,"Cost, Logistic Handling","['0.8493169228163358', '0.8040115085376971']","Price, Delivery",0.849316923,Price,,,Delivery,Price,,"['Delivery', 'Price']","[1, 0, 1, 0]","['Delivery', 'Price']"
