Survey ID,Product Name,Print Customer Region,LTR,Source Type,Survey language,Review Source,Star Rating,Product Family,Supplies Family,Printer Family,Model Name,Combined Text,Ink Supply Type,token_count,Response Date,Month of Response Date,predicted_level1,NLTK_Vader_Sentiment,TextBlob_NaiveBayes_Sentiment,TextBlob_Sentiment
345331573,HP ENVY 6452e All-in-One Printer,US,7,HPS Surveys,English,,,Supplies - Ink,Obelisk,Vasari Yeti,HP ENVY 6452e All-in-One Printer,"With my old hp printer, even when my ink was low, I could continue printing until no ink. My new printer says ink is low and I can no longer print. I feel some ink is wasted by not letting me print.",IPH,42,2023-11-09 19:19:42,2023-11-01 00:00:00,Cartridge Problem,-0.8689,neg,0.007272727272727269
383245177,HP 301 Black Original Ink Cartridge,ES,2,Web Reviews,Spanish,Amazon ES,1.0,Supplies - Ink,Pyramid Refresh,,HP 301 Black Original Ink Cartridge,"Me comenta la impresora que hay un problema con el l cartucho, y desde que loPedí estoy sin impresora..",IPH,19,2024-04-03 01:00:00,2024-04-01 00:00:00,Others,-0.1531,pos,0.0
378734792,DeskJet 2800e All-in-One Printer series,GB,8,HPS Surveys,English,,,Supplies - Ink,Obelisk,Tassel Yeti,HP DeskJet 2810e All-in-One Printer,"Easy to install; cheap; works well. 
Buying replacement ink for the 2800 series is not so easy and quite hard to find.",IPH,22,2024-04-08 10:15:03,2024-04-01 00:00:00,"Customer experience & expectation, Instant Ink related",0.0717,pos,0.24374999999999997
383266386,HP DeskJet 2721e All-in-One Printer,GB,8,HPS Surveys,English,,,Supplies - Ink,Obelisk,Taccola Yeti,HP DeskJet 2721e All-in-One Printer,I actually was thinking of a lower score but the printer itself is great. The ink seemed to run out really fast.,IPH,22,2024-04-25 23:07:55,2024-04-01 00:00:00,Instant Ink related,0.7227,pos,0.3333333333333333
378205095,ENVY 6000 All-in-One Printer series,GB,9,HPS Surveys,English,,,Supplies - Ink,Obelisk,Vasari Yeti,HP ENVY 6032e All-in-One Printer,The printer was easy to set up and I was able to print directly from my phone. I like the idea of not buying print cartridges anymore and not running out of ink,IPH,33,2024-04-06 15:56:03,2024-04-01 00:00:00,Others,0.6597,pos,0.3444444444444445
383535748,HP OfficeJet Pro 9120e Series,CH,10,HPS Surveys,German,,,Supplies - Ink,Nocturne,Marconi Yeti,HP OfficeJet Pro 9120e All-in-One Printer,"HP is easy to use and has good print quality. I find it hard to get used to the fact that all prints are ""monitored"".
 I don't know yet if I can save money with the new cartridge option. I print a lot very irregularly because I have to put together dossiers for my courses. We work with that for a certain period of time until a lot of new printing is due. That's why it's difficult to choose a page number option.
 I am curious to see how this continues…",IIC,91,2024-04-23 14:03:15,2024-04-01 00:00:00,Print quality,0.8689,pos,0.08036796536796534
364839659,HP ENVY Photo 7134 All-in-One Printer,GB,9,HPS Surveys,English,,,Supplies - Ink,Centaur,Palermo,HP ENVY Photo 7134 All-in-One Printer,"quite good for domestic use,if the cartridges weren't so expensive I would have been given a 10 out of 10",IPH,20,2024-02-19 13:34:31,2024-02-01 00:00:00,Cost,0.4927,pos,0.06666666666666665
350907588,HP OfficeJet 8015e All-in-One Printer,CA,3,HPS Surveys,French,,,Supplies - Ink,Cedella ,Malbec Yeti,HP OfficeJet 8015e All-in-One Printer,Printer calisse always goes offline!? Must be restarted. Validating cartridges creates unnecessary notifications on my computer.,IIC,16,2023-12-04 03:38:44,2023-12-01 00:00:00,Cartridge Problem,0.5093,pos,-0.4
323078832,HP Ink Tank Wireless 416,BR,2,HPS Surveys,Portuguese (Brazil),,,Supplies - Ink,KRONOS REFRESH,Kronos Refresh,HP Ink Tank Wireless 416,good morning nt good experience equipment leave one cartridge reduce cost maintenance surprise first month service technical say equipment also cartridge feed tank today continue use equipment bad print quality wait change,,32,2023-06-29 05:04:01,2023-06-01 00:00:00,Others,0.4939,pos,0.19
332612423,HP 65 Tri-color Original Ink Cartridge,US,10,Web Reviews,English,Amazon US,5.0,Supplies - Ink,Dolmen Refresh,,HP 65 Tri-color Original Ink Cartridge,Gives us many more copies,IPH,5,2023-08-18 01:00:00,2023-08-01 00:00:00,Others,0.0,neg,0.5
338216122,HP Smart Tank 6001 All-in-One,US,10,HPS Surveys,English,,,Supplies - Ink,Sayan,Sayan,HP Smart Tank 6001e All-in-One,The filling of the ink was very fast and easy. The printer is quiet and amazing quality,CISS,17,2023-09-19 09:48:36,2023-09-01 00:00:00,"General satisfied, Print quality, Instant Ink related",0.7884,pos,0.32333333333333336
139207905,HP 65 Black Original Ink Cartridge,US,10,Web Reviews,English,Walmart,5.0,Supplies - Ink,Dolmen Refresh,,HP 65 Black Original Ink Cartridge,LikesFor picturesEase of usePerformanceSetupFor copies,IPH,5,2023-07-31 01:00:00,2023-07-01 00:00:00,Others,0.0,neg,0.0
369549520,ENVY 6000 All-in-One Printer series,DE,10,HPS Surveys,German,,,Supplies - Ink,Obelisk,Vasari Yeti,HP ENVY 6032e All-in-One Printer,Super convenient and quick setup. New cartridges arrive when they are needed,IPH,12,2024-03-11 12:17:33,2024-03-01 00:00:00,Logistic Handling,0.5994,pos,0.2676767676767677
327221265,HP ENVY Inspire 7955e All-in-One Printer,CA,10,HPS Surveys,English,,,Supplies - Ink,Centaur,Novelli Yeti,HP ENVY Inspire 7955e All-in-One Printer,Reliable.  Quality prints both from text and for photos.  Convenient ink program.,IPH,12,2023-07-24 03:12:43,2023-07-01 00:00:00,Print quality,0.0,pos,0.0
333836580,HP 67 2-pack Black/Tri-color Original Ink Cartridges,US,10,Web Reviews,English,Office Depot,5.0,Supplies - Ink,Obelisk,,HP 67 2-pack Black/Tri-color Original Ink Cartridges,Love the all in one capability,IPH,6,2023-08-16 09:00:30,2023-08-01 00:00:00,Others,0.6369,pos,0.5
369465923,HP 67 Black Original Ink Cartridge,US,2,Web Reviews,English,Amazon US,1.0,Supplies - Ink,Obelisk,,HP 67 Black Original Ink Cartridge,After 15 cop's was out of ink,IPH,7,2024-02-25 00:00:00,2024-02-01 00:00:00,Others,0.0,pos,0.0
314938995,HP 63XL High Yield Black Original Ink Cartridge,US,8,Web Reviews,English,HP US,4.0,Supplies - Ink,Dolmen Refresh,,HP 63XL High Yield Black Original Ink Cartridge,wish could purchase part 2pack b w color 63xl,IPH,9,2023-06-09 12:59:35,2023-06-01 00:00:00,Customer experience & expectation,0.4019,pos,0.0
337067925,HP OfficeJet Pro 8028 All-in-One Printer,US,10,HPS Surveys,English,,,Supplies - Ink,Cedella ,Malbec,HP OfficeJet Pro 8028 All-in-One Printer,The printing is always clear.  The printer always verifies if an original HP ink cartridge is being used.  HP cartridges are available in most places.  I feel and expect clear images when using HP cartridges as the printer has been an excellent printer as well.,IIC,45,2023-09-18 05:23:08,2023-09-01 00:00:00,Brand Loyalty,0.9062,pos,0.41250000000000003
331197472,HP OfficeJet Pro 9015e All-in-One Printer,US,10,HPS Surveys,English,,,Supplies - Ink,Magnus,Manhattan Yeti,HP OfficeJet Pro 9015e All-in-One Printer,Easy setup.  I like the automatic payments for the plan that I chose based on my needs.  Reliable printer that has the functions needed.  I like the fact that the ink is being monitored and replacement cards shipped when needed.,IIC,40,2023-08-20 14:56:08,2023-08-01 00:00:00,Customer experience & expectation,0.7845,pos,0.43333333333333335
328530386,HP DeskJet 2722 All-in-One Printer,US,0,HPS Surveys,English,,,Supplies - Ink,Obelisk,Taccola,HP DeskJet 2722 All-in-One Printer,"When I needed help from customer service, nobody answered me. I paid for 2 years and never got new ink. I may not have used my printer that much but after awhile the cartridges don't work.",IPH,36,2023-08-01 06:15:43,2023-08-01 00:00:00,"Logistic Handling, Customer experience & expectation, Instant Ink related",0.2144,pos,0.16818181818181818
251214820,HP 61 Tri-color Original Ink Cartridge,US,10,Web Reviews,English,HP US,5.0,Supplies - Ink,Pyramid Refresh,,HP 61 Tri-color Original Ink Cartridge,Fair price and quick delivery,IPH,5,2023-08-06 10:10:34,2023-08-01 00:00:00,"Cost, Logistic Handling",0.3182,neg,0.5166666666666666
359545268,HP OfficeJet Pro 9010 series,FR,8,HPS Surveys,French (France),,,Supplies - Ink,Magnus,Manhattan Yeti,HP OfficeJet Pro 9010e All-in-One Printer,"compared to ink cartridges, the tracking is good and we do not run out of ink.",IIC,16,2024-01-24 15:34:35,2024-01-01 00:00:00,Customer experience & expectation,0.4404,pos,0.7
352309288,ENVY Inspire 7200e All-in-One Printer series,US,8,HPS Surveys,English,,,Supplies - Ink,Centaur,Novelli Yeti,HP ENVY Inspire 7255e All-in-One Printer,The color is just not as good.,IPH,7,2023-12-08 11:36:35,2023-12-01 00:00:00,"General satisfied, Print quality",-0.3412,pos,0.7
304691855,HP 65 2-pack Black Original Ink Cartridges,US,10,Web Reviews,English,Walmart,5.0,Supplies - Ink,Dolmen Refresh,,HP 65 2-pack Black Original Ink Cartridges,Thank you for my HP 65 black in cartridge. Works great,IPH,11,2024-02-09 00:00:00,2024-02-01 00:00:00,Print quality,0.765,pos,0.3166666666666667
362727085,HP ENVY 6052e All-in-One Printer,US,8,HPS Surveys,English,,,Supplies - Ink,Obelisk,Vasari Yeti,HP ENVY 6052e All-in-One Printer,"It’s a great printer but ever since I moved, it keeps giving a security warning about not being connected to same wifi network as before. It’s been two years since I moved and I can seem to get the warning to go away. I’m not fond of having to pay monthly until I run out of my current cartridges just to be able to use the printer until I buy some directly from the store. I don’t print often, so these cartridges have lasted forever.",IPH,85,2024-02-09 09:20:36,2024-02-01 00:00:00,"Printer Hardware/Printing issues, Customer experience & expectation, Others",-0.2867,pos,0.28
326614384,HP DeskJet 2752e All-in-One Printer,US,0,HPS Surveys,English,,,Supplies - Ink,Obelisk,Taccola Yeti,HP DeskJet 2752e All-in-One Printer,"I bought two different HP printers.  When I couldn’t get the first printer to print using your system, I bought the second HP printer.  I couldn’t get that printer to work either.  I tried to get help by using the instructions on your website but the instructions were way too complicated…No help whatsoever.  I couldn’t find any way to contact a human being on your website to help me.  I really liked the concept of getting the ink cartridges but if I couldn’t use them, the whole process was a fail for me.",IPH,93,2023-07-20 00:46:50,2023-07-01 00:00:00,"Printer Hardware/Printing issues, Cartridge Problem",0.8095,pos,0.07857142857142858
362348295,HP OfficeJet Pro 9018e All-in-One Printer,US,3,HPS Surveys,English,,,Supplies - Ink,Magnus,Manhattan Yeti,HP OfficeJet Pro 9018e All-in-One Printer,"Loses communication with devices and it is very difficult to remedy the situation. Seems to happen almost everytime there is a change to the OS of the device.

Have not been able to get the ""direct"" to work.

Seems to go through color cartridges even when printing in black.",IIC,49,2024-02-02 08:31:46,2024-02-01 00:00:00,Others,-0.624,pos,-0.10333333333333332
369639157,HP 952XL High Yield Black Original Ink Cartridge,US,2,Web Reviews,English,Amazon US,1.0,Supplies - Ink,Supernesta,,HP 952XL High Yield Black Original Ink Cartridge,This is the second time this happened. It has been a couple months since I ordered so I can't return. Check the box when it arrives. It is not compatible.,IIC,30,2024-03-05 00:00:00,2024-03-01 00:00:00,Logistic Handling,0.0,neg,0.0
358462953,HP OfficeJet Pro 8025e All-in-One Printer,US,8,HPS Surveys,English,,,Supplies - Ink,Cedella ,Malbec Yeti,HP OfficeJet Pro 8025e All-in-One Printer,It can be quirky.  It won’t print occasionally because it says there is a jam in the paper feed when there isn’t one. It won’t copy occasionally if I have a large item on the screen that I want to copy part of and the document cover won’t go down flat. Maybe that’s when it says there is a jam?  I take things off and redo and then it works. The print quality is good. I do like the instant ink service.,IIC,82,2024-01-19 07:56:06,2024-01-01 00:00:00,Print quality,0.6908,pos,0.09171626984126983
363198384,HP Smart Tank 7305 All-in-One,AU,10,HPS Surveys,English,,,Supplies - Ink,Sayan,Sayan,HP Smart Tank 7305 All-in-One,Easy to fill the ink and the printing is very clear.,CISS,11,2024-02-08 13:38:28,2024-02-01 00:00:00,Others,0.6997,pos,0.2816666666666667
341228362,HP DeskJet Ink Advantage 3785 All-in-One Printer,GB,0,HPS Surveys,English,,,Supplies - Ink,Dolmen Refresh,Lhasa,HP DeskJet Ink Advantage 3785 All-in-One Printer,Ridiculous that I cannot get replacement Ink cartridge for my HP Deskjet 3785 Printer……,IPH,14,2023-10-08 00:18:15,2023-10-01 00:00:00,Others,-0.3612,neg,-0.3333333333333333
328628082,HP 67XL High Yield Black/67 Tri-color 2-pack Original Ink Cartridges,US,10,Web Reviews,English,Staples,5.0,Supplies - Ink,Obelisk,,HP 67XL High Yield Black/67 Tri-color 2-pack Original Ink Cartridges,Young lady found the product I needed- was friendly and efficient.,IPH,11,2023-07-26 08:00:00,2023-07-01 00:00:00,General satisfied,0.7184,pos,0.2375
341472472,HP 305XL High Yield Black Original Ink Cartridge,IT,10,Web Reviews,Italian,Amazon IT,5.0,Supplies - Ink,Obelisk,,HP 305XL High Yield Black Original Ink Cartridge,to take everything perfect,IPH,4,2023-09-30 01:00:00,2023-09-01 00:00:00,Others,0.5719,pos,1.0
333419264,HP 962XL High Yield Black/962 Cyan/Magenta/Yellow 4-pack Original Ink Cartridges,US,10,Web Reviews,English,Office Depot,5.0,Supplies - Ink,Magnus,,HP 962XL High Yield Black/962 Cyan/Magenta/Yellow 4-pack Original Ink Cartridges,I have used this product for years and have ways been happy with copies.,IIC,14,2023-08-23 15:06:01,2023-08-01 00:00:00,Others,0.5719,neg,0.8
376880155,HP ENVY 6052e All-in-One Printer,CA,5,HPS Surveys,English,,,Supplies - Ink,Obelisk,Vasari Yeti,HP ENVY 6052e All-in-One Printer,After replacing ink cartridges I was unable to link to wifi and solve error messages: gave up and bought a new printer,IPH,22,2024-04-03 04:29:29,2024-04-01 00:00:00,Cartridge Problem,-0.2263,pos,-0.18181818181818182
375420704,HP OfficeJet Pro 8025e All-in-One Printer,US,4,HPS Surveys,English,,,Supplies - Ink,Cedella ,Malbec Yeti,HP OfficeJet Pro 8025e All-in-One Printer,"ink too expensive - although I know it make the printer cheaper - I would rather pay for the printer.     HATE HATE HATE that I have to deal  with other than black ink - I never print in color.   The screen is poorly located - should be more top center. And I HATE HATE HATE that the screen and numbers are so small even for my normal size fingers - never know if I am pressing the correct key. And I dislike how an incoming phone call cuts off the fax and have to start all over again!!!!  

Other than that its a nice printer - but I do not like it!

Jerome Barton   cajon54@aol.com",IIC,115,2024-03-29 10:59:06,2024-03-01 00:00:00,Print quality,-0.96,pos,-0.2537037037037037
329202496,HP ENVY Pro 6455 All-in-One Printer,US,10,HPS Surveys,English,,,Supplies - Ink,Obelisk,Vasari,HP ENVY Pro 6455 All-in-One Printer,I like the HP brand of products like this one because it is easy to use and works well with my computer. You only have to use two ink cartridges which are easy to install. This is a very good quality product that performs well. I would recommend the HP Series to anyone.,IPH,53,2023-08-07 15:13:56,2023-08-01 00:00:00,"Instant Ink related, Customer experience & expectation, General satisfied, Print quality",0.9565,pos,0.44416666666666665
385217152,HP ENVY Inspire 7221e All-in-One Printer,AU,10,HPS Surveys,English,,,Supplies - Ink,Centaur,Novelli Yeti,HP ENVY Inspire 7221e All-in-One Printer,I have only printed less than 30 pages and now is out of cartridge ink. More funny thing is that I can not find the right cartridge to replace.,IPH,29,2024-04-29 17:25:08,2024-04-01 00:00:00,Customer experience & expectation,0.4927,neg,0.1738095238095238
380864510,DeskJet 2800e All-in-One Printer series,GB,3,HPS Surveys,English,,,Supplies - Ink,Obelisk,Tassel Yeti,HP DeskJet 2810e All-in-One Printer,Complicated to set up and wouldn't print in colour until i had completely reconfigured my computer settings and then the new colour cartridge which came with the printer appeared to run out. On my old 2600 there was something called HP Utility that let me easily see cartridge levels etc and this is not available with the 2800e.,IPH,58,2024-04-16 10:52:27,2024-04-01 00:00:00,Customer experience & expectation,0.34,pos,0.011616161616161608
345005854,HP 67 2-pack Black/Tri-color Original Ink Cartridges,US,6,Web Reviews,English,Office Depot,3.0,Supplies - Ink,Obelisk,,HP 67 2-pack Black/Tri-color Original Ink Cartridges,Dries up and does not give the amount of printing ability,IPH,11,2023-10-10 21:27:30,2023-10-01 00:00:00,Customer experience & expectation,0.3182,pos,0.0
348293570,HP DeskJet 2710 All-in-One Printer,US,8,HPS Surveys,French,,,Supplies - Ink,Obelisk,Taccola,HP DeskJet 2710 All-in-One Printer,"The machine works very well, it is easy to use, and the prints come out very well; however, the documents must be in PDF for printing and the ink finished quickly.",IPH,31,2023-11-20 06:55:47,2023-11-01 00:00:00,Others,0.7708,neg,0.29166666666666663
334832063,HP Smart Tank 7602 All-in-One,US,0,HPS Surveys,English,,,Supplies - Ink,Sayan,Sayan,HP Smart Tank 7602 All-in-One,I was given defective ink cartridges and when I treated to get reimbursed I was made to do all sorts of things by the escalation team to try to avoid paying me.  They then offered me $125/- after telling me they will give me credit for the defective cartridges and making me buy a new printer with ink bottles.  I rejected the $125/- and have retained a firm to file a small claims court case.,CISS,75,2023-09-04 11:25:52,2023-09-01 00:00:00,"Customer experience & expectation, Cartridge Problem",-0.8225,pos,-0.10454545454545455
332821723,HP DeskJet 2742e All-in-One Printer,US,1,HPS Surveys,English,,,Supplies - Ink,Obelisk,Taccola Yeti,HP DeskJet 2742e All-in-One Printer,I bought a HP printer and it turned out that HP could shut down MY printer if I did not subscribe to automatic ink supply.  I have since discarded that printer and will never buy HP again!!!!,IPH,37,2023-08-26 03:41:57,2023-08-01 00:00:00,Customer experience & expectation,-0.5526,pos,-0.3797743055555555
342176144,HP DeskJet 3755 All-in-One Printer,US,3,HPS Surveys,English,,,Supplies - Ink,Dolmen Refresh,Lhasa,HP DeskJet 3755 All-in-One Printer,"Since the day I got it, it does not print. Someone said oh you’re probably out of colored ink. I bought more ink and still all I get is a blank page. It worked the first time and then never again. I don’t see the likelihood of me, bringing it to get fixed it only cost me more money than it’s worth. Very disappointed.",IPH,64,2023-10-16 06:28:06,2023-10-01 00:00:00,"Logistic Handling, Customer experience & expectation",-0.3597,pos,0.084375
348165231,HP OfficeJet 200 Mobile Printer,FR,8,HPS Surveys,French,,,Supplies - Ink,Minotaur,Ruby,HP OfficeJet 200 Mobile Printer,"Fragile and electronic equipment aging poorly. But when it works, what comfort of use: speed, color rendering, multiple connections (WiFi, direct, internet, USB), silence.",IPH,24,2023-11-19 12:03:07,2023-11-01 00:00:00,Printer Hardware/Printing issues,0.5023,pos,-0.07500000000000001
327260235,ENVY Inspire 7900e All-in-One Printer series,US,5,HPS Surveys,English,,,Supplies - Ink,Centaur,Novelli Yeti,HP ENVY Inspire 7955e All-in-One Printer,"The last time I called HP ... to inquire about my last Envy printer, I was sent to a scam person who told me he could help me for $299.00.  He came onto my computer and it crashed.  I used the phone number in HP Smart ... so this was unexpected that I would get a fraud.  The printer was replaced with the 7900 series Envy.  But, unless I purchased the ink smart program, it will not allow me to connect my computer to the printer so I can scan while at the printer, to my laptop.  This is tedious as I can scan from my laptop to it; but I would like to be able to hit the ""scan to computer"" button on face of printer.  It sees my laptop, but says I must go to HP.com/123 ... and this is what caused my last one to crash.",IPH,149,2023-07-31 12:33:59,2023-07-01 00:00:00,"Instant Ink related, Others, Printer Hardware/Printing issues",-0.1899,pos,0.06607142857142857
368981763,HP 951XL 3-pack High Yield Cyan/Magenta/Yellow Original Ink Cartridges,US,10,Web Reviews,English,Amazon US,5.0,Supplies - Ink,Nesta+,,HP 951XL 3-pack High Yield Cyan/Magenta/Yellow Original Ink Cartridges,the ink works great in the printer but has become a little too expensive,IIC,14,2024-02-16 00:00:00,2024-02-01 00:00:00,"General satisfied, Cost",0.3716,pos,0.03750000000000001
382993550,HP DeskJet 4132e All-in-One Printer,US,6,HPS Surveys,English,,,Supplies - Ink,Obelisk,Taccola Yeti,HP DeskJet 4132e All-in-One Printer,Changing ink cartridges is a hassle due to where they are in the printer.,IPH,14,2024-04-22 22:31:09,2024-04-01 00:00:00,Others,0.0,pos,-0.125
337659793,HP DeskJet 2742e All-in-One Printer,CA,7,HPS Surveys,English,,,Supplies - Ink,Obelisk,Taccola Yeti,HP DeskJet 2742e All-in-One Printer,I'm happy with my printer I tried to enroll.for the instant ink I click on enroll and thought I was done nope now I can't use my ink not happy about that,IPH,32,2023-09-14 04:40:40,2023-09-01 00:00:00,Instant Ink related,0.1783,pos,0.13333333333333333
338836374,HP ENVY Inspire 7255e All-in-One Printer,US,6,HPS Surveys,English,,,Supplies - Ink,Centaur,Novelli Yeti,HP ENVY Inspire 7255e All-in-One Printer,The printer works ok most of the time but loses connection with my WiFi occasionally.  The thing I really didn't like or understand with the program where they mail you ink cartridges from time to time.  At first I thought it was included in the cost of buying the printer.  Then they billed me for ink I didn't need.  So I figured out how to cancel the ink shipments but then the printer stopped working.  No more HPs for me.,IPH,80,2023-09-21 05:56:20,2023-09-01 00:00:00,"Cartridge Problem, Printer Hardware/Printing issues, Instant Ink related",-0.9018,pos,0.12857142857142856
334884244,HP OfficeJet Pro 9018e All-in-One Printer,US,7,HPS Surveys,English,,,Supplies - Ink,Magnus,Manhattan Yeti,HP OfficeJet Pro 9018e All-in-One Printer,"I signed up for the monthly ink. When the black ink supposedly ran  out, the printer makes me change the color ink also (even though I hardly used the color) Also Every so often 6-7 pages just start printing out for no reason with a line of jibberish writing  at the top wasting ink and paper and I don't understand it.",IIC,61,2023-09-01 03:21:49,2023-09-01 00:00:00,"Cartridge Problem, Print quality, Customer experience & expectation",-0.4767,neg,0.013888888888888876
318002520,DeskJet 2700 All-in-One Printer series,DE,2,HPS Surveys,German,,,Supplies - Ink,OBELISK,Taccola Yeti,HP DeskJet 2720e All-in-One Printer,service absolutely helpful competent however device defective amazon could provide replacement however cheap printer recommend anyone unfortunately associate ink jet cancel easily completely painless since get another device medium market,,30,2023-06-07 08:32:36,2023-06-01 00:00:00,Cartridge Problem,0.7554,pos,0.14
370045788,HP ENVY 6430e All-in-One Printer,GB,0,HPS Surveys,English,,,Supplies - Ink,Obelisk,Vasari Yeti,HP ENVY 6430e All-in-One Printer,Printer will not recognise any new ink cartridges and has not worked since the first setup with ink provided by hp,IPH,21,2024-03-16 04:26:38,2024-03-01 00:00:00,Cartridge Problem,0.0,pos,0.19318181818181818
346899599,HP DeskJet 2722 All-in-One Printer,ES,2,HPS Surveys,English,,,Supplies - Ink,Obelisk,Taccola,HP DeskJet 2722 All-in-One Printer,It is very expensive and the ink lasts much less than what the package indicates.,IPH,15,2023-11-13 00:10:52,2023-11-01 00:00:00,"Customer experience & expectation, Cost",0.0,pos,-0.4083333333333333
350278078,DeskJet 2700 All-in-One Printer series,GB,3,HPS Surveys,English,,,Supplies - Ink,Obelisk,Taccola Yeti,HP DeskJet 2710e All-in-One Printer,I had an HP printer and scanner. It was cheaper to buy a new machine entirely than replace ink in the old one.,IPH,23,2023-11-28 23:08:25,2023-11-01 00:00:00,Others,0.0,neg,0.07878787878787878
363393456,HP DeskJet 2755e All-in-One Printer,US,0,HPS Surveys,English,,,Supplies - Ink,Obelisk,Taccola Yeti,HP DeskJet 2755e All-in-One Printer,"I received a dry ink cartridge.  I was UNABLE to reach anybody to trouble Scott it.  Rather I had to search YouTube.   So I have a black cartridge that is ""new"" and only prints one half of the page.  I WOULD REALLY APPRECATE a replacement AND a way to actually get customer support that is not a BOT.  Thank you!",IPH,60,2024-02-12 12:38:44,2024-02-01 00:00:00,Customer experience & expectation,-0.3187,pos,-0.08484848484848483
353624793,HP 301 Black Original Ink Cartridge,GB,10,Web Reviews,English,Amazon UK,5.0,Supplies - Ink,Pyramid Refresh,,HP 301 Black Original Ink Cartridge,"Nothing to dislike, trustworthy seller, item original and in undamaged packaging.",IPH,11,2023-11-15 00:00:00,2023-11-01 00:00:00,Others,0.1431,pos,0.375
365152993,HP DeskJet Plus 4120 All-in-One Printer,ZA,6,HPS Surveys,English,,,Supplies - Ink,Obelisk,Taccola,HP DeskJet Plus 4120 All-in-One Printer,"Very heavy on ink, even on draft mode and ink saver mode. Def wont recommend!",IPH,15,2024-02-17 10:32:38,2024-02-01 00:00:00,Others,-0.3404,neg,-0.325
333837341,HP 67XL High Yield Black Original Ink Cartridge,US,10,Web Reviews,English,Amazon US,5.0,Supplies - Ink,Obelisk,,HP 67XL High Yield Black Original Ink Cartridge,Easy to change and clean,IPH,5,2023-08-25 01:00:00,2023-08-01 00:00:00,General satisfied,0.6808,pos,0.4
329368398,HP OfficeJet Pro 9025 All-in-One Printer,ES,8,HPS Surveys,English,,,Supplies - Ink,Magnus,Manhattan,HP OfficeJet Pro 9025 All-in-One Printer,"I´m very satisfiwed with the service from HP and the subscription for the ink consumables. I´m not totally satisfied with the pinter and specially with scan of the printer, I think it should have a bit better performance.",IIC,38,2023-08-07 02:43:40,2023-08-01 00:00:00,Others,0.0903,pos,0.2017857142857143
340443443,HP DeskJet 2755e All-in-One Printer,US,5,HPS Surveys,English,,,Supplies - Ink,Obelisk,Taccola Yeti,HP DeskJet 2755e All-in-One Printer,I only had 1  refill of ink so far so it’s hard to tell right now.,IPH,16,2023-10-01 19:27:52,2023-10-01 00:00:00,Others,-0.1725,pos,0.023511904761904755
353905502,HP 63 Black Original Ink Cartridge,US,10,Web Reviews,English,Staples,5.0,Supplies - Ink,Dolmen Refresh,,HP 63 Black Original Ink Cartridge,Fast and accurate delivery! Thanks!,IPH,5,2023-11-21 08:00:00,2023-11-01 00:00:00,Logistic Handling,0.5399,pos,0.3166666666666667
365264485,HP OfficeJet 8010 series,US,10,HPS Surveys,English,,,Supplies - Ink,Cedella ,Malbec Yeti,HP OfficeJet 8015e All-in-One Printer,"Ease of operation, I like getting the ink automatically.",IIC,9,2024-02-18 09:29:59,2024-02-01 00:00:00,Others,0.6124,pos,0.0
352513351,HP DeskJet 2720 All-in-One Printer,FR,8,HPS Surveys,French,,,Supplies - Ink,Obelisk,Taccola,HP DeskJet 2720 All-in-One Printer,"The printer is impeccable but the color is not good, I don't know why the ink could be, I don't know thank you",IPH,23,2023-12-11 14:32:46,2023-12-01 00:00:00,Others,-0.6979,pos,0.2
360678122,HP 64 2-pack Black/Tri-color Original Ink Cartridges,US,4,Web Reviews,English,Amazon US,2.0,Supplies - Ink,Centaur,,HP 64 2-pack Black/Tri-color Original Ink Cartridges,"I ordered 2 packs. 2 days after I put the first pack in, I was putting the 2ne pack in. And now, a day later, I am out of ink again. I printed a total of 100 pages. I have gone to the HP site and ordered the original xl cartridges. In writing, they say I will get better volume.",IPH,60,2024-01-03 00:00:00,2024-01-01 00:00:00,"Customer experience & expectation, Logistic Handling",0.6369,pos,0.225
352314664,DeskJet 4100 All-in-One Printer series,DE,7,HPS Surveys,German,,,Supplies - Ink,Obelisk,Taccola Yeti,HP DeskJet 4120e All-in-One Printer,I'm disappointed in the model's ink cartridge slide.,IPH,8,2023-12-11 11:19:27,2023-12-01 00:00:00,Others,-0.4767,pos,-0.75
354261372,HP OfficeJet Pro 9010 series,US,4,HPS Surveys,English,,,Supplies - Ink,Magnus,Manhattan Yeti,HP OfficeJet Pro 9015e All-in-One Printer,"I bought an HP OfficeJet Pro 9015e from Best Buy on 10/13/2023.  I tried to get this problem resolved which is, the printer operates without using the control for a few seconds and then stops.  The ink level has been reduced close to zero for the Y and the B & R have been reduced to 1/2.  This is happening without printing any pictures or a need for color printing.  I don't want to replace the yellow cartridge and then have it drained also as well as making the noise it does through the day and night.",IIC,97,2023-12-22 11:37:23,2023-12-01 00:00:00,Others,0.1414,pos,0.26666666666666666
