,Survey ID,Product Name,Print Customer Region,LTR,Source Type,Survey language,Review Source,Star Rating,Product Family,Supplies Family,Printer Family,Model Name,Combined Text,Ink Supply Type,token_count,Response Date,Month of Response Date,predicted_level1,nli_label
3025,379498874,HP ENVY 6055e All-in-One Printer,US,0,HPS Surveys,English,,,Supplies - Ink,Obelisk,Vasari Yeti,HP ENVY 6055e All-in-One Printer,I have been billed twice for cartridges and never received them,IPH,11,2024-04-11 09:17:51,2024-04-01 00:00:00,Logistic Handling,negative comment
3026,379499292,HP DeskJet 2723e All-in-One Printer,US,0,HPS Surveys,English,,,Supplies - Ink,Obelisk,Taccola Yeti,HP DeskJet 2723e All-in-One Printer,"My black ink doesn't work.  Trying to talk to an actual person is not an option, which is horrible customer service.  So, I'm basically paying monthly for ink that never is delivered and never works.  I need a new black in cartridge. Because the current one doesn't work, the ink levels don't go down so you don't deliver.  Straight up irritation and I will NEVER buy anything HP again.",IPH,69,2024-04-18 04:34:02,2024-04-01 00:00:00,"Instant Ink related, Customer experience & expectation",negative comment
3027,379500633,HP OfficeJet Pro 8034e All-in-One Printer,US,10,HPS Surveys,English,,,Supplies - Ink,Cedella ,Malbec Yeti,HP OfficeJet Pro 8034e All-in-One Printer,Printer was easy to set up. Love the ink program.,IIC,10,2024-04-11 18:50:04,2024-04-01 00:00:00,Instant Ink related,positive comment
3028,379503211,HP OfficeJet Pro 8034e All-in-One Printer,US,0,HPS Surveys,English,,,Supplies - Ink,Cedella ,Malbec Yeti,HP OfficeJet Pro 8034e All-in-One Printer,"Requires only HP ink or it disables printer.

Borders on anti-trust laws!",IIC,12,2024-04-11 10:47:26,2024-04-01 00:00:00,Others,negative comment
3029,379503641,HP ENVY Inspire 7924e All-in-One Printer,US,5,HPS Surveys,German,,,Supplies - Ink,Centaur,Novelli Yeti,HP ENVY Inspire 7924e All-in-One Printer,only partially satisfied because the supplied color cartridges were defective and the seller had to replace them with new ones,IPH,20,2024-04-11 10:03:52,2024-04-01 00:00:00,Cartridge Problem,negative comment
3030,379504026,HP ENVY Inspire 7255e All-in-One Printer,US,9,HPS Surveys,English,,,Supplies - Ink,Centaur,Novelli Yeti,HP ENVY Inspire 7255e All-in-One Printer,It is a long time with not receiving my instant ink package.,IPH,12,2024-04-15 14:16:53,2024-04-01 00:00:00,Logistic Handling,negative comment
3031,379504043,HP ENVY 6020e All-in-One Printer,NL,9,HPS Surveys,English,,,Supplies - Ink,Obelisk,Vasari Yeti,HP ENVY 6020e All-in-One Printer,Always on time cartridges service,IPH,5,2024-04-11 03:32:56,2024-04-01 00:00:00,Others,positive comment
3032,379505175,HP DeskJet 2755e All-in-One Printer,US,5,HPS Surveys,English,,,Supplies - Ink,Obelisk,Taccola Yeti,HP DeskJet 2755e All-in-One Printer,"I use the printer very little--not just this one, any printer. I don't have occasion to. I enrolled in your printer ink program and not long ago I tried to print, couldn't and with the help of one of your agents found the ink supply had dried up. I replaced the cartridges at her instruction and it was able to print. I returned the dried up ink in the supplied envelope and have yet to receive replacements. I will be dropping that service which continues to cost a modest amount every month. But even that modest monthly fee adds up to be more than the ink is worth.",IPH,108,2024-04-11 11:39:17,2024-04-01 00:00:00,"Customer experience & expectation, Instant Ink related",neutral comment
3033,379505694,HP Ink Tank Wireless 416,BR,2,HPS Surveys,Portuguese (Brazil),,,Supplies - Ink,Kronos Refresh,Kronos Refresh,HP Ink Tank Wireless 416,"The black one is already damaged, I'm going to have to call for repair",CISS,14,2024-04-11 01:55:34,2024-04-01 00:00:00,Others,negative comment
3034,379507746,HP DeskJet 4155e All-in-One Printer,US,0,HPS Surveys,English,,,Supplies - Ink,Obelisk,Taccola Yeti,HP DeskJet 4155e All-in-One Printer,"Ever since I quit the ink plan, it will not print!",IPH,11,2024-04-11 16:46:37,2024-04-01 00:00:00,Others,negative comment
3035,379507794,HP OfficeJet Pro 8028e All-in-One Printer,US,10,HPS Surveys,English,,,Supplies - Ink,Cedella ,Malbec Yeti,HP OfficeJet Pro 8028e All-in-One Printer,I have purposely chosen HP for my past several computers & printers for their consistent reliability.  I also appreciate the automatic HP ink supply.,IIC,24,2024-04-11 04:47:32,2024-04-01 00:00:00,Others,positive comment
3036,379508264,HP DeskJet Ink Advantage 5275 All-in-One Printer,ZA,8,HPS Surveys,English,,,Supplies - Ink,Dolmen Refresh,Verona,HP DeskJet Ink Advantage 5275 All-in-One Printer,"HP printers are very efficient, just a pity the cartridges are so expensive.",IPH,13,2024-04-16 01:32:14,2024-04-01 00:00:00,Cost,positive comment
3037,379509145,HP ENVY 6052e All-in-One Printer,US,0,HPS Surveys,English,,,Supplies - Ink,Obelisk,Vasari Yeti,HP ENVY 6052e All-in-One Printer,"Papers keep getting stuck, charger fall off, consumes a lot of ink and so many",IPH,15,2024-04-15 12:12:00,2024-04-01 00:00:00,Customer experience & expectation,negative comment
3038,379511147,HP ENVY 6032e All-in-One Printer,GB,10,HPS Surveys,English,,,Supplies - Ink,Obelisk,Vasari Yeti,HP ENVY 6032e All-in-One Printer,It helps me get continuously supplied with ink without having to worry to buy it myself. It gives me peace of mind.,IPH,22,2024-04-15 02:14:05,2024-04-01 00:00:00,Instant Ink related,positive comment
3039,379511149,HP ENVY 6458e All-in-One Printer,US,3,HPS Surveys,English,,,Supplies - Ink,Obelisk,Vasari Yeti,HP ENVY 6458e All-in-One Printer,"It is very difficult to find info on what any of HP printers do before or after I buy it. Or on how to operate it, what the symbols on it mean and do, does it duplex, can I scan documents and upload. I want clear factual, practical info, not the “you’ll love it, it’s wonderful” stuff. I only buy HP because Costco offers it and I can easily return it if it is too frustrating to deal with. InstaInk is really a scam. It starts out reasonably but when you raise the price by one dollar that is a huge percentage raise. And all of your ink cartridges look the same but you won’t divulge how much ink is in each type - regular, excel, or Insta.",IPH,128,2024-04-11 05:00:24,2024-04-01 00:00:00,Others,negative comment
3040,379511193,HP OfficeJet Pro 9018 All-in-One Printer,US,0,HPS Surveys,English,,,Supplies - Ink,Magnus,Manhattan,HP OfficeJet Pro 9018 All-in-One Printer,Completely stopped printing at about 14 months.  Contacted HP support for assistance; tried several ink cartridges without success.  HP would not provide any assistance.  Threw out the printer and purchased an Epson.  Will never purchase another HP printer.,IIC,38,2024-04-13 10:25:03,2024-04-01 00:00:00,"Customer experience & expectation, Instant Ink related",negative comment
3041,379512430,HP Smart Tank 6001 All-in-One,US,10,HPS Surveys,English,,,Supplies - Ink,Sayan,Sayan,HP Smart Tank 6001e All-in-One,We had an Hp that was absolutely fantastic. It lasted a good 10 years. When it finally died we got another hp. I love the fact this one holds so much ink not to constantly worry about having ink on hand and not having to change the cartridges out. Was super easy to hook up to both cell phones and our computers.  It does exactly what it's supposed to do... Print,CISS,71,2024-04-11 06:41:29,2024-04-01 00:00:00,Others,positive comment
3042,379513892,HP ENVY 6458e All-in-One Printer,US,5,HPS Surveys,English,,,Supplies - Ink,Obelisk,Vasari Yeti,HP ENVY 6458e All-in-One Printer,Sometimes it works great other times I have to go back and reload to use. Lately the small ink packets that came with my envy I had to change from HP now it's not printing at all. What to do.,IPH,40,2024-04-11 01:07:57,2024-04-01 00:00:00,Instant Ink related,neutral comment
3043,379513899,HP OfficeJet Pro 8035e All-in-One Printer,US,9,HPS Surveys,English,,,Supplies - Ink,Cedella ,Malbec Yeti,HP OfficeJet Pro 8035e All-in-One Printer,Great printer and ink is very inexpensive which Is great and it gets declared to me before running out,IIC,19,2024-04-12 07:30:41,2024-04-01 00:00:00,"Cost, Instant Ink related",positive comment
3044,379514351,HP ENVY 6055e All-in-One Printer,US,5,HPS Surveys,English,,,Supplies - Ink,Obelisk,Vasari Yeti,HP ENVY 6055e All-in-One Printer,"Printer was low on ink, I replaced the black cartridge from Amazon. The printer did not print. 
I replaced the ink cartridge with one directly from HP
Printer still did not print 
I’ve followed all the online instructions to no avail",IPH,41,2024-04-11 12:18:31,2024-04-01 00:00:00,"Cartridge Problem, Print quality",negative comment
3045,379515903,HP OfficeJet Pro 8034e All-in-One Printer,US,8,HPS Surveys,English,,,Supplies - Ink,Cedella ,Malbec Yeti,HP OfficeJet Pro 8034e All-in-One Printer,I am not a high volume user.  I suggest a prompt to print a multicolored test page to make sure the ink is functioning properly.,IIC,25,2024-04-15 13:19:12,2024-04-01 00:00:00,Others,neutral comment
3046,379515961,HP DeskJet 4122e All-in-One Printer,GB,10,HPS Surveys,English,,,Supplies - Ink,Obelisk,Taccola Yeti,HP DeskJet 4122e All-in-One Printer,It’s so easy to use and it works great with my iPhone and getting ink delivered is the best thing I’m house bound so it’s excellent for me thank you,IPH,30,2024-04-11 07:13:24,2024-04-01 00:00:00,"Instant Ink related, General satisfied",positive comment
3047,379516278,HP DeskJet 2710e All-in-One Printer,BE,9,HPS Surveys,French,,,Supplies - Ink,Obelisk,Taccola Yeti,HP DeskJet 2710e All-in-One Printer,"Practical, inexpensive, ecological
 Satisfied with the services offered
 No more need to travel to buy ink cartridges. As soon as the printer detects that the cartridges are empty, it is automatically sent. Thank you for your excellent service",IPH,38,2024-04-15 00:31:53,2024-04-01 00:00:00,Cost,positive comment
3048,379516287,HP ENVY 6055e All-in-One Printer,US,4,HPS Surveys,English,,,Supplies - Ink,Obelisk,Vasari Yeti,HP ENVY 6055e All-in-One Printer,"Love the printer's look and performance. Like the automatic ink delivery. Hate the subscription fee for the amount of pages printed. If I didn't have to pay for a subscription for the pages I would have given HP a 10. I frequently - but not always - have to print quite a large number of pages at once, which necessitates subscribing to the second most expensive tier. Since I am already paying for the ink and the paper itself I am essentially paying for something that has already been purchased, or nothing, depending on how you look at it. This is probably what will make me change to another brand.",IPH,110,2024-04-12 06:41:46,2024-04-01 00:00:00,"Instant Ink related, Customer experience & expectation, Cost",negative comment
3049,379517118,HP ENVY 6032e All-in-One Printer,GB,8,HPS Surveys,English,,,Supplies - Ink,Obelisk,Vasari Yeti,HP ENVY 6032e All-in-One Printer,Get no reading from hp smart telling me if I'm low on ink,IPH,13,2024-04-15 23:36:55,2024-04-01 00:00:00,Others,negative comment
3050,379519652,HP Smart Tank 7301 All-in-One,US,8,HPS Surveys,English,,,Supplies - Ink,Sayan,Sayan,HP Smart Tank 7301 All-in-One,"Unit is a very good printer.  I find ease of use to be hard though. Lights on panel- one needs a diagram to figure out, so  as a walk up it is hard to use. Easier with phone or computer 
Love that Hp mastered the ink cartridge   Difficulties. I know how much ink left by site and hp smart  the ink supply last  a long time which I also love about the printer",CISS,73,2024-04-11 04:33:29,2024-04-01 00:00:00,"Printer Hardware/Printing issues, Customer experience & expectation",positive comment
3051,379519679,HP OfficeJet 9012e All-in-One Printer,US,7,HPS Surveys,English,,,Supplies - Ink,Magnus,Manhattan Yeti,HP OfficeJet 9012e All-in-One Printer,The way you supply replacement ink cartridges is not good. Your online account messes with the printer if the ink gets only a little low and doesn’t let the printer print. That is why I canceled that account. Prices are ridiculous.,IIC,41,2024-04-11 13:47:35,2024-04-01 00:00:00,Instant Ink related,negative comment
3052,379521312,HP ENVY 5052 All-in-One Printer,US,10,HPS Surveys,English,,,Supplies - Ink,Dolmen Refresh,Verona,HP ENVY 5052 All-in-One Printer,Have been with HP for over 3yrs have never had a problem and the service for delivery of ink and paper is just great,IPH,24,2024-04-12 15:35:13,2024-04-01 00:00:00,"General satisfied, Logistic Handling",positive comment
3053,379521917,HP ENVY 6455e All-in-One Printer,US,4,HPS Surveys,English,,,Supplies - Ink,Obelisk,Vasari Yeti,HP ENVY 6455e All-in-One Printer,It was not easy to set up and get it printing.  I’m not crazy with the ink program but I feel I would lose out if I drop it,IPH,29,2024-04-14 12:17:40,2024-04-01 00:00:00,Instant Ink related,neutral comment
3054,379522372,HP ENVY 6055e All-in-One Printer,US,2,HPS Surveys,English,,,Supplies - Ink,Obelisk,Vasari Yeti,HP ENVY 6055e All-in-One Printer,Your company disabled my printer and black mailed me to buy a plan in order to use.,IPH,17,2024-04-11 17:11:50,2024-04-01 00:00:00,Others,negative comment
3055,379522946,HP Smart Tank 6001 All-in-One,US,10,HPS Surveys,English,,,Supplies - Ink,Sayan,Sayan,HP Smart Tank 6001e All-in-One,"I haven't run out of ink. I due newsletters, agendas, flyers and end of year accounting papers. With my old hp with ink cartridges I would do the newsletters and run out of ink. It became very costly so I researched the hp 6001 and found this to be cost effective. I am so happy with this printer both with the savings in ink but the color is wonderful.",CISS,69,2024-04-15 11:16:51,2024-04-01 00:00:00,Customer experience & expectation,positive comment
3056,379524223,HP OfficeJet Pro 8024 All-in-One Printer,US,6,HPS Surveys,English,,,Supplies - Ink,Cedella ,Malbec,HP OfficeJet Pro 8024 All-in-One Printer,Color  ink not work,IIC,4,2024-04-14 11:33:20,2024-04-01 00:00:00,Print quality,negative comment
3057,379524276,HP DeskJet 2710 All-in-One Printer,BJ,0,HPS Surveys,French,,,Supplies - Ink,Obelisk,Taccola,HP DeskJet 2710 All-in-One Printer,The cost and number of copies to print for an ink cartridge are not satisfactory,IPH,15,2024-04-11 14:14:27,2024-04-01 00:00:00,Brand Loyalty,negative comment
3058,379524337,HP ENVY Inspire 7958e All-in-One Printer,US,10,HPS Surveys,English,,,Supplies - Ink,Centaur,Novelli Yeti,HP ENVY Inspire 7958e All-in-One Printer,Customer support has been good.  I appreciate the plan including the automatic shipping of toner and paper.  Also appreciate the prepaid mailer to return used toner cartridges .,IPH,28,2024-04-13 19:22:12,2024-04-01 00:00:00,Customer experience & expectation,positive comment
3059,379524658,HP ENVY 5020 All-in-One Printer,FR,5,HPS Surveys,French,,,Supplies - Ink,Dolmen Refresh,Verona,HP ENVY 5020 All-in-One Printer,"Too many HP cartridges purchased... end up unusable even though they are new...
 Cartridges too expensive.",IPH,16,2024-04-14 06:09:43,2024-04-01 00:00:00,Cost,negative comment
3060,379526009,HP OfficeJet 8015e All-in-One Printer,US,0,HPS Surveys,English,,,Supplies - Ink,Cedella ,Malbec Yeti,HP OfficeJet 8015e All-in-One Printer,"The ink cartridges dry out with infrequent use then register as low and stop the printer from printing. 

You can’t print in simple black and white without buying and installing new color ink.",IIC,33,2024-04-11 04:23:28,2024-04-01 00:00:00,"Customer experience & expectation, Cartridge Problem, Print quality",neutral comment
3061,379526456,HP DeskJet 2710e All-in-One Printer,GB,5,HPS Surveys,English,,,Supplies - Ink,Obelisk,Taccola Yeti,HP DeskJet 2710e All-in-One Printer,It is a cheap printer but print quality is unimpressive and HP cartridges are extortionately expensive. I have also recently quit the HP Instant Ink plan with another printer because of its expense and inflexibility.,IPH,35,2024-04-14 22:19:18,2024-04-01 00:00:00,"Print quality, Cost, Instant Ink related",negative comment
3062,379526563,HP DeskJet 2755e All-in-One Printer,US,10,HPS Surveys,English,,,Supplies - Ink,Obelisk,Taccola Yeti,HP DeskJet 2755e All-in-One Printer,I just love HP Printers… that is all I Buy .. love the ink program..,IPH,15,2024-04-11 11:11:37,2024-04-01 00:00:00,Instant Ink related,positive comment
3063,379528862,HP OfficeJet Pro 8025e All-in-One Printer,US,5,HPS Surveys,English,,,Supplies - Ink,Cedella ,Malbec Yeti,HP OfficeJet Pro 8025e All-in-One Printer,Had to purchase yellow cartridge for replacement as replacement was never received.,IIC,12,2024-04-24 13:43:25,2024-04-01 00:00:00,Others,negative comment
3064,379529604,HP DeskJet 2710e All-in-One Printer,GB,2,HPS Surveys,English,,,Supplies - Ink,Obelisk,Taccola Yeti,HP DeskJet 2710e All-in-One Printer,"It always says printer unavailable,  it isn't my WiFi as new epson printer works fine ! I think it was to slow me down as on ink plan 🤔 or am I being cynical.",IPH,34,2024-04-12 15:05:23,2024-04-01 00:00:00,Others,negative comment
3065,379530884,HP ENVY Inspire 7220e All-in-One Printer,AU,8,HPS Surveys,English,,,Supplies - Ink,Centaur,Novelli Yeti,HP ENVY Inspire 7220e All-in-One Printer,The ink doesn't last very long,IPH,6,2024-04-15 15:09:11,2024-04-01 00:00:00,Customer experience & expectation,negative comment
3066,379532894,HP Smart Tank 530 Wireless All-in-One,ZA,7,HPS Surveys,English,,,Supplies - Ink,Poseidon,Poseidon,HP Smart Tank 530 Wireless All-in-One,"I am very happy with the quality and cost per print but this is my second HP Smart Inktank printer that I bought that has the same issue ""Cartridge Problem. Remove and reinstall the indicated cartridge making sure it is correctly installed."" I have replaced it with a new one and it still keep giving me that same issue every now and then. I can just open the front flap and close it again then, without even touching the cartridge and then the error is cleared, but it appear again after a few prints. Please can you let me know how to resolve this issue.",CISS,105,2024-04-14 23:49:07,2024-04-01 00:00:00,"Cartridge Problem, Instant Ink related",neutral comment
3067,379533086,HP DeskJet Ink Advantage 2774 All-in-One Printer,BR,10,HPS Surveys,Portuguese (Brazil),,,Supplies - Ink,Obelisk,Taccola,HP DeskJet Ink Advantage 2779 All-in-One Printer,"I can print without complications, it was also easy to change cartridges when necessary",IPH,14,2024-04-18 11:58:55,2024-04-01 00:00:00,Others,positive comment
3068,379533609,HP OfficeJet Pro 8035e All-in-One Printer,CA,3,HPS Surveys,English,,,Supplies - Ink,Cedella ,Malbec Yeti,HP OfficeJet Pro 8035e All-in-One Printer,"i upgraded my old printer to this new one.  I was able to use non-hp cartridges with no issues, i use ones that can be refilled to help save the garbage.  when reviewing this printer no where did it state that i MUST use ONLY HP cartridges.  It came with the free ink program.  I used it great, printer is great.  well now its a paperweight because i stopped the ink program (couldnt use or return 9 unused cartridge) and bought non-HP cartridges and now due to some chip in catridges I am unable to print anything at all.  Very disappointed in HP.  very much looking for another non hp printer that i can refill.  shame on you HP!!!!!",IIC,119,2024-04-11 09:22:36,2024-04-01 00:00:00,Customer experience & expectation,negative comment
3069,379534116,HP DeskJet 2723e All-in-One Printer,FR,8,HPS Surveys,French,,,Supplies - Ink,Obelisk,Taccola Yeti,HP DeskJet 2723e All-in-One Printer,"Easy to install, easy to use
 Too bad the cartridges are expensive and empty quickly and too bad there are no separate colors...",IPH,23,2024-04-11 02:53:41,2024-04-01 00:00:00,"Cost, Customer experience & expectation",negative comment
3070,379535837,HP OfficeJet Pro 8720 All-in-One Printer,US,0,HPS Surveys,English,,,Supplies - Ink,Supernesta,Weber,HP OfficeJet Pro 8720 All-in-One Printer,I cancelled the automated ink cartridge program because your customer service department was awful. Truly awful. Never experienced such poor customer service. I am just waiting for this printer to die so I can switch to another brand and go back to getting ink cartridges automatically sent to me.,IIC,49,2024-04-15 23:47:47,2024-04-01 00:00:00,Customer experience & expectation,negative comment
3071,379536829,HP Smart Tank Plus 555 Wireless All-in-One,GB,10,HPS Surveys,English,,,Supplies - Ink,Poseidon,Poseidon,HP Smart Tank Plus 555 Printer,Very easy to set up and use. Love I can just print off straight from my phone. Love the ink tanks rather than the ink cartridge which would clog or dry out if not used very often.,CISS,37,2024-04-11 00:30:23,2024-04-01 00:00:00,Customer experience & expectation,positive comment
3072,379536859,HP ENVY 6022e All-in-One Printer,CY,7,HPS Surveys,English,,,Supplies - Ink,Obelisk,Vasari Yeti,HP ENVY 6022e All-in-One Printer,I have constant problems with WiFi connection and ink replacement. I prefer traditional USB interface.,IPH,15,2024-04-16 23:01:00,2024-04-01 00:00:00,"Printer Hardware/Printing issues, Others",negative comment
3073,379537309,HP DeskJet 2755e All-in-One Printer,US,8,HPS Surveys,English,,,Supplies - Ink,Obelisk,Taccola Yeti,HP DeskJet 2755e All-in-One Printer,"It is a great little printer. I wish it had a fax capability. It is very convenient when ink is mailed.

I give it that rating because it lacks a fax capability.",IPH,32,2024-04-16 02:12:41,2024-04-01 00:00:00,Others,positive comment
3074,379537342,HP OfficeJet Pro 8025e All-in-One Printer,US,5,HPS Surveys,English,,,Supplies - Ink,Cedella ,Malbec Yeti,HP OfficeJet Pro 8025e All-in-One Printer,It's very hard to keep it in ink. Obviously your cartridges are only half full. It's very hard to connect to the internet. I do not recommend it and will not buy another HP product,IIC,35,2024-04-14 15:07:24,2024-04-01 00:00:00,Others,negative comment
3075,379539017,HP DeskJet 4155e All-in-One Printer,US,0,HPS Surveys,English,,,Supplies - Ink,Obelisk,Taccola Yeti,HP DeskJet 4155e All-in-One Printer,The printer didn't work after a very short period of time. I called and was told that I couldn't use the ink that had been sent to me because I no longer belonged to the club.,IPH,36,2024-04-11 08:31:36,2024-04-01 00:00:00,Instant Ink related,negative comment
3076,379539088,HP DeskJet Ink Advantage 2778 All-in-One Printer,IN,0,HPS Surveys,English,,,Supplies - Ink,Obelisk,Taccola,HP DeskJet Ink Advantage 2778 All-in-One Printer,"Waste printer, not satisfied. I filled cartridge (color) 2 times. But hardly I can print 5 pages each. It is waste product.",IPH,22,2024-04-11 01:17:50,2024-04-01 00:00:00,Customer experience & expectation,negative comment
3077,379539667,HP ENVY 6055e All-in-One Printer,CA,7,HPS Surveys,English,,,Supplies - Ink,Obelisk,Vasari Yeti,HP ENVY 6055e All-in-One Printer,"The HP remote printer scanner copier isn’t easy to use, and it’s not easy to find help when you need it.  
  For older folks like me, a little book with a quick reference guide to simple problems, rather than trying to find online or trying to call someone within certain hours, would be much appreciated.
  Also,  the “free ink offer” for 6 months is misleading.",IPH,65,2024-04-14 21:26:10,2024-04-01 00:00:00,"Customer experience & expectation, Instant Ink related, Printer Hardware/Printing issues, General satisfied",negative comment
3078,379539934,HP OfficeJet Pro 9015e All-in-One Printer,US,1,HPS Surveys,English,,,Supplies - Ink,Magnus,Manhattan Yeti,HP OfficeJet Pro 9015e All-in-One Printer,"I had this $300. printer for only 1 1/2 years and had so many problems with it, scanner went bad NO one can even look at it, NO support.  That insty ink was so bad, keep shuting me down.  I bought a new Cannon and discarded the HP.

Worst buy for the money.",IIC,53,2024-04-15 06:47:13,2024-04-01 00:00:00,Others,negative comment
3079,379540247,HP ENVY Inspire 7255e All-in-One Printer,US,5,HPS Surveys,English,,,Supplies - Ink,Centaur,Novelli Yeti,HP ENVY Inspire 7255e All-in-One Printer,"I love the quality and user-friendliness of this product, the paper rarely jams and if it does you get pictures and instructions on how to resolve the issue. The biggest problem I have is that this is an ink subscription printer, if you cancel your subscription you cancel your ability to make prints. It feels like I do not own the printer at all. So you could end up with all these full ink cartridges and no way to use them. My friend had one and it started to act weird and would not print properly so he had to cancel and print things again, then he gets a bill for $200! he was like Whaaaat! Then we found out that any paper that goes through gets counted as a print job! Even if its a botched job! Seriously, he paid the $200 and was like, guess I'm done with this thing forever. So, I am totally keeping this one, and I do love the prints and quality, I would recommend it, but I would always warn them about it as well.",IPH,182,2024-04-11 10:14:17,2024-04-01 00:00:00,"Print quality, Instant Ink related",positive comment
3080,379540900,HP ENVY 6455e All-in-One Printer,US,8,HPS Surveys,English,,,Supplies - Ink,Obelisk,Vasari Yeti,HP ENVY 6455e All-in-One Printer,"I had a difficult time with ink cartridges and I purchased 
another HP upgrade to this model.",IPH,17,2024-04-15 10:54:20,2024-04-01 00:00:00,Others,negative comment
3081,379541392,HP OfficeJet Pro 9015e All-in-One Printer,US,5,HPS Surveys,English,,,Supplies - Ink,Magnus,Manhattan Yeti,HP OfficeJet Pro 9015e All-in-One Printer,"The over charge for extra printing is very over the top.  Our printing quantities varies greatly from month to month.  Normally our set plan is OK.  Recently we paid almost triple for our monthly charge due to this anomaly, I'm looking into buying cartridges on line when I need them....",IIC,50,2024-04-11 06:21:57,2024-04-01 00:00:00,Cost,negative comment
3083,379895111,DeskJet 4100 All-in-One Printer series,US,10,HPS Surveys,English,,,Supplies - Ink,Obelisk,Taccola Yeti,HP DeskJet 4155e All-in-One Printer,"The technology of the printer is excellent.  That it can do so many things and that support is readily available is amazing..  Support staff are exceptional.  The instant ink program is a gift.  I have a foundation that distributes personally designed mandala cards to spread love in the world.  (Come Love the World With Me.). HP has made this project, which is just beginning, a reality.",IPH,66,2024-04-16 04:08:28,2024-04-01 00:00:00,"Instant Ink related, General satisfied",positive comment
3084,379902173,ENVY 6400 All-in-One Printer series,IT,6,HPS Surveys,Italian,,,Supplies - Ink,Obelisk,Vasari Yeti,HP ENVY 6420e All-in-One Printer,"It is a decent family printer, at €69.90. I've had better ones of yours in this price range. At €139 it would have been just enough feedback. I don't have a PC, I only bought it to use it on my iPhone. The print is of decent quality if written, but if you try in color or a photo, well…
 The app is easy and intuitive but perhaps too much so: almost basic in the options offered. Forgive me for being honest, but once a question is asked, an answer follows ☺️",IPH,92,2024-04-11 14:44:26,2024-04-01 00:00:00,Print quality,neutral comment
3085,379905370,DeskJet 2800e All-in-One Printer series,IT,8,HPS Surveys,Italian,,,Supplies - Ink,Obelisk,Tassel Yeti,HP DeskJet 2820e All-in-One Printer,"The configuration via the application and wifi was quick and easy, the first prints I made came out very well, previously I had another model of HP printer but after many years, despite the care, it no longer recognized the cartridges and I switched to a new model",IPH,48,2024-04-11 12:46:53,2024-04-01 00:00:00,Others,positive comment
3086,379915798,DeskJet 2800e All-in-One Printer series,ES,4,HPS Surveys,Spanish (Mexico),,,Supplies - Ink,Obelisk,Tassel Yeti,HP DeskJet 2820e All-in-One Printer,"It appears on the box, 3 months free ink with ink. Well, the code does not appear in the email they sent, nor can it be activated.
 When I click on the link, it takes me to an HP page where there is no way to find said code.
 The truth is that I am considering a return. The easiest thing would be... that when you click on the link to obtain the code, it comes out directly, come on, I say... we are not here to waste time searching without knowing where.",IPH,93,2024-04-16 00:17:09,2024-04-01 00:00:00,"Instant Ink related, Others",negative comment
3087,379917992,ENVY Inspire 7900e All-in-One Printer series,US,8,HPS Surveys,English,,,Supplies - Ink,Centaur,Novelli Yeti,HP ENVY Inspire 7955e All-in-One Printer,Had a Cannon before. Loved the automatic paper drop down to hold printed documents. It also had individual ink cartridges which this HP does not. We are home users so the impact of buying the cartridge was not so great. Also it did not come in black which we preferred.,IPH,50,2024-04-17 06:26:45,2024-04-01 00:00:00,Print quality,positive comment
3088,379918099,ENVY 6400 All-in-One Printer series,US,8,HPS Surveys,English,,,Supplies - Ink,Obelisk,Vasari Yeti,HP ENVY 6452e All-in-One Printer,I can not get my printer to print anything. The ink is full.,IPH,13,2024-04-11 15:45:57,2024-04-01 00:00:00,Others,negative comment
3089,379919195,DeskJet 2800e All-in-One Printer series,GB,0,HPS Surveys,English,,,Supplies - Ink,Obelisk,Tassel Yeti,HP DeskJet 2820e All-in-One Printer,"Ink runs out so quickly and yet I can't buy own ink to replace, have to wait up to 10 days for delivery of new ink. Soooo frustrating. Let me buy ink and carry on with my work",IPH,38,2024-04-11 17:03:35,2024-04-01 00:00:00,"Logistic Handling, Customer experience & expectation",negative comment
3090,379925436,ENVY 6000 All-in-One Printer series,GB,7,HPS Surveys,English,,,Supplies - Ink,Obelisk,Vasari Yeti,HP ENVY 6020e All-in-One Printer,My first printer was faulty and returned as black ink cartridge reader not functioning. My 2nd had similar issue which eventually overcome my uninstalling the app which was slow in updating and was still looking at first issue.,IPH,38,2024-04-16 02:01:25,2024-04-01 00:00:00,Cartridge Problem,negative comment
3091,379926825,DeskJet 2700 All-in-One Printer series,US,10,HPS Surveys,English,,,Supplies - Ink,Obelisk,Taccola Yeti,HP DeskJet 2755e All-in-One Printer,The set up was easy with the enclosed instructions. The option to subscribe for ink and the price was good. It is just the right size too.,IPH,27,2024-04-12 15:45:18,2024-04-01 00:00:00,Others,positive comment
3092,379930348,ENVY 6400 All-in-One Printer series,US,5,HPS Surveys,English,,,Supplies - Ink,Obelisk,Vasari Yeti,HP ENVY 6452e All-in-One Printer,"I bought a new hp envy printer 6400 but it didn't work right so I tried my old hp officejet 6970 and it worked... I changed my instant ink from the envy printer back to my old officejet 6970...  I just received ink hp 67/305 for the new printer that I returned to the store.
Can you send ink for the hp officejet 6970 again?",IPH,65,2024-04-16 05:56:47,2024-04-01 00:00:00,"Cartridge Problem, Instant Ink related",neutral comment
